step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,px4_collective_command_newton,px4_collective_normalized,px4_thrust_body_z,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_internal_0,control_internal_1,control_internal_2,control_internal_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
0,1775235382644995103,0.0,0,0.0,98.49090799980331,48.46166198113271,0.7816397093731082,-0.7816397093731082,0.016521811485290527,-0.036483392119407654,0.011871472001075745,0.008783308789134026,-0.027975482866168022,0.0061837611719965935,0.9943967180368692,-0.10570727262802149,-0.0010537715684844975,0.10570763120882809,0.9943971958472683,0.00029044581008438874,0.0010171652679420717,-0.0004002100758778923,0.9999994026031701,0.0013281183782964945,0.00031680299434810877,0.00015462565352208912,0.016521811485290527,-0.036483392119407654,0.011871472001075745,0.008783308789134026,-0.027975482866168022,0.0061837611719965935,0.9943967180368692,-0.10570727262802149,-0.0010537715684844975,0.10570763120882809,0.9943971958472683,0.00029044581008438874,0.0010171652679420717,-0.0004002100758778923,0.9999994026031701,0.0013281183782964945,0.00031680299434810877,0.00015462565352208912,48.46166198113271,-0.00013623657200900765,0.00039625213456764467,-0.0028142194279189353,-0.43245024193622916,-0.007271000549780672,0.0007411082867803395,0.001836132951675638,48.46166198113271,-0.00013623657200900765,0.00039625213456764467,-0.0028142194279189353,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
1,1775235382745358093,0.10036299,100,100.36299,25.266280994401313,47.34258607345413,0.7635900979589375,-0.7635900979589375,0.016521811485290527,-0.036483392119407654,0.011871472001075745,0.008783308789134026,-0.027975482866168022,0.0061837611719965935,0.9943967180368692,-0.10570727262802149,-0.0010537715684844975,0.10570763120882809,0.9943971958472683,0.00029044581008438874,0.0010171652679420717,-0.0004002100758778923,0.9999994026031701,0.0013281183782964945,0.00031680299434810877,0.00015462565352208912,0.016521811485290527,-0.036483392119407654,0.011871472001075745,0.008783308789134026,-0.027975482866168022,0.0061837611719965935,0.9943967180368692,-0.10570727262802149,-0.0010537715684844975,0.10570763120882809,0.9943971958472683,0.00029044581008438874,0.0010171652679420717,-0.0004002100758778923,0.9999994026031701,0.0013281183782964945,0.00031680299434810877,0.00015462565352208912,47.34258607345413,-7.646448750090164e-05,0.0005113861815187891,-0.0028237120273794324,-0.7214045259537422,-0.005695925527985823,0.002964060954768748,0.0016802196802080116,47.34258607345413,-7.646448750090164e-05,0.0005113861815187891,-0.0028237120273794324,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
2,1775235382772263635,0.127268532,127,26.905542,18.852591994800605,46.669597355058286,0.7527354412106175,-0.7527354412106175,0.01684977114200592,-0.037362709641456604,0.011462226510047913,0.009084916673600674,-0.02861243486404419,0.005787390284240246,0.9943944738153762,-0.10572872563241953,-0.0010858396208693888,0.1057291194593426,0.9943949759142326,0.0003117707831707568,0.0010467902988130877,-0.00042482793434459043,0.999999361875477,6.662978557869792e-05,0.0012652266304939985,-0.0005502039566636086,0.01684977114200592,-0.037362709641456604,0.011462226510047913,0.009084916673600674,-0.02861243486404419,0.005787390284240246,0.9943944738153762,-0.10572872563241953,-0.0010858396208693888,0.1057291194593426,0.9943949759142326,0.0003117707831707568,0.0010467902988130877,-0.00042482793434459043,0.999999361875477,6.662978557869792e-05,0.0012652266304939985,-0.0005502039566636086,46.669597355058286,5.817034419892936e-05,0.0004932206972111549,-0.002829136265282537,-0.8951755560881748,-0.0021481161748554568,0.002613330542034346,0.0015911281010034823,46.669597355058286,5.817034419892936e-05,0.0004932206972111549,-0.002829136265282537,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
3,1775235382792750677,0.147755574,147,20.487042,14.386770009878092,46.25861851306011,0.7461067502106469,-0.7461067502106469,0.017012130469083786,-0.037799444049596786,0.011263817548751831,0.009198472835123539,-0.02888002060353756,0.005593850277364254,0.9943937511726371,-0.10573599380947707,-0.0010925940982137484,0.10573639730897844,0.9943942575946356,0.0003182246745259687,0.0010528214196854763,-0.0004319674353236956,0.9999993524854532,-0.0002857125364243984,0.00018219354387838393,-8.650621020933613e-05,0.017012130469083786,-0.037799444049596786,0.011263817548751831,0.009198472835123539,-0.02888002060353756,0.005593850277364254,0.9943937511726371,-0.10573599380947707,-0.0010925940982137484,0.10573639730897844,0.9943942575946356,0.0003182246745259687,0.0010528214196854763,-0.0004319674353236956,0.9999993524854532,-0.0002857125364243984,0.00018219354387838393,-8.650621020933613e-05,46.25861851306011,9.174311524685829e-05,0.0006865521421070204,-0.0028502996416898073,-1.001293555967446,-0.0012634283891574554,0.006346080867571708,0.0012435256065877398,46.25861851306011,9.174311524685829e-05,0.0006865521421070204,-0.0028502996416898073,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
4,1775235382808818629,0.163823526,163,16.067952,15.9940019948408,45.988117542375974,0.7417438313286447,-0.7417438313286447,0.017173301428556442,-0.03823418915271759,0.011062026023864746,0.009329530410468578,-0.029179470613598824,0.005425482988357544,0.9943932094667812,-0.10574148725952859,-0.0010936850016747268,0.10574189838058179,0.9943937140813947,0.00032500889634051733,0.0010531864636154076,-0.00043883475072742373,0.9999993491110476,-9.701527596917003e-05,-0.00019764871103689075,0.0003249045694246888,0.017173301428556442,-0.03823418915271759,0.011062026023864746,0.009329530410468578,-0.029179470613598824,0.005425482988357544,0.9943932094667812,-0.10574148725952859,-0.0010936850016747268,0.10574189838058179,0.9943937140813947,0.00032500889634051733,0.0010531864636154076,-0.00043883475072742373,0.9999993491110476,-9.701527596917003e-05,-0.00019764871103689075,0.0003249045694246888,45.988117542375974,8.904800410860315e-05,0.0007859164637714672,-0.002866983076852099,-1.071139054180535,-0.0013344482016629244,0.008264559282914554,0.0009695048848354373,45.988117542375974,8.904800410860315e-05,0.0007859164637714672,-0.002866983076852099,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
5,1775235382826474105,0.181479002,181,17.655476,13.307648012414575,45.82270576154261,0.7390758993797195,-0.7390758993797195,0.017337113618850708,-0.038671109825372696,0.010830461978912354,0.009456794708967209,-0.02945432998239994,0.005209488328546286,0.9943924339369562,-0.10574804618172551,-0.001100584077068801,0.10574846786328962,0.9943929426910881,0.0003321120566467106,0.0010592927810111757,-0.00044663467505904816,0.999999339207969,-0.00018447120964992791,1.9425060600042343e-06,0.0005758398910984397,0.017337113618850708,-0.038671109825372696,0.010830461978912354,0.009456794708967209,-0.02945432998239994,0.005209488328546286,0.9943924339369562,-0.10574804618172551,-0.001100584077068801,0.10574846786328962,0.9943929426910881,0.0003321120566467106,0.0010592927810111757,-0.00044663467505904816,0.999999339207969,-0.00018447120964992791,1.9425060600042343e-06,0.0005758398910984397,45.82270576154261,0.00010215092067406895,0.0007962814537632342,-0.0028782352923835543,-1.113849689241848,-0.000989168682556839,0.008464681512315981,0.0007846904151984578,45.82270576154261,0.00010215092067406895,0.0007962814537632342,-0.0028782352923835543,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
6,1775235382844995528,0.200000425,200,18.521423,4.553229999146424,45.870624638226985,0.739848784487532,-0.739848784487532,0.019489912316203117,-0.04424641653895378,0.007855385541915894,0.011425478383898735,-0.032764092087745667,0.0025916171725839376,0.9943842745819249,-0.10582321376672454,-0.0011896981992873187,0.10582376502644286,0.9943848429970861,0.0004101985614235956,0.0011396093094188167,-0.0005337932999461906,0.9999992081773731,-8.325754606630653e-05,0.000723771401681006,0.0014908432494848967,0.019489912316203117,-0.04424641653895378,0.007855385541915894,0.011425478383898735,-0.032764092087745667,0.0025916171725839376,0.9943842745819249,-0.10582321376672454,-0.0011896981992873187,0.10582376502644286,0.9943848429970861,0.0004101985614235956,0.0011396093094188167,-0.0005337932999461906,0.9999992081773731,-8.325754606630653e-05,0.000723771401681006,0.0014908432494848967,45.870624638226985,-1.8296852781108427e-05,0.0007916209127354428,-0.0029195953171593674,-1.1014766548406505,-0.004163129921508216,0.008374698033177143,0.00010536366201409323,45.870624638226985,-1.8296852781108427e-05,0.0007916209127354428,-0.0029195953171593674,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
7,1775235382865001395,0.220006292,220,20.005867,4.264048999175429,45.923517523483206,0.7407018955400517,-0.7407018955400517,0.019983213394880295,-0.045479513704776764,0.007202476263046265,0.011800816282629967,-0.0334840826690197,0.0019306415924802423,0.9943822461865338,-0.10584235620863391,-0.0011990466346645037,0.10584293557539559,0.9943828143231727,0.0004303244847947904,0.0011467647793534722,-0.0005548175692500698,0.999999188553708,0.00044534821063280106,0.0002835141494870186,-0.00028257982921786606,0.019983213394880295,-0.045479513704776764,0.007202476263046265,0.011800816282629967,-0.0334840826690197,0.0019306415924802423,0.9943822461865338,-0.10584235620863391,-0.0011990466346645037,0.10584293557539559,0.9943828143231727,0.0004303244847947904,0.0011467647793534722,-0.0005548175692500698,0.999999188553708,0.00044534821063280106,0.0002835141494870186,-0.00028257982921786606,45.923517523483206,-0.00011149574234863981,0.000845820723219298,-0.0028973555419864088,-1.087819291936167,-0.006619046328387544,0.009421161842189933,0.00047064570286604684,45.923517523483206,-0.00011149574234863981,0.000845820723219298,-0.0028973555419864088,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
8,1775235382885492699,0.240497596,240,20.491304,4.861773006268777,45.99279999340356,0.7418193547323154,-0.7418193547323154,0.020147396251559258,-0.04586907476186752,0.006975322961807251,0.011913014575839043,-0.03370124101638794,0.001715633668936789,0.9943811506680446,-0.1058517526828211,-0.001202745525347923,0.10585233678347938,0.9943817217537004,0.0004326503269739407,0.0011501913991606577,-0.0005575328236722549,0.9999991831080821,3.585631202440709e-05,0.0003138739848509431,-0.0005112543003633618,0.020147396251559258,-0.04586907476186752,0.006975322961807251,0.011913014575839043,-0.03370124101638794,0.001715633668936789,0.9943811506680446,-0.1058517526828211,-0.001202745525347923,0.10585233678347938,0.9943817217537004,0.0004326503269739407,0.0011501913991606577,-0.0005575328236722549,0.9999991831080821,3.585631202440709e-05,0.0003138739848509431,-0.0005112543003633618,45.99279999340356,-0.0001132704197604686,0.0008516341155428277,-0.00289245245889492,-1.0699300081499317,-0.006665811471114596,0.009533404018313018,0.0005511774611323488,45.99279999340356,-0.0001132704197604686,0.0008516341155428277,-0.00289245245889492,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
9,1775235382906480161,0.261485058,261,20.987462,11.425058008171618,46.063819213904296,0.7429648260307145,-0.7429648260307145,0.02063584513962269,-0.04703197628259659,0.006318241357803345,0.012377033941447735,-0.03426668047904968,0.0013310718350112438,0.9943796389599298,-0.10586753273424954,-0.0012212876292468661,0.10586814155110957,0.9943802245842166,0.0004449374214238813,0.0011673197445205077,-0.0005717319270316639,0.9999991552433637,0.0003102885966654867,-0.00012188119580969214,-0.00012185712694190443,0.02063584513962269,-0.04703197628259659,0.006318241357803345,0.012377033941447735,-0.03426668047904968,0.0013310718350112438,0.9943796389599298,-0.10586753273424954,-0.0012212876292468661,0.10586814155110957,0.9943802245842166,0.0004449374214238813,0.0011673197445205077,-0.0005717319270316639,0.9999991552433637,0.0003102885966654867,-0.00012188119580969214,-0.00012185712694190443,46.063819213904296,-0.0001693901400817868,0.0009251769559660461,-0.0029030458002788882,-1.0515922815752965,-0.008144641771841914,0.010953333723377678,0.0003771848137209592,46.063819213904296,-0.0001693901400817868,0.0009251769559660461,-0.0029030458002788882,0.005439031403511763,-0.01739971898496151,0.015289783477783203,0.0,0.0,0.0,0.994469503702792,-0.10502552842518043,-0.0003819118288889735,0.10502547975331344,0.994469571548219,-0.0001453953031546008,0.0003950698866227011,0.00010448073462923646,0.9999999165017808,0.0,0.0,0.0
