step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,px4_collective_command_newton,px4_collective_normalized,px4_thrust_body_z,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
0,1774887354153580087,0.0,0,0.0,0.40359000013268087,42.87992813810039,0.6916117441629095,-0.6916117441629095,-0.022585298866033554,-0.007697321940213442,-0.03552049398422241,-0.00725205335766077,-0.005594947375357151,-0.014674730598926544,0.9945999364608002,-0.1037829776757122,-0.0003700260963717568,0.10378314761784035,0.9945998745355535,0.0004741590279915067,0.0003188182786265023,-0.0005100009814065116,0.999999819126942,-9.446068725083023e-05,0.00020772544667124748,0.0005535740056075156,-0.022585298866033554,-0.007697321940213442,-0.03552049398422241,-0.00725205335766077,-0.005594947375357151,-0.014674730598926544,0.9945999364608002,-0.1037829776757122,-0.0003700260963717568,0.10378314761784035,0.9945998745355535,0.0004741590279915067,0.0003188182786265023,-0.0005100009814065116,0.999999819126942,-9.446068725083023e-05,0.00020772544667124748,0.0005535740056075156,42.87992813810039,-0.002463181206854456,2.335759979862959e-05,-0.00011184640406524959,42.87992813810039,-0.002463181206854456,2.335759979862959e-05,-0.00011184640406524959,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
1,1774887354163714221,0.010134134,10,10.134134,0.30003200026840204,42.88708437527799,0.6917271673431934,-0.6917271673431934,-0.02235470339655876,-0.007708393037319183,-0.03578504920005798,-0.006963244639337063,-0.005622719414532185,-0.014719082973897457,0.9946004799204867,-0.10377730885991143,-0.0003832063986208387,0.10377748502609863,0.994600423064873,0.0004726311923221303,0.0003320888524156406,-0.0005098474105073541,0.9999998148862882,0.0006344816647469997,8.663575863465667e-05,2.358226993237622e-05,-0.02235470339655876,-0.007708393037319183,-0.03578504920005798,-0.006963244639337063,-0.005622719414532185,-0.014719082973897457,0.9946004799204867,-0.10377730885991143,-0.0003832063986208387,0.10377748502609863,0.994600423064873,0.0004726311923221303,0.0003320888524156406,-0.0005098474105073541,0.9999998148862882,0.0006344816647469997,8.663575863465667e-05,2.358226993237622e-05,42.88708437527799,-0.002639268327827591,-6.736814536805101e-05,-3.688910557446715e-05,42.88708437527799,-0.002639268327827591,-6.736814536805101e-05,-3.688910557446715e-05,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
2,1774887354173666448,0.020086361,20,9.952227,0.4893509999419621,42.89444344430469,0.6918458620049144,-0.6918458620049144,-0.02212737314403057,-0.007719769142568111,-0.03603456914424896,-0.0067122867330908775,-0.005616231355816126,-0.014805933460593224,0.9946006086921333,-0.10377642213191951,-0.00039673805151745154,0.10377660344834805,0.9946005590082105,0.00046754640152112115,0.00034607559916055575,-0.0005061940327215205,0.9999998119996291,0.00040644622640684247,0.00028281472623348236,-0.0006630452699027956,-0.02212737314403057,-0.007719769142568111,-0.03603456914424896,-0.0067122867330908775,-0.005616231355816126,-0.014805933460593224,0.9946006086921333,-0.10377642213191951,-0.00039673805151745154,0.10377660344834805,0.9946005590082105,0.00046754640152112115,0.00034607559916055575,-0.0005061940327215205,0.9999998119996291,0.00040644622640684247,0.00028281472623348236,-0.0006630452699027956,42.89444344430469,-0.0025612028392355047,-0.00022950011035802764,6.54021102823186e-05,42.89444344430469,-0.0025612028392355047,-0.00022950011035802764,6.54021102823186e-05,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
3,1774887354183652973,0.030072886,30,9.986525,0.4560439997476351,42.90224418506289,0.6919716804042402,-0.6919716804042402,-0.021904025226831436,-0.007731321733444929,-0.03628246486186981,-0.006463952362537384,-0.0056384545750916,-0.01492861658334732,0.9946009561197645,-0.10377287853247541,-0.00041147232680514585,0.1037730640525043,0.9946009161941486,0.0004585037225337159,0.0003616705039460148,-0.000498727967813267,0.9999998102324159,-0.0006997442687861621,0.00017427931015845388,3.8037789636291564e-05,-0.021904025226831436,-0.007731321733444929,-0.03628246486186981,-0.006463952362537384,-0.0056384545750916,-0.01492861658334732,0.9946009561197645,-0.10377287853247541,-0.00041147232680514585,0.1037730640525043,0.9946009161941486,0.0004585037225337159,0.0003616705039460148,-0.000498727967813267,0.9999998102324159,-0.0006997442687861621,0.00017427931015845388,3.8037789636291564e-05,42.90224418506289,-0.002259577832644123,-0.00031804604899834347,-4.259735230320719e-05,42.90224418506289,-0.002259577832644123,-0.00031804604899834347,-4.259735230320719e-05,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
4,1774887354193766581,0.040186494,40,10.113608,0.5179069999030617,42.909528020793175,0.6920891616256963,-0.6920891616256963,-0.02168367989361286,-0.0077433460392057896,-0.03652852773666382,-0.0061928024515509605,-0.005667208228260279,-0.015013687312602997,0.9946022294036769,-0.10376136497294097,-0.00042301566952276937,0.10376155265484122,0.9946021984949649,0.00044886271980570415,0.0003741577129960424,-0.0004903325439930967,0.9999998097899997,-0.00018627761164680123,-0.00014153867959976196,0.0008009482990019023,-0.02168367989361286,-0.0077433460392057896,-0.03652852773666382,-0.0061928024515509605,-0.005667208228260279,-0.015013687312602997,0.9946022294036769,-0.10376136497294097,-0.00042301566952276937,0.10376155265484122,0.9946021984949649,0.00044886271980570415,0.0003741577129960424,-0.0004903325439930967,0.9999998097899997,-0.00018627761164680123,-0.00014153867959976196,0.0008009482990019023,42.909528020793175,-0.002362331273456014,-0.0003510921662186509,-0.0001662881165107708,42.909528020793175,-0.002362331273456014,-0.0003510921662186509,-0.0001662881165107708,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
5,1774887354203639409,0.050059322,50,9.872828,0.4015070003333676,42.92139655410662,0.6922805895823648,-0.6922805895823648,-0.021197309717535973,-0.007783039938658476,-0.03693152964115143,-0.005615186411887407,-0.005662801209837198,-0.015162166208028793,0.9946039285705484,-0.10374471485417791,-0.0004511484713722825,0.10374490943985704,0.9946039169213277,0.00043166327181828044,0.00040393125550270705,-0.00047613828273561105,0.999999805065932,-0.0003392937942408025,0.00043977046152576804,0.0008057149243541062,-0.021197309717535973,-0.007783039938658476,-0.03693152964115143,-0.005615186411887407,-0.005662801209837198,-0.015162166208028793,0.9946039285705484,-0.10374471485417791,-0.0004511484713722825,0.10374490943985704,0.9946039169213277,0.00043166327181828044,0.00040393125550270705,-0.00047613828273561105,0.999999805065932,-0.0003392937942408025,0.00043977046152576804,0.0008057149243541062,42.92139655410662,-0.0022662816524761107,-0.0007446780306067387,-0.00018036631365110558,42.92139655410662,-0.0022662816524761107,-0.0007446780306067387,-0.00018036631365110558,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
6,1774887354213773420,0.060193333,60,10.134011,0.5215900000621332,42.927037998649354,0.6923715806233767,-0.6923715806233767,-0.02095843106508255,-0.007802735082805157,-0.03713144361972809,-0.005283935461193323,-0.005672586150467396,-0.015203255228698254,0.99460526187238,-0.10373196231744508,-0.000473890732264735,0.10373216615759784,0.994605261457252,0.0004279120410282411,0.0004269460600262709,-0.00047476120609355366,0.9999997961594246,0.001156582497060299,0.0013085338287055492,0.001056992681697011,-0.02095843106508255,-0.007802735082805157,-0.03713144361972809,-0.005283935461193323,-0.005672586150467396,-0.015203255228698254,0.99460526187238,-0.10373196231744508,-0.000473890732264735,0.10373216615759784,0.994605261457252,0.0004279120410282411,0.0004269460600262709,-0.00047476120609355366,0.9999997961594246,0.001156582497060299,0.0013085338287055492,0.001056992681697011,42.927037998649354,-0.0026249975604758966,-0.0011159788694692922,-0.0002282974215307554,42.927037998649354,-0.0026249975604758966,-0.0011159788694692922,-0.0002282974215307554,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
7,1774887354223669506,0.070089419,70,9.896086,0.4995510003027448,42.9322911387832,0.6924563086900516,-0.6924563086900516,-0.020722467452287674,-0.00782244186848402,-0.037330105900764465,-0.005010655615478754,-0.005668350495398045,-0.01521662250161171,0.9946059875036483,-0.10372434647106576,-0.000491736721492375,0.10372455655888224,0.9946059972559865,0.0004228747545924564,0.000445221884179307,-0.00047159891346728895,0.9999997896859522,7.973211904754862e-05,0.000441404728917405,-0.00016027764650061727,-0.020722467452287674,-0.00782244186848402,-0.037330105900764465,-0.005010655615478754,-0.005668350495398045,-0.01521662250161171,0.9946059875036483,-0.10372434647106576,-0.000491736721492375,0.10372455655888224,0.9946059972559865,0.0004228747545924564,0.000445221884179307,-0.00047159891346728895,0.9999997896859522,7.973211904754862e-05,0.000441404728917405,-0.00016027764650061727,42.9322911387832,-0.002335903409440239,-0.0010285682628782616,-5.1818486459052223e-05,42.9322911387832,-0.002335903409440239,-0.0010285682628782616,-5.1818486459052223e-05,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
8,1774887354233648117,0.08006803,80,9.978611,0.3544589999364689,42.93651906646798,0.6925245010720642,-0.6925245010720642,-0.020472858101129532,-0.007840308360755444,-0.03750193119049072,-0.004679714795202017,-0.0056797838769853115,-0.0151995699852705,0.9946069343989958,-0.10371584527223465,-0.0005096071407463567,0.10371606258963295,0.9946069535064399,0.0004202524476638798,0.00046327196419868174,-0.00047084036026519044,0.9999997818442161,0.0003347962046973407,0.0004707610933110118,0.000870528572704643,-0.020472858101129532,-0.007840308360755444,-0.03750193119049072,-0.004679714795202017,-0.0056797838769853115,-0.0151995699852705,0.9946069343989958,-0.10371584527223465,-0.0005096071407463567,0.10371606258963295,0.9946069535064399,0.0004202524476638798,0.00046327196419868174,-0.00047084036026519044,0.9999997818442161,0.0003347962046973407,0.0004707610933110118,0.000870528572704643,42.93651906646798,-0.0023872843480318463,-0.0011790129774828539,-0.00021326784292614997,42.93651906646798,-0.0023872843480318463,-0.0011790129774828539,-0.00021326784292614997,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
9,1774887354243737554,0.090157467,90,10.089437,0.32669700021870085,42.94625174309335,0.6926814797273121,-0.6926814797273121,-0.019982030615210533,-0.007874983362853527,-0.037842944264411926,-0.004082676954567432,-0.005581963341683149,-0.015293508768081665,0.9946093604349194,-0.10369158251407273,-0.0005496662621910925,0.10369181169099706,0.9946094054843847,0.00040619241132164264,0.0005045844991460606,-0.00046099865295674836,0.9999997664373381,0.0004731997032649815,0.0010280865244567394,0.00015294166223611683,-0.019982030615210533,-0.007874983362853527,-0.037842944264411926,-0.004082676954567432,-0.005581963341683149,-0.015293508768081665,0.9946093604349194,-0.10369158251407273,-0.0005496662621910925,0.10369181169099706,0.9946094054843847,0.00040619241132164264,0.0005045844991460606,-0.00046099865295674836,0.9999997664373381,0.0004731997032649815,0.0010280865244567394,0.00015294166223611683,42.94625174309335,-0.0023521795433214545,-0.0015986113833906562,-0.0001251104506036911,42.94625174309335,-0.0023521795433214545,-0.0015986113833906562,-0.0001251104506036911,-0.025256454944610596,-0.007238949183374643,-0.030776962637901306,0.0,0.0,0.0,0.9945963436657983,-0.10381860240347862,-0.0002043618170042196,0.10381869434331459,0.9945962256261034,0.0005074222270747501,0.00015057766271820393,-0.000525896792411865,0.99999985037947,0.0,0.0,0.0
