split,run_name,samples,pairs,tick_dt_ms_mean,tick_dt_ms_std,solver_ms_mean,rmse_x,rmse_dx,rmse_theta,rmse_wb,solver_ms_std,collective_below_1n_fraction,state_x_range,state_y_range,state_z_range,state_x_min,state_x_max,state_y_min,state_y_max,state_z_min,state_z_max,control_0_min,control_0_max,control_0_mean,control_0_std,control_0_near_limit_fraction,control_1_min,control_1_max,control_1_mean,control_1_std,control_1_near_limit_fraction,control_2_min,control_2_max,control_2_mean,control_2_std,control_2_near_limit_fraction,control_3_min,control_3_max,control_3_mean,control_3_std,control_3_near_limit_fraction
train,4-1-26_1520_1444,2401,2400,9.99582532236568,0.2376883813775232,0.3768223148605729,0.005154773582201314,0.022147333373398883,0.036971166062168624,0.09932177886945079,0.10159013583835408,0.0,0.5252749025821686,0.2494676187634468,0.8165606558322906,-0.21380314230918884,0.31147176027297974,-0.16398197412490845,0.08548564463853836,-0.009027451276779175,0.8075332045555115,42.44714341942712,62.0,50.24797168694016,4.069487000206128,0.027072053311120368,-0.27977249839742147,0.1898336551261413,0.00019667118413004678,0.03907876231467506,0.0,-0.34678999791698656,0.4774159974890783,0.0006080372334808221,0.05454709943394518,0.0,-0.3557023943024167,0.1899897553594432,-0.002839955675354567,0.06142791170384615,0.0
train,4-1-26_1520_1445,2400,2399,9.995832352916668,0.22093618260770467,0.3804748929057193,0.005140583261635918,0.027001972299133977,0.035824748730988294,0.08487794033367618,0.08942299353288209,0.0,0.5648142993450165,0.2788926213979721,0.8338702470064163,-0.1978079080581665,0.36700639128685,-0.13177768886089325,0.14711493253707886,-0.02796401083469391,0.8059062361717224,42.804116001509996,60.315813819311394,49.979080674434265,3.1853341202951597,0.0,-0.22811566245935766,0.17095044050442826,-0.0008342517946819316,0.0344554117970651,0.0,-0.32612506431336186,0.4049897921625565,0.0001655286629550599,0.046432118180485274,0.0,-0.35148684521076873,0.18380188956592058,-0.0031505640994474275,0.06047428615528146,0.0
train,4-1-26_1520_1446,2400,2399,9.995814543749999,0.22191314580299334,0.3636850480355254,0.004964961347443664,0.02517865613356801,0.03365612158500795,0.07968460745331409,0.08599898639140319,0.0,0.504558801651001,0.2438296303153038,0.8006001114845276,-0.19415533542633057,0.3104034662246704,-0.18448103964328766,0.059348590672016144,-0.04252535104751587,0.7580747604370117,42.00216102178965,62.0,50.179253211905305,4.27070923630911,0.04041666666666666,-0.30344839568464116,0.23492433262349016,0.00104209254148161,0.040032393361446955,0.0,-0.3740939718718069,0.4849258854373763,0.00030059893689342483,0.05396992146662839,0.0,-0.3482059140176079,0.1891296155599531,-0.002763782682680509,0.06071004870980247,0.0
eval,4-1-26_1520_1447,2401,2400,9.995817405664306,0.223068883733281,0.3715164664895324,0.004580557483987185,0.027651257238521604,0.029165678829816744,0.07194853686012971,0.08660295513500656,0.0,0.5814197063446045,0.2215518206357956,0.8224326521158218,-0.27827784419059753,0.30314186215400696,-0.10681068897247314,0.11474113166332245,-0.04780103266239166,0.7746316194534302,42.58904422320846,61.55217083534884,49.94235955549347,3.320897472726932,0.003331945022907122,-0.20864127941273594,0.1646262873219339,-0.0005004488423416243,0.03391768793839141,0.0,-0.3156188262308142,0.40212106370553136,0.0005748166451190613,0.04666062521997486,0.0,-0.36238831688959006,0.1816861388038137,-0.003401901815274861,0.0618001625550361,0.0
