step,experiment_time_s,replay_horizon_steps,one_step_error_x,one_step_error_dx,one_step_error_theta,one_step_error_wb,replay_error_x,replay_error_dx,replay_error_theta,replay_error_wb,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3
10,0.323334347,10,0.0003145544580433041,0.004527555883679525,9.122062122733746e-05,0.0014235878400986526,0.012442853993357542,0.050382967436915664,0.0011311509783713356,0.012777378480847479,-0.40090694832131996,False,False,-0.008379530430905276,False,False,0.018367414077821644,False,False,-0.0009126324316191215,False,False
11,0.350675607,10,0.0003107768641150528,0.00458117468960761,0.0001092286291631041,0.002329811583867193,0.014556747522913258,0.05207916310336377,0.0012688555108664532,0.013968366518823206,-0.3868856403580274,False,False,-0.00865448292502357,False,False,0.019216568410490503,False,False,-0.0011751659568882066,False,False
12,0.395929748,10,0.0014390079141271593,0.004980853442106601,0.00011814844689212183,0.0008820760796050436,0.01710560258817831,0.05388755025049858,0.0011954356413888313,0.016971260666570367,-0.38533324126359103,False,False,-0.0095551782007918,False,False,0.017592503146788924,False,False,-0.0007346751123046606,False,False
13,0.427516702,10,0.001401111881627499,0.005244715963788309,0.00011082599437665374,0.002071978965787161,0.017802867673935543,0.05518811901395145,0.001277343055594441,0.016904487561571736,-0.3693771249154374,False,False,-0.011404886209857135,False,False,0.02117307778255028,False,False,-0.0007023197608304362,False,False
14,0.44482252,10,0.00030308152905821485,0.004804393467931954,8.926244279116853e-05,0.0024534259725051987,0.01959425297286754,0.05722344974295981,0.001346607080523134,0.01648727579170736,-0.3345948050982171,False,False,-0.011120370844350769,False,False,0.02199993907896612,False,False,-0.0009052284095435102,False,False
15,0.46339119,10,0.0005744354217983204,0.004904459114008894,0.00010986590593299627,0.0017129156794041226,0.020694104120548305,0.05883263958930042,0.0015001211335036507,0.02057282212850807,-0.32180036989559824,False,False,-0.011830286077205847,False,False,0.01986320345210759,False,False,-0.0012963816939438183,False,False
16,0.480345926,10,0.0036494605849283304,0.006210277857226148,0.0001567505216114456,0.0017471874196927921,0.022564161838945176,0.06109763485551474,0.0014999420031839741,0.01943069442101687,-0.3057445723047686,False,False,-0.011935306284517604,False,False,0.019996630026545947,False,False,-0.0012425182113379207,False,False
17,0.501365498,10,0.0011980825108717239,0.005529238533144328,0.00010932074508468352,0.0035133120551272086,0.019591363021875245,0.06178708626163642,0.0014097804306302847,0.022721280658611166,-0.27015784667704024,False,False,-0.0146271398472761,False,False,0.021551966178002358,False,False,-0.0010788163015638642,False,False
18,0.56428463,10,3.58918184748437e-05,0.005322884365420073,0.00011359958907509054,0.001800750640605749,0.021015179723149893,0.0641090065271268,0.0014954168142994719,0.021121626045964254,-0.21250903211816552,False,False,-0.012778201658011861,False,False,0.021361316193150907,False,False,-0.0013977751422975914,False,False
19,0.629134291,10,0.0013347936467715037,0.005677535872394112,0.00011869543766148221,0.002137396135782899,0.022274593379721624,0.06678100810365806,0.0015399548833073332,0.02344694895402258,-0.17401607794932125,False,False,-0.012890467676304194,False,False,0.021059152682254507,False,False,-0.001384867064640021,False,False
20,0.692263568,10,0.0024011377912542555,0.006313326345543462,0.00016019991558167238,0.0030459040522660534,0.02319018113524362,0.0683275995382515,0.001802522814871984,0.030698556050228414,-0.17084386062206,False,False,-0.016952093469762793,False,False,0.019927476027243356,False,False,-0.0015198569121917637,False,False
21,0.759986897,10,0.0028129522305541297,0.006619925283840088,0.00017142413168660145,0.0019756949258075366,0.021766365490069453,0.06989992765475979,0.001884891057811875,0.03426181436331736,-0.1405217188754559,False,False,-0.01718378197734027,False,False,0.019073181517764406,False,False,-0.001483526640799555,False,False
22,0.819229508,10,0.002116519837130431,0.006438139131292734,0.00019560012231812572,0.0018589859425519667,0.020999924153920158,0.06213855620545698,0.002745303955625607,0.045314123124562816,-0.09131301666674954,False,False,-0.01876241016729404,False,False,0.021724860814721685,False,False,-0.0017853471970239378,False,False
23,0.883343136,10,0.0031831294949498977,0.007172506518182199,0.00017579322686389815,0.001775640517432994,0.019795946745433644,0.04269097676346128,0.003918502954519068,0.059511478363015555,-0.05392757137732156,False,False,-0.02131274721458687,False,False,0.02171494476650598,False,False,-0.0018813902404622562,False,False
24,0.912376744,10,0.0012719389776162386,0.006550121387321605,0.0001310806737888069,0.0036588060522926152,0.01675240637160287,0.01410828096787946,0.00572765284194861,0.07513655881393116,-3.587253056648315e-05,False,False,-0.02432563324524135,False,False,0.025757745708971883,False,False,-0.0020527646300100622,False,False
25,0.973272904,10,0.0023401640818819284,0.007209869920096918,0.00015950597522422041,0.002248468080243769,0.015693678450525175,0.06160121287571653,0.0073004394381615345,0.08297194943753161,0.06129949907490319,False,False,-0.023555576456729184,False,False,0.025785120903273957,False,False,-0.0021127640085114533,False,False
26,1.000134024,10,0.0006314537902297249,0.006839864843591476,0.00015130728751946705,0.003698505811099275,0.016524796314520532,0.1318205657521262,0.009174252217059073,0.0949206267745773,0.092209136864715,False,False,-0.027833454029211425,False,False,0.025296636478118573,False,False,-0.002559361388207893,False,False
27,1.049304663,10,0.002576360279062157,0.00754043157028302,0.00017781304675009978,0.00353736174889488,0.02676175942698198,0.23589541007771736,0.010841144696758238,0.10010926204714843,0.15052641222615154,False,False,-0.0281814551740402,False,False,0.02554228864724959,False,False,-0.0025271325924779127,False,False
28,1.081066375,10,0.001116660145057582,0.008015529763228937,0.00015991266675233407,0.0050187217590779536,0.04616355499968139,0.3578962211029212,0.012104083970199016,0.10352462367674964,0.38012962882951834,False,False,-0.036074165466575374,False,False,0.021262330037153204,False,False,-0.003813770806789431,False,False
29,1.132874488,10,0.0022364152530202296,0.007687708735931667,0.00027906627958976563,0.01015564486217349,0.05457714351842511,0.4058210750500596,0.012491222303435223,0.1013867355044505,0.6605967419096106,False,False,-0.04098487860572849,False,False,0.014285561891276046,False,False,-0.005040556511791661,False,False
30,1.162410691,10,0.0009887235760946457,0.007912042488447112,0.0002772580698847289,0.007976855247518217,0.0847431173202964,0.5195349195056259,0.012638321626182586,0.10383305626444683,1.0152310940868958,False,False,-0.04533175865712918,False,False,-0.007538292086361615,False,False,-0.005855865856644563,False,False
31,1.217111643,10,0.0024215412030356327,0.00254766536344495,0.0010963088435431857,0.0165680878521448,0.0963180632782369,0.5560081379539534,0.01239003205976899,0.10122579739100794,1.3462787604191833,False,False,-0.04877799039944565,False,False,-0.018927266029827278,False,False,-0.005687172467683426,False,False
32,1.270558719,10,0.0018047773912852974,0.013591385322652434,0.00114628979817292,0.016450705840423883,0.10123544926896476,0.5659956669909386,0.011090879535740195,0.10716645796078597,1.680565393687474,False,False,-0.042109470170817856,False,False,-0.04598737906917596,False,False,-0.0054294234784239065,False,False
33,1.329364972,10,0.0027907306530213444,0.038276125673966994,0.001421566888628141,0.014973363866930328,0.1350545729059372,0.5924742563263506,0.011942817392095588,0.1100950275558323,1.8855593011172056,False,False,-0.029925508487134517,False,False,-0.06932322794659039,False,False,-0.004322327463502363,False,False
34,1.367597916,10,0.0038341384137952485,0.04823701747382087,0.0011566815750743554,0.01091348811218426,0.14006552703305813,0.5412592811690795,0.012167570450670738,0.10961057337778982,1.8540019973452295,False,False,-0.005966768443487657,False,False,-0.07247542205681157,False,False,-0.0018710118631430437,False,False
35,1.40612344,10,0.006096042438189315,0.06307899942265427,0.0011086205189565505,0.009934991101009004,0.17124671543928494,0.4056519711475894,0.013431783994130546,0.07850948552456548,1.4972026010530908,False,False,0.02197646733373928,False,False,-0.051829557964868496,False,False,0.0020706267182485543,False,False
36,1.456555975,10,0.011967601987745054,0.09701711421557055,0.0012714818344507044,0.01517156407057166,0.18681353999575456,0.24679303575836628,0.012748522955996492,0.06630143845133825,0.7816695562414675,False,False,0.05136879838817112,False,False,-0.016245140062924816,False,False,0.006668860168214413,False,False
37,1.508263952,10,0.017312079189546834,0.11420492383782525,0.0013516658643918087,0.01992233778086611,0.1745415661355864,0.10206197944758172,0.010949135217837885,0.10594011346250978,-0.3570435859225587,False,False,0.08539607754210612,False,False,0.039836000738478344,False,False,0.01459036925587594,False,False
38,1.52744771,10,0.0035271124035559133,0.039836009513997836,0.0002590444349175575,0.009358374736162696,0.1559114851034309,0.07922862382048698,0.00921360301301328,0.16873736044193424,-1.5280882519985344,False,False,0.10502055888958788,False,False,0.1026210270766452,False,False,0.026540781564374113,False,False
39,1.579341637,10,0.02459859215740893,0.10647382160573843,0.0018964211747108583,0.022435374037333936,0.15759268906265905,0.20063058769174902,0.011220873655044499,0.22581672954458953,-1.8421389620239745,True,False,0.10743000484719402,False,False,0.12623082404699668,False,False,0.03152956980353554,False,False
40,1.59176545,10,0.004733936714359207,0.02925720049561498,0.00038618957791678187,0.01090343291439728,0.12284468620142411,0.35197095293530956,0.016466732723411495,0.2869833452698176,-1.8422189118273977,True,False,0.10511113878074081,False,False,0.16689132779437943,False,False,0.04440616318638984,False,False
41,1.602984484,10,0.001311948047758606,0.01367006076458346,0.000244875463409623,0.008165272543816948,0.11595651904619246,0.46369630073085927,0.024129570110383015,0.3262030972161568,-1.842204364905513,True,False,0.10044178141977063,False,False,0.17239583788303497,False,False,0.04992250142088587,False,False
42,1.654651902,10,0.029974162871939495,0.04223089733962522,0.0022489637199695086,0.0183823547989827,0.11158509433669217,0.544295611970842,0.03141972399961372,0.3563837153787815,-1.842200933155371,True,False,0.10045197725401035,False,False,0.17911139650907978,False,False,0.051986786988775305,False,False
43,1.673184899,10,0.0051681740707464775,0.010229772572997162,0.00034270782379275665,0.007847189603085695,0.07150361010935052,0.6145030291070912,0.03707857141900543,0.3740111484912391,-1.8421778913273783,True,False,0.08645852223106809,False,False,0.16927795989666697,False,False,0.0594087697180448,False,False
44,1.726460485,10,0.034313427314610866,0.08527020751986267,0.0016444395023377377,0.038814415498198626,0.058687937517747396,0.6903254123117313,0.04424749317950828,0.35654305535209624,-1.8421775845171118,True,False,0.08290858856055697,False,False,0.15193146087793313,False,False,0.06040927708278768,False,False
45,1.773799914,10,0.02421638484370354,0.0939610312336335,0.0014133147625387142,0.04731515753869883,0.028565959676177564,0.6420153852374391,0.04363534721086364,0.290525746220441,-1.8421788723599686,True,False,0.06020034752750468,False,False,0.05473015819642037,False,False,0.05747412471239449,False,False
46,1.802864625,10,0.0077835990866446806,0.047322364325196556,0.000984084874553426,0.029130420611053885,0.01934250862716311,0.6279424355857718,0.039473868887776015,0.17802805712952746,-1.8421840520168646,True,False,0.04678905449199723,False,False,-0.06483922446094487,False,False,0.050958162191915506,False,False
47,1.83280602,10,0.010204468508781546,0.06469645276743755,0.0021522497082776706,0.041387808209846576,0.027374795698805493,0.6495829033063345,0.0354728888224606,0.11430303531901137,-1.842187884657313,True,False,0.042835115981939884,False,False,-0.13184174088329617,False,False,0.046617102449673715,False,False
48,1.874764531,10,0.010615734174574218,0.08281586993678743,0.0039634815776831405,0.05184155877663443,0.040591669956567086,0.6561979164381929,0.027253044422895455,0.15536201950309392,-1.842132302453938,True,False,0.03975840188212386,False,False,-0.21345294759945657,False,False,0.041360004190544315,False,False
49,1.897337793,10,0.003709246120616529,0.04899306167932,0.0023583836601640674,0.0354080937396375,0.06159898503411333,0.66650318820364,0.01761446195826461,0.3711975694698552,-1.8421584682882726,True,False,0.033069105138541166,False,False,-0.30730379398285745,False,False,0.033779433982503826,False,False
50,1.942487247,10,0.005239129152516499,0.08410907367526077,0.005162728496145499,0.02808028934070382,0.09378483408691336,0.6282436018812297,0.04201886196115634,0.7221050322759716,-1.842150796674869,True,False,0.026193542630994313,False,False,-0.36257988215974135,False,False,0.028391188815206806,False,False
51,1.97433746,10,0.0021105365224490464,0.06752838324973337,0.003626653060130414,0.012043302250236873,0.10868493196384757,0.4482398941839012,0.07624680098049545,0.9951625489086174,-1.8421822388876679,True,False,0.0045153420121522275,False,False,-0.36828017476773034,False,False,0.01797985979036977,False,False
52,1.995697088,10,0.0010636929260580388,0.032678767268867676,0.0009806183641932547,0.013580559703515177,0.11555247123957371,0.26697911436639715,0.11498775222300087,1.2167299642130427,-1.8421652458490492,True,False,-0.025743708387514948,False,False,-0.32942011472553945,False,False,0.008726643396622592,False,False
53,2.039332276,10,0.004069730547857789,0.08705450236778951,0.0037105577459699713,0.031658510164162795,0.11662596915967521,0.18040330683949105,0.1417911536078245,1.3377467306871893,-1.492583080258075,False,False,-0.05304570186600954,False,False,-0.3086810621071736,False,False,0.0041347223581278065,False,False
54,2.047986703,10,0.0018815606604298482,0.03925571559287386,0.0005206190451028188,0.014905196973530438,0.10246247550752224,0.19080603958519965,0.18319184660795806,1.1853185627091158,-0.2523028887218852,False,False,-0.14054746548710464,False,False,-0.19457886943606223,False,False,-0.004063707255980103,False,False
55,2.097568932,10,0.0062246601861470205,0.07978872417363343,0.0018423527903295698,0.06063080272509907,0.09007666020806779,0.3050662265888936,0.20015444119986373,1.0222781469131277,0.9629213500863155,False,False,-0.19853950558495967,False,False,-0.12729018863788813,False,False,-0.0071772664965308285,False,False
56,2.117572883,10,0.005500662072516875,0.0680124655154668,0.002048342342039877,0.06040459768728124,0.06200170035979697,0.477613220815213,0.19767956946379683,0.6548503140513745,2.423367018947208,False,False,-0.29445542403888886,False,False,0.04403353971470826,False,False,-0.01617821481739491,False,False
57,2.160536463,10,0.006310828971065104,0.06965878086285247,0.003150386341258404,0.07712032353889732,0.033657188246167626,0.6947600584015609,0.1488616816493534,0.9765431230818681,2.804925126282092,False,True,-0.3553943891858286,False,False,0.22149722866855978,False,False,-0.025942267157007898,False,False
58,2.198812271,10,0.014323207569451105,0.09102422547577582,0.009406171857848247,0.15206094246737242,0.08074670771098277,0.8921397141129944,0.08495381076928347,2.363348315520794,2.8050738941303366,False,True,-0.4208829895499317,False,False,0.4240798802592491,False,False,-0.038004453695356676,False,False
59,2.243742665,10,0.02747188641056156,0.012535925823384066,0.027062748552779882,0.27919514610699037,0.16238116031870833,1.0785128599153853,0.26633566765449307,3.9591152039886106,2.8050766138664756,False,True,-0.5101138274104864,False,False,0.8546892137979553,False,False,-0.05506742917557976,False,False
60,2.287274471,10,0.013060181176572316,0.10021580659345847,0.021605053622129566,0.20175545124121838,0.21590999933835506,1.1490348114085385,0.42312073313473525,5.111309783458227,2.805076189744053,False,True,-0.5904670991071755,False,False,1.5231549221724658,False,False,-0.07334799744844103,False,False
61,2.331552834,10,0.008715797002864482,0.12440450265506418,0.025235003759879235,0.15961131042752197,0.26164804069266345,1.1343398623398182,0.6459272817820316,6.006850864067202,2.8050784019737587,False,True,-0.5636205180670469,False,False,1.9402778320937792,False,False,-0.07668124957915862,False,False
62,2.368607216,10,0.002516090996957254,0.07547867793097787,0.011861345958700063,0.03803556946778606,0.3182608141242959,1.1129946460605837,0.9242453557920742,5.338989022042497,2.805069468887384,False,True,-0.43904907801873866,False,False,2.119256081612168,False,False,-0.07364629209348089,False,False
63,2.412862489,10,0.004358013534828364,0.1896613077889367,0.02961738043173772,0.20581366161209363,0.349884290052886,1.1243334821658437,1.0525638118225247,4.349255932221526,2.8050795901526193,False,True,-0.2877968749850345,False,False,1.9133282090057389,False,False,-0.06665724231694861,False,False
64,2.445715239,10,0.006036620598573235,0.09171823062682383,0.008278786587569538,0.21675571328040658,0.35559323548631555,1.241757097750657,1.092505568863671,3.314524030724071,2.8050825941723154,False,True,0.11057421625177997,False,False,1.057762487349889,False,False,-0.04121160208097355,False,False
65,2.49227462,10,0.013157667701741005,0.10676271730518386,0.009763321875454976,0.4745498671389777,0.3575146958132633,1.416452223265672,1.0786221127692535,3.2175404608035554,2.8048450156296703,False,True,0.40377055736183337,False,False,0.33808589477561446,False,False,0.006365293221738747,False,False
66,2.58246096,10,0.034630474950644974,0.15289663486238603,0.0531466021399164,0.9497140051104834,0.35919102729964636,1.6681969924036253,0.9851335110615819,3.5073597334685984,2.805035392901528,False,True,0.8165784633242001,False,False,-0.9290336481939592,False,False,0.03536447875847613,False,False
67,2.647707769,10,0.05261961293289918,0.1287212624547011,0.1302105760139212,1.31207308514543,0.3637117330136862,1.964952179858678,0.7370141301065959,5.4104890986758045,1.4463449475616719,False,False,1.7200054529123523,False,False,-3.4895313452668453,False,False,0.07742006628242872,False,False
68,2.709630743,10,0.05292080803635002,0.16470617184482414,0.17048767691039166,0.7755037139700616,0.3706063015155829,2.021699105638317,0.5600718028012102,11.564119361794166,-1.842244153611482,True,False,3.9967305233532873,False,False,-6.400462509637532,True,False,0.2200796472830829,False,False
69,2.736600056,10,0.01673925874894919,0.12960803928044426,0.056293527323810495,1.8523529897992732,0.45698156824170394,2.171919946831365,1.091096526243403,24.235666474329676,-1.8421661421420217,True,False,5.477543756628476,False,True,-6.400453078854398,True,False,0.8247402972674982,False,False
70,2.782631775,10,0.03863293292927796,0.2409571946134715,0.12750350476071667,3.2492939545338007,0.5469203421200471,2.386600679382002,1.433832988641968,32.409812057620826,-1.8421660877187478,True,False,5.477549682437077,False,True,-6.400458450758552,True,False,1.278309661678415,False,False
71,2.851643204,10,0.0780304062398579,0.40015797240573436,0.18941646461800718,6.14281067593446,0.7023523845597008,2.563099425089981,1.932055811080002,39.404546365422135,-1.8421929107990698,True,False,5.477563857804939,False,True,-6.400443736009207,True,False,1.8519053434552486,False,False
72,2.897491153,10,0.05765113989850144,0.2407372620885264,0.06720091447095655,3.206462689066211,0.6638306313500187,2.0007056638335423,2.142999619502874,21.29233301434557,-1.8421622135865667,True,False,-0.4040258136044488,False,False,-6.400460006435117,True,False,1.0382388631545902,False,False
73,2.94804219,10,0.049040812443039275,0.2752688755059807,0.0609581739770626,2.2745261011237776,0.7165537033029804,2.9547145416922675,2.5162892882109533,15.214756713426409,-1.8421287749286028,True,False,-1.2910705920489403,False,False,-6.400447555086542,True,False,0.6086500907337101,False,False
74,2.978271433,10,0.03766823533392632,0.2512564891085072,0.07494780725899206,2.90335795096259,0.815217738280837,3.701672980223837,2.612502470658367,14.885588469976392,-1.8421652109429438,True,False,-5.059372367967596,False,False,-6.400458520571608,True,False,0.8712264618238398,False,False
75,3.015598565,10,0.06690073708050502,0.3746419138909313,0.15282510248457812,3.9322848272472366,0.8384382936324627,4.096217143953882,2.1130270779259015,38.399687873612756,-1.8422450429450374,True,False,-7.2906082366671825,True,False,-4.021636608931975,False,False,1.0922865335466558,False,False
76,3.069186013,10,0.12006397005200045,0.3919064672987788,0.30676629257503313,3.3671411055417595,0.9252671879648033,5.6044285676859875,2.068976089219492,116.46436222660496,-1.84216595427871,True,False,-7.2906125962526955,True,False,8.526527804205076,False,True,0.10562486071891776,False,False
77,3.098617414,10,0.25085229609390214,0.643825398258311,0.37865457280587894,15.817549980295327,1.7611794199410917,8.569004793941154,2.642612039673048,362.1787882638909,2.8050811819987445,False,True,-7.290609671686799,True,False,8.526529693069865,False,True,-5.3461026822456255,True,False
78,3.14485659,10,0.39386650305765863,1.9636833350029674,0.4902722678091695,42.5438803139385,2.718488601946709,12.485207579228817,3.408121136919408,675.0212323977446,2.805075949191178,False,True,-7.290613028738323,True,False,8.526528465142679,False,True,-5.346110615880343,True,False
79,3.186092529,10,0.5006844450925927,4.709333290187443,0.5855442510557689,98.08166029745371,3.784859931936876,23.82840884781542,2.6826748378771446,1236.666781970936,2.8050748880739538,False,True,-7.290613250622492,True,False,8.5265275757632,False,True,-5.3461354337436315,True,False
80,3.232527578,10,0.42401927309352,7.03568606161971,1.0881798611684088,154.27823108882293,4.665734474330849,40.6708141004877,1.729765890209981,1719.1655905325524,2.8050760472577814,False,True,-7.290613010759492,True,False,8.526528567816602,False,True,-5.346110688967564,True,False
81,3.292119039,10,0.21383658670101424,4.436700686324875,0.7272384911024641,101.52892498988338,3.5291037538867194,37.27786286246331,0.5084259410161908,931.564097438348,2.805074134187649,False,True,-7.290612990818416,True,False,8.526528618700498,False,True,-5.346110670798169,True,False
82,3.368328485,10,0.14750827590877602,1.154418207302909,0.15641688958181713,32.195151879284104,1.7905579587637652,16.729768886809623,0.3951485242053717,216.2095287813385,2.8051002007093757,False,True,-7.290585641915468,True,False,8.526517100882565,False,True,-5.345299622111508,True,False
83,3.462195307,10,0.11229187308471958,0.31155433984373515,0.08718042025584778,1.6465859932604958,1.1080675858295896,6.73661416390816,2.8493941198813046,51.83206818453199,2.8050774363404463,False,True,5.477549521284993,False,True,-6.400458561541345,True,False,-1.5414233442707757,False,False
84,3.515536768,10,0.04449017550418424,7.47686503121965,0.4765519169192532,24.971168530562665,1.540119405369323,8.281101596860044,2.433441552337787,35.53499907210275,2.80507493638945,False,True,5.477548537533447,False,True,-6.400458176737317,True,False,-0.8940561489681137,False,False
85,3.565210731,10,30.532497675737492,377.3436925572181,2.717397233110411,7632.319942539552,302.2236707506328,2381.3990676606763,3.9316199250797172,92155.68819564379,-1.8421646248381132,True,False,5.477549582557719,False,True,-6.400458511209828,True,False,2.720445096819947,False,True
86,3.621804447,10,109.97366154008424,82.60527616970971,2.6662893477445353,1023.9651519403169,680.7368869114998,1496.2141896822122,0.8256880283356118,76025.25116834171,2.805076109856284,False,True,-7.290612999419441,True,False,8.526528622793752,False,True,-5.346110741731451,True,False
87,3.6705075,10,124.01216606928436,298.85546191290587,3.691789901851674,5412.277777990389,782.5963571471273,1995.5176946437668,0.7899629027420435,134351.50283132258,2.8050762066053316,False,True,-7.290612950932569,True,False,8.526528717047771,False,True,-5.346087837769184,True,False
88,3.703861301,10,89.93343732014254,557.5832245772034,6.274129712145525,16089.882713729214,175.45092631183581,6116.24671520439,1.6224986547645648,160818.63029185685,2.805076079960811,False,True,-7.290613004837086,True,False,8.526528596213371,False,True,-5.3461107162309975,True,False
89,3.759978366,10,129.9742386665422,166.6133232871556,3.0941820715812813,4548.376400394968,577.6639155261049,2063.864594424735,2.6748898420599305,100492.47205165908,-1.8421648486524704,True,False,5.477549484274633,False,True,-6.400458703351853,True,False,2.7205099825171786,False,True
90,3.803579905,10,76.64788418177321,849.3483035672341,3.3709432712054492,25040.34557936272,960.2692665578016,9729.59854171074,3.5950916646369016,350676.2208046344,-1.842164633078524,True,False,5.47754958109178,False,True,-6.400458518164518,True,False,2.720445102969338,False,True
91,3.835097739,10,33.39286414613997,467.7736348664981,3.387337011578099,12541.305862918629,228.0974872480512,4922.187730884345,3.5646548700925096,51263.975366150116,-1.8421646353538308,True,False,5.477549580678491,False,True,-6.40045852025789,True,False,2.72044510482428,False,True
92,3.878001031,10,60.08492340971495,98.5143075559979,2.376041217636205,3103.134179495327,505.50006321518794,2056.557941006191,0.742520562236839,140927.34760494734,2.805076457604368,False,True,-7.290612843371259,True,False,8.526528922718638,False,True,-5.346077038501848,True,False
93,3.907313519,10,111.51664439266477,760.8564179473929,0.4386793145363139,21775.252864460384,1138.5514135187445,9328.399030737628,1.8245343040045587,291012.8933869293,2.8050760795927374,False,True,-7.290613004903903,True,False,8.526528595884734,False,True,-5.3461107182004595,True,False
94,3.960106991,10,70.10459294181166,510.32381158014476,3.6134206960236246,7965.879526672491,493.71954861858677,2272.077070473689,3.099220717155124,105280.12133141789,2.8050760561931085,False,True,-7.290613009144425,True,False,8.526528575090538,False,True,-5.346110699177745,True,False
95,4.009009893,10,85.14727624174077,272.70928735140694,2.9490297839457145,11525.412845738361,872.378500069379,6730.610929022496,3.6158422370175933,191684.04144604676,-1.8421646310321396,True,False,5.4775495714349285,False,True,-6.400458508757486,True,False,2.7204450878500577,False,True
96,4.042864295,10,142.14341533245016,386.181494961629,1.768192201351072,7254.37814714053,932.6502057514316,2905.0311032612494,2.7209367976253054,157864.73208604348,-1.8421646032732557,True,False,5.477549590348176,False,True,-6.4004584910151525,True,False,2.720446534669299,False,True
97,4.096671138,10,81.71586540471975,416.48874253442375,1.5304568002789167,6574.2059860210065,514.2898437172034,1554.8619492533464,2.0479522322570705,132522.08248241033,-1.8421646339062212,True,False,5.477549580939443,False,True,-6.400458518898171,True,False,2.7204451035347326,False,True
98,4.143337039,10,6.735053631462442,413.65254612025774,2.904485003244024,8059.207199829505,144.30378756375265,1935.2657041253367,2.6208004121069006,125696.87729291647,-1.8421645867099472,True,False,5.477549607008635,False,True,-6.400458459547509,True,False,2.7204434044390373,False,True
99,4.207837326,10,167.0098893264762,284.9586047876543,4.954142368758361,5508.919456914509,859.6625031439404,971.5411519958665,2.523768567428586,54999.91178132208,-1.8421645351582732,True,False,-7.290612985175244,True,False,8.526528679036204,False,True,2.720445039737163,False,True
