step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
10,0.296040649,3.462195307,0.0037835269695318343,-0.016565894708037376,-0.00041100941598415375,0.016570992614137765,-0.0026774515863507986,0.0014215357368811965,0.0030314205990727805,48.58382435035765,48.58382435035765,48.58382435035765,43.048719461087906,-0.40090694832131996,False,False,False,-0.00017830386456173705,-0.00017830386456173705,-0.00017830386456173705,0.0005977888992082961,-0.008379530430905276,False,False,False,0.0013091766190810323,0.0013091766190810323,0.0013091766190810323,-0.0031530265353145975,0.018367414077821644,False,False,False,-0.0029815748335805677,-0.0029815748335805677,-0.0029815748335805677,0.00010439393892137307,-0.0009126324316191215,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
11,0.323334347,3.462195307,0.004181429945985108,-0.016756238415837288,-0.0003300327807664871,0.01675948828230629,-0.0028724814765155315,0.001470685820095241,0.003227083298329013,48.63812673936432,48.63812673936432,48.63812673936432,43.05580075536024,-0.3868856403580274,False,False,False,-0.00018873796039002688,-0.00018873796039002688,-0.00018873796039002688,0.0006154588499673686,-0.00865448292502357,False,False,False,0.0013531571213266042,0.0013531571213266042,0.0013531571213266042,-0.003156443671495368,0.019216568410490503,False,False,False,-0.0029975588840521735,-0.0029975588840521735,-0.0029975588840521735,-1.7219336439077056e-05,-0.0011751659568882066,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
12,0.350675607,3.462195307,0.004585072569240063,-0.016944020986557007,-0.00024999119341373444,0.016945865064660132,-0.002965862164273858,0.001531252171844244,0.003337824379929077,48.64413894448387,48.64413894448387,48.64413894448387,43.062752475788415,-0.38533324126359103,False,False,False,-0.00022291819523237886,-0.00022291819523237886,-0.00022291819523237886,0.00041537093948935386,-0.0095551782007918,False,False,False,0.0012690414273600085,0.0012690414273600085,0.0012690414273600085,-0.0033868276939066732,0.017592503146788924,False,False,False,-0.0029707401077267988,-0.0029707401077267988,-0.0029707401077267988,0.00021454544761393324,-0.0007346751123046606,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
13,0.395929748,3.462195307,0.00529742432247746,-0.017883620224893093,0.00011736713349819183,0.01788400535093386,-0.004018308129161596,0.0017513848142698407,0.004383394687743869,48.70593455151579,48.70593455151579,48.70593455151579,43.094037979556894,-0.3693771249154374,False,False,False,-0.00029311225069215366,-0.00029311225069215366,-0.00029311225069215366,0.0002526510232925002,-0.011404886209857135,False,False,False,0.0014544911916138169,0.0014544911916138169,0.0014544911916138169,-0.003442344595177235,0.02117307778255028,False,False,False,-0.002968770189521265,-0.002968770189521265,-0.002968770189521265,0.000293338478326083,-0.0007023197608304362,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
14,0.427516702,3.462195307,0.005823212686492354,-0.018873977474868298,0.0004149526357650757,0.018878538381235033,-0.005108133424073458,0.0018512598471716046,0.005433248577038074,48.8406411756206,48.8406411756206,48.8406411756206,43.125194474390064,-0.3345948050982171,False,False,False,-0.00028231525611374804,-0.00028231525611374804,-0.00028231525611374804,0.0004458100608933392,-0.011120370844350769,False,False,False,0.0014973170640197164,0.0014973170640197164,0.0014973170640197164,-0.003883938658402506,0.02199993907896612,False,False,False,-0.0029811240482478063,-0.0029811240482478063,-0.0029811240482478063,0.00026206681869239,-0.0009052284095435102,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
15,0.44482252,3.462195307,0.0061143161200394635,-0.019087156280875206,0.0004680417478084564,0.019092893912873592,-0.005346517078578472,0.0018589693354442716,0.005660478059462239,48.89019207339077,48.89019207339077,48.89019207339077,43.131278143326945,-0.32180036989559824,False,False,False,-0.0003092556320987925,-0.0003092556320987925,-0.0003092556320987925,0.0002494473534705853,-0.011830286077205847,False,False,False,0.0013866484818552869,0.0013866484818552869,0.0013866484818552869,-0.004197674723362704,0.01986320345210759,False,False,False,-0.003004938964204085,-0.003004938964204085,-0.003004938964204085,4.4758294484107e-05,-0.0012963816939438183,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
16,0.46339119,3.462195307,0.006433044670330227,-0.019508065655827522,0.0005723536014556885,0.019516460085711666,-0.005765717942267656,0.0019082544604316354,0.0060732971667410126,48.95237373068495,48.95237373068495,48.95237373068495,43.141912925868596,-0.3057445723047686,False,False,False,-0.00031324101477557705,-0.00031324101477557705,-0.00031324101477557705,0.0002979222094636216,-0.011935306284517604,False,False,False,0.0013935590840049123,0.0013935590840049123,0.0013935590840049123,-0.004351930541713096,0.019996630026545947,False,False,False,-0.0030016595482755225,-0.0030016595482755225,-0.0030016595482755225,0.00011093507018457066,-0.0012425182113379207,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
17,0.480345926,3.462195307,0.006764117327480257,-0.02214920474216342,0.0013640876859426498,0.022191169548386017,-0.008149437606334686,0.0023603010922670364,0.008484359406914525,49.09019569590885,49.09019569590885,49.09019569590885,43.21071581516338,-0.27015784667704024,False,False,False,-0.0004153926589630458,-0.0004153926589630458,-0.0004153926589630458,0.00013923449840080908,-0.0146271398472761,False,False,False,0.0014741150706731486,0.0014741150706731486,0.0014741150706731486,-0.00537567499820767,0.021551966178002358,False,False,False,-0.0029916927465672653,-0.0029916927465672653,-0.0029916927465672653,0.0003379802708323043,-0.0010788163015638642,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
18,0.501365498,3.462195307,0.007191644993820906,-0.022947960533201694,0.0017331447452306747,0.023013315348756322,-0.008910862728953362,0.0025872502010315657,0.009278865134109237,49.313460769477224,49.313460769477224,49.313460769477224,43.23768232616058,-0.21250903211816552,False,False,False,-0.00034522781718107696,-0.00034522781718107696,-0.00034522781718107696,0.0005711095601065655,-0.012778201658011861,False,False,False,0.0014642406794532108,0.0014642406794532108,0.0014642406794532108,-0.005795077932165661,0.021361316193150907,False,False,False,-0.0030111121872022366,-0.0030111121872022366,-0.0030111121872022366,0.0002227629812512454,-0.0013977751422975914,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
19,0.56428463,3.462195307,0.008471388923532665,-0.022947960533201694,0.0017331447452306747,0.023013315348756322,-0.008910862728953362,0.0025872502010315657,0.009278865134109237,49.46253811495489,49.46253811495489,49.46253811495489,43.24434723191959,-0.17401607794932125,False,False,False,-0.00034948816912616166,-0.00034948816912616166,-0.00034948816912616166,0.0005711475426083724,-0.012890467676304194,False,False,False,0.0014485906350993874,0.0014485906350993874,0.0014485906350993874,-0.0057943505599638585,0.021059152682254507,False,False,False,-0.003010326293802304,-0.003010326293802304,-0.003010326293802304,0.00022276298294636213,-0.001384867064640021,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
20,0.629134291,3.462195307,0.009849572394490481,-0.02379108709283173,0.0022178590297698975,0.023894240388316102,-0.009650998748838902,0.0028849756345152855,0.010072976782552262,49.47482362924283,49.47482362924283,49.47482362924283,43.27518596073888,-0.17084386062206,False,False,False,-0.0005036216782019796,-0.0005036216782019796,-0.0005036216782019796,-0.00016294914090889083,-0.016952093469762793,False,False,False,0.0013899773704051492,0.0013899773704051492,0.0013899773704051492,-0.006269972332615601,0.019927476027243356,False,False,False,-0.003018544994763295,-0.003018544994763295,-0.003018544994763295,0.00016037365572854978,-0.0015198569121917637,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
21,0.692263568,3.462195307,0.011290722197077602,-0.02532339235767722,0.0032018832862377167,0.02552501238157493,-0.011211136355996132,0.00374959921464324,0.011821551195303915,49.5922566633756,49.5922566633756,49.5922566633756,43.327736340782735,-0.1405217188754559,False,False,False,-0.0005124139610220684,-0.0005124139610220684,-0.0005124139610220684,-0.00025791411952981984,-0.01718378197734027,False,False,False,0.0013457306414572671,0.0013457306414572671,0.0013457306414572671,-0.007147858905551467,0.019073181517764406,False,False,False,-0.0030163330681494084,-0.0030163330681494084,-0.0030163330681494084,0.00029598319467426964,-0.001483526640799555,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
22,0.759986897,3.462195307,0.012958472976596847,-0.027226672711549327,0.004292391240596771,0.027562952118816604,-0.013144255615770817,0.004548259079456329,0.013908922184935092,49.78283446801737,49.78283446801737,49.78283446801737,43.38797864752115,-0.09131301666674954,False,False,False,-0.0005723208837217068,-0.0005723208837217068,-0.0005723208837217068,-0.0004459590155425984,-0.01876241016729404,False,False,False,0.001483069853880322,0.001483069853880322,0.001483069853880322,-0.007767186600426799,0.021724860814721685,False,False,False,-0.0030347090641259754,-0.0030347090641259754,-0.0030347090641259754,0.000282407545644282,-0.0017853471970239378,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
23,0.819229508,3.462195307,0.014496358094523236,-0.02873239852488041,0.005065456032752991,0.029175496050835255,-0.014441906474530697,0.005225392524152994,0.015358170127022478,49.92762260038055,49.92762260038055,49.92762260038055,43.433474657487714,-0.05392757137732156,False,False,False,-0.0006691029159459442,-0.0006691029159459442,-0.0006691029159459442,-0.0009026880741844131,-0.02131274721458687,False,False,False,0.0014825562690535836,0.0014825562690535836,0.0014825562690535836,-0.008500203116020092,0.02171494476650598,False,False,False,-0.003040556533900326,-0.003040556533900326,-0.003040556533900326,0.00034378593933864597,-0.0018813902404622562,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
24,0.883343136,3.462195307,0.016283635739719256,-0.03093224437907338,0.0064627137035131454,0.03160016472647403,-0.016137849539518356,0.0062607163563370705,0.017309730126568678,50.136336937350265,50.136336937350265,50.136336937350265,43.500259566670536,-3.587253056648315e-05,False,False,False,-0.00078343809106183,-0.00078343809106183,-0.00078343809106183,-0.001298210201579434,-0.02432563324524135,False,False,False,0.001691946257525631,0.001691946257525631,0.001691946257525631,-0.009077855947300295,0.025757745708971883,False,False,False,-0.0030509904656782394,-0.0030509904656782394,-0.0030509904656782394,0.0004057891141411236,-0.0020527646300100622,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
25,0.912376744,3.462195307,0.01711622564050673,-0.03181230602785945,0.007079441100358963,0.03259050937165043,-0.016911456361413002,0.006702573969960213,0.01819125762795867,50.373879484558294,50.373879484558294,50.373879484558294,43.52716539303528,0.06129949907490319,False,False,False,-0.0007542154198861169,-0.0007542154198861169,-0.0007542154198861169,-0.0011455972898774197,-0.023555576456729184,False,False,False,0.0016933641090847126,0.0016933641090847126,0.0016933641090847126,-0.009513463499679072,0.025785120903273957,False,False,False,-0.0030546434585417156,-0.0030546434585417156,-0.0030546434585417156,0.00041680290729152286,-0.0021127640085114533,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
26,0.973272904,3.462195307,0.018950804556925282,-0.03329299110919237,0.0083141028881073,0.034315412919427274,-0.018031692132353783,0.007552579045295715,0.019549510771153054,50.493587801336716,50.493587801336716,50.493587801336716,43.578956299750274,0.092209136864715,False,False,False,-0.0009165554076578513,-0.0009165554076578513,-0.0009165554076578513,-0.0020147622824568225,-0.027833454029211425,False,False,False,0.001668063890348325,0.001668063890348325,0.001668063890348325,-0.010100588704786586,0.025296636478118573,False,False,False,-0.0030818340242046655,-0.0030818340242046655,-0.0030818340242046655,0.00024621996643432774,-0.002559361388207893,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
27,1.000134024,3.462195307,0.019771334604356275,-0.03372343024238944,0.0086979940533638,0.034827070618495305,-0.018471652641892433,0.007785468827933073,0.020045335522097137,50.71944172172533,50.71944172172533,50.71944172172533,43.596048979236635,0.15052641222615154,False,False,False,-0.0009297616064419067,-0.0009297616064419067,-0.0009297616064419067,-0.0018223762243804638,-0.0281814551740402,False,False,False,0.0016807870260145356,0.0016807870260145356,0.0016807870260145356,-0.010219426033843343,0.02554228864724959,False,False,False,-0.0030798718111994536,-0.0030798718111994536,-0.0030798718111994536,0.0003823536302322298,-0.0025271325924779127,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
28,1.049304663,3.462195307,0.02224940924751586,-0.03531254734843969,0.010249629616737366,0.03676997290611043,-0.019640084356069565,0.0089615723118186,0.021588021952311475,51.60865998993679,51.60865998993679,51.60865998993679,44.08935566382718,0.38012962882951834,False,False,False,-0.0012292798770483571,-0.0012292798770483571,-0.0012292798770483571,-0.002108089686177617,-0.036074165466575374,False,False,False,0.0014591138601123088,0.0014591138601123088,0.0014591138601123088,-0.010727223513937003,0.021262330037153204,False,False,False,-0.003158207292868597,-0.003158207292868597,-0.003158207292868597,0.0005808496444705821,-0.003813770806789431,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
29,1.081066375,3.462195307,0.024251970455142585,-0.035978456027805805,0.011018242686986923,0.037627795179283316,-0.02018548548221588,0.009501996450126171,0.02231012686407136,52.6948663779517,52.6948663779517,52.6948663779517,44.404493556666694,0.6605967419096106,False,False,False,-0.001415635165962816,-0.001415635165962816,-0.001415635165962816,-0.00207083225861581,-0.04098487860572849,False,False,False,0.0010977640379401807,0.0010977640379401807,0.0010977640379401807,-0.011303659582071322,0.014285561891276046,False,False,False,-0.0032328987236353982,-0.0032328987236353982,-0.0032328987236353982,0.0004717032251323543,-0.005040556511791661,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
30,1.132874488,3.462195307,0.028568276743305008,-0.037231854163110256,0.012608852237462997,0.039308957238386344,-0.0212861318141222,0.010469598695635796,0.02372154936878795,54.06831118049613,54.06831118049613,54.06831118049613,44.89289066819917,1.0152310940868958,False,False,False,-0.0015805937096408473,-0.0015805937096408473,-0.0015805937096408473,-0.0022595824364915083,-0.04533175865712918,False,False,False,-3.256530496481899e-05,-3.256530496481899e-05,-3.256530496481899e-05,-0.013853979774512694,-0.007538292086361615,False,False,False,-0.003282537891451179,-0.003282537891451179,-0.003282537891451179,0.0008083413372099008,-0.005855865856644563,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
31,1.162410691,3.462195307,0.03137343058703179,-0.03781603183597326,0.013403128832578659,0.040121018510526935,-0.021774502471089363,0.011046488769352436,0.024416262449337044,55.350408343185116,55.350408343185116,55.350408343185116,45.153754932673934,1.3462787604191833,False,False,False,-0.0017113738008021732,-0.0017113738008021732,-0.0017113738008021732,-0.0021714351640486564,-0.04877799039944565,False,False,False,-0.0006224378108508387,-0.0006224378108508387,-0.0006224378108508387,-0.015237201544956017,-0.018927266029827278,False,False,False,-0.0032722671892975496,-0.0032722671892975496,-0.0032722671892975496,0.001269129403599195,-0.005687172467683426,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
