step,experiment_time_s,replay_horizon_steps,one_step_error_x,one_step_error_dx,one_step_error_theta,one_step_error_wb,replay_error_x,replay_error_dx,replay_error_theta,replay_error_wb,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3
0,0.028366214,10,0.0002478235899918551,0.005459021986056394,0.00010185747943158414,0.002279543462967858,0.002721552528604482,0.0512668823289471,0.001609336437804415,0.030822649854245657,-0.05009543687368631,False,False,-0.01915258878971457,False,False,-0.0013431850179175572,False,False,-0.0008428712628340151,False,False
1,0.041360765,10,0.00019250649089362133,0.005326975629229798,0.0001011644757978018,0.003754587020307889,0.00278996168119212,0.05103638537169134,0.0015913870825918868,0.03059396603668218,-0.08292655933428184,False,False,-0.021016398991519532,False,False,-0.0012959000855579652,False,False,-0.0009736415661844516,False,False
2,0.06300729,10,0.0001875276995221595,0.005369684072698814,9.622248714835182e-05,0.001784585107918783,0.003348053000031218,0.05105757976299762,0.001525347695998368,0.028125328126859778,-0.08662714731392786,False,False,-0.018614526072961848,False,False,-0.0019837286743866565,False,False,-0.001167273243801782,False,False
3,0.08029233,10,0.00025617525069798026,0.00517693336218552,0.00012291893461491632,0.0020975445331250686,0.003519346896581319,0.05070180534122251,0.001647178411579782,0.02802334253088221,-0.09889269641462126,False,False,-0.019850784050622277,False,False,-0.0011025638158776044,False,False,-0.0015697010428625954,False,False
4,0.100755252,10,0.00025314534112626843,0.0052515132761556844,0.0001000741835961283,0.003002989514885926,0.003714896205326542,0.05058915280354017,0.001558549215081961,0.02792716000679641,-0.10526959374565102,False,False,-0.02028805389107217,False,False,0.00020664665033386884,False,False,-0.0014132427295802511,False,False
5,0.11990828,10,0.0005126901285067105,0.005160011190002999,0.00013220343851063162,0.001307201369343199,0.0037131821818313852,0.05052605819418656,0.0015857447270866813,0.029181223806854097,-0.10792229377564702,False,False,-0.01905299789861458,False,False,-0.002765367457519445,False,False,-0.001240072693150625,False,False
6,0.140141802,10,0.00030647842611541954,0.00515734888448053,0.00010548721910756144,0.001981586152023076,0.003398645363039828,0.050332335093296154,0.0015862369779743432,0.02860621195391014,-0.11453597318988795,False,False,-0.020524936789294724,False,False,-0.00098235909873136,False,False,-0.0012889945558920786,False,False
7,0.168007788,10,0.00040329180315784406,0.005139188953231586,9.714049146259086e-05,0.0019018949361663787,0.0034517416216989887,0.05026118319898357,0.0015385856656877136,0.028646681422160508,-0.1168607426616212,False,False,-0.02093038757722718,False,False,0.000463824010259857,False,False,-0.0012493285148804205,False,False
8,0.197559456,10,0.0003091168412088747,0.005133237880370784,0.0001065687915418283,0.0038405263221316303,0.003478700295983436,0.05026632458880345,0.0015641667345772917,0.028233392039816257,-0.12231357130161456,False,False,-0.021084962443200718,False,False,-0.0002495861486661847,False,False,-0.0011952732900024816,False,False
9,0.216090588,10,0.00030154516896566575,0.005219253361148817,0.00010442291393194359,0.00024861343185862824,0.0038678966759935663,0.050696816108245064,0.0014192140749350862,0.026008741571297744,-0.10676213084881701,False,False,-0.01819319255195123,False,False,-0.0017831309767470294,False,False,-0.0011336138639150692,False,False
10,0.22608824,10,0.00029603809760240775,0.005197458654356105,9.964354664314803e-05,0.002431193987952865,0.004064137679802498,0.05040177041760319,0.0015229252892970254,0.02910224981533893,-0.1165977523650399,False,False,-0.020744475227145145,False,False,-0.0009081224284395006,False,False,-0.001043926638533765,False,False
11,0.240103555,10,0.0008241030463273133,0.0050717143826392195,0.0001072300106830091,0.002772607905027998,0.004190407825667761,0.05047893440981949,0.001521387488759215,0.029234636621303246,-0.12039828250006979,False,False,-0.020364489193648302,False,False,-0.0014467125566350967,False,False,-0.0011306125009104048,False,False
12,0.2610304,10,0.0003717537297362662,0.005159071348247376,0.00010506756511576976,0.0009519223108475696,0.003964215173184287,0.05107599174869293,0.001521893159097785,0.028699486644043887,-0.12089404645413769,False,False,-0.018984127834474437,False,False,-0.003242395337368456,False,False,-0.001260658864667849,False,False
13,0.280034521,10,0.0004708841267999987,0.005113021968672416,0.00010389705704661728,0.00260960651741243,0.0037681182189259234,0.05105460075801167,0.001660069399672611,0.030729586355842754,-0.13705719462547894,False,False,-0.021050788173683083,False,False,-0.002144642272469977,False,False,-0.0014695581316845902,False,False
14,0.300572363,10,0.00029670373078089125,0.005076847222592911,0.00010670982494405012,0.002809483433421895,0.00380501092132141,0.051495645322239866,0.0016232386713689107,0.029910590669699963,-0.1430756965177543,False,False,-0.020238803220010742,False,False,-0.0030437349700450666,False,False,-0.0013245233982076218,False,False
15,0.323322178,10,0.0002892821805924953,0.005149178447770422,0.00010308378496139049,0.0017028212179612413,0.004384466722220967,0.052121474807871125,0.0014902676978449955,0.027303046147490424,-0.1326139874182016,False,False,-0.019473359537797247,False,False,-0.0003992582986236861,False,False,-0.0012475021110051475,False,False
