step,experiment_time_s,reference_index,raw_u2,used_u2,baseline_u2,raw_sign_match_u2,used_sign_match_u2,raw_magnitude_ratio_u2,used_magnitude_ratio_u2,anchor_delta_u2,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,state_group_x,state_group_dx,state_group_theta,state_group_wb,reference_group_x,reference_group_dx,reference_group_theta,reference_group_wb,pred_error_x,pred_error_dx,pred_error_theta,pred_error_wb
13,0.151726428,151,0.00034167295142085123,0.00034167295142085123,-0.003962688013783758,,,,,0.0,-0.006597927655093372,0.009361529722809792,0.011452985990251498,-0.004255771636962891,0.019946465268731117,0.020395417841826004,0.7526004694035059,0.021339275232544815,9.121925851132557e-05,0.0008794901902601294,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002784741711708626,0.0016600871470454867,6.47575125132475e-05,0.0021713288561849885
14,0.16516314,165,0.00048511188135369476,0.00048511188135369476,-0.003699208679968558,,,,,0.0,-0.006839581415988505,0.009579548612236977,0.011770625538183886,-0.004408370703458786,0.0199042446911335,0.020386581100901392,0.7528707572512837,0.02138583734522762,7.773585507065417e-05,0.002024272760534539,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00017933160637536018,0.0014843561895181536,3.92667285520108e-05,0.003024836747935727
15,0.176860098,176,0.00040916257803431494,0.00040916257803431494,-0.003956897633841194,,,,,0.0,-0.006958835409022868,0.009694917127490044,0.011933851363192447,-0.004510869737714529,0.019893039017915726,0.02039806233834347,0.7529962758024155,0.021404779882075755,7.226988375381638e-05,0.0006204299072511346,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0001788116518666167,0.0015634380884081262,6.377855032091419e-05,0.0011788050813930657
16,0.184168859,184,0.0003924239008046468,0.0003924239008046468,-0.004016432270938772,,,,,0.0,-0.007076198235154152,0.009810298681259155,0.012096054798103134,-0.0045940144918859005,0.019892340525984764,0.02041592958337664,0.7531206056272488,0.02143334673411196,6.618628549698396e-05,0.0011270522021221605,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00017876571501829175,0.0016394882569860732,4.9392948139528326e-05,0.0020679127416240407
17,0.198260039,198,0.0005414723914877773,0.0005414723914877773,-0.0037490733111733778,,,,,0.0,-0.007191421929746866,0.009925784543156624,0.012257150899324488,-0.004660301376134157,0.01990160346031189,0.02043996646787602,0.7532438489806891,0.02147297359569715,5.430219693526685e-05,0.0010544504485495072,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0001789398662871263,0.001738517097148229,5.9891431968148805e-05,0.0005437006478761515
18,0.207611171,207,0.0005320361263641221,0.0005320361263641221,-0.003806895837510354,,,,,0.0,-0.007304565864615142,0.010041633620858192,0.012417370423968609,-0.004724082536995411,0.01993090845644474,0.020483116650439833,0.7533663516393581,0.02154109143651184,4.5585496565547285e-05,0.0008919461096393328,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00019395788460666697,0.0017771238444336493,6.227897953780196e-05,0.0006178099174744355
19,0.215911965,215,0.0005572229557767804,0.0005572229557767804,-0.0037621104763829894,,,,,0.0,-0.00740716967266053,0.010141545906662941,0.012558547524954219,-0.00480266148224473,0.01994798332452774,0.020517982260170563,0.7534900002158873,0.02160413973223268,3.973771111392306e-05,0.0007354610117809458,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002267513844028273,0.0018113805058496669,5.9772743880480566e-05,0.0009364911419540622
20,0.229017888,229,0.0005130678250778724,0.0005130678250778724,-0.003869787960976368,,,,,0.0,-0.007606962928548455,0.010342773050069809,0.012838957876773366,-0.004907059483230114,0.0199394803494215,0.020534412808184334,0.753715573880855,0.02165416851851768,5.002661246036806e-05,0.00027337269879296324,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0001868540045114582,0.0017647135297453613,5.9304288180447536e-05,0.000598470056043673
21,0.235845937,235,0.0005398462054436873,0.0005398462054436873,-0.0038260451629656906,,,,,0.0,-0.007703932642471045,0.010443756356835365,0.012977774269907379,-0.00494525907561183,0.019903158769011497,0.020508323098425197,0.7538273244997212,0.021643839612459873,5.4392515727851474e-05,0.0006140169613981119,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002055854753905625,0.0017199855051683631,6.315929697411511e-05,0.001452271818243738
22,0.248467469,248,0.0005039338879842844,0.0005039338879842844,-0.003925855437701609,,,,,0.0,-0.007793039141688496,0.010521326214075089,0.01309311897016416,-0.004947828594595194,0.019844043999910355,0.020451579158389504,0.7539353248490167,0.02158706165564064,5.613011011129392e-05,0.0008146451236443061,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00020487000229722175,0.0017931518218488511,6.279305285968452e-05,0.00018754056590158304
23,0.263039897,263,0.0005529250651184989,0.0005529250651184989,-0.003818158891885834,,,,,0.0,-0.00788019597530365,0.010599270462989807,0.013207650167868621,-0.004997552372515202,0.019761178642511368,0.02038331943176282,0.7540423298066046,0.02152572080864469,6.591033138171593e-05,0.000983086641341486,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002230362773632368,0.001896195050601442,5.8131489213459344e-05,0.0013659116694331522
24,0.277232676,277,0.0005035793263703737,0.0005035793263703737,-0.003943955592472722,,,,,0.0,-0.00804940378293395,0.010756229981780052,0.013434633775494422,-0.0050860559567809105,0.019692547619342804,0.020338741281986712,0.7542542375652116,0.021512857018432564,7.910250383487542e-05,0.0007346289905502263,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00020221107574680525,0.001852448307136868,6.229972851505508e-05,0.0011546126883288078
25,0.284176559,284,0.0005556867887023633,0.0005556867887023633,-0.0038451841357623976,,,,,0.0,-0.008131435330142267,0.010835515335202217,0.013547274010209151,-0.005060940515249968,0.0196151752024889,0.02025754716453189,0.7543593070074044,0.0214570410227458,8.714483482026987e-05,0.0009236431038280426,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023237284812716177,0.0018825362245318453,5.616757890356076e-05,0.000929865853571019
26,0.297432961,297,0.0005228018970134592,0.0005228018970134592,-0.003933253393922216,,,,,0.0,-0.008205813079257496,0.010869370773434639,0.01361905243774722,-0.0050866431556642056,0.019473770633339882,0.02012713793049067,0.7544375663185369,0.021352080021325597,9.055777533566936e-05,0.0008667435316217008,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023013776907964304,0.0018713187951738606,6.785040886533656e-05,0.0005460049333318688
27,0.3046319,304,0.0005793380164929326,0.0005793380164929326,-0.0038053966225779917,,,,,0.0,-0.008278562818304636,0.010903893038630486,0.01369048887857955,-0.0050950744189321995,0.01937258057296276,0.020031391898477535,0.7545159451790705,0.021279107021920672,0.0001021756983799741,0.0015294956882612172,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.000224531754311378,0.0018710429223872907,3.903932801140035e-05,0.002557727608501107
28,0.316700671,316,0.0006552986510907938,0.0006552986510907938,-0.003715818986251778,,,,,0.0,-0.008418880392127903,0.010974973440170288,0.013832121640203969,-0.00513745890930295,0.019138094037771225,0.01981565359616863,0.754672833752331,0.021088636568912297,0.00011610659110958737,0.0014459926883525702,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00026209123501708554,0.001894732703933351,6.327457012670894e-05,0.0008970945363631605
29,0.333282456,333,0.000619626461183787,0.000619626461183787,-0.0038108513157202872,,,,,0.0,-0.008500955023919232,0.010964315384626389,0.013873804387126572,-0.005184548906981945,0.019005442038178444,0.019699907980380214,0.7547420581562314,0.020994863038253885,0.000127105930809506,0.0014359857911009908,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002592007302261338,0.001837619930077468,6.47741916113152e-05,0.00126924662234086
30,0.346899928,346,0.0006879233535732135,0.0006879233535732135,-0.0036674607343697473,,,,,0.0,-0.008581288668210618,0.010955007746815681,0.013915843845773478,-0.005208492744714022,0.018881142139434814,0.019586370903290882,0.7548112913008197,0.020880109892789,0.00014659967445094135,0.0009645346827629916,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002569405390980675,0.0019468364524139426,6.639720375573278e-05,0.0018624415872772456
31,0.360231019,360,0.000497024964786752,0.000497024964786752,-0.004069685235531376,,,,,0.0,-0.008659964601974934,0.0109470896422863,0.01395828637561613,-0.0052702659741044044,0.01877928338944912,0.019504799103273077,0.7548803404185291,0.02081250657319479,0.00015269957121366468,0.0007672808497030445,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0003153939593041721,0.001935870158632052,5.9502893496278064e-05,0.0003251322470350865
32,0.371009074,371,0.0005761507770809988,0.0005761507770809988,-0.003906156639700043,,,,,0.0,-0.008810422557871789,0.010901328176259995,0.014016508183380629,-0.005229589529335499,0.018456749618053436,0.019183331647783478,0.7550359772283431,0.020497114178567484,0.0001644081811956182,0.0005710725174783174,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00028236657556439084,0.0019842891454649727,5.105971160382504e-05,0.0014723633552917005
33,0.383702291,383,0.0006521372748929965,0.0006521372748929965,-0.003773262926249665,,,,,0.0,-0.008881896850652993,0.010863840579986572,0.014032502407375618,-0.005198247730731964,0.01831522025167942,0.019038620547129667,0.755110737456337,0.020360919428446644,0.00017911743131487055,0.0007624203690138797,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00027922980002737945,0.0020592857286816065,6.426487697623276e-05,0.0008959940461771047
34,0.394735273,394,0.0006353189429512614,0.0006353189429512614,-0.003816554149003948,,,,,0.0,-0.00895148009294644,0.010828061029314995,0.014049053402595725,-0.005207946989685297,0.018197612836956978,0.018928175422136005,0.7551854040344907,0.020275320415693684,0.00019557914684062788,0.0004976501495039114,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002763690537305167,0.002063487292052297,7.16611348694599e-05,0.0013233897927436005
35,0.411553961,411,0.0006014293491056122,0.0006014293491056122,-0.0038478639022878464,,,,,0.0,-0.009019281482324004,0.010793924331665039,0.014066138095977277,-0.00520691741257906,0.01804307848215103,0.01877936820168561,0.755260006363804,0.020142836101826073,0.0002049096752508643,0.0013868645275180271,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0006629055204639038,0.002397858354729722,0.00012145147252711246,0.002230109613745733
36,0.419730613,419,0.0007095130333607551,0.0007095130333607551,-0.003519279396419865,,,,,0.0,-0.00926322618033737,0.010464651510119438,0.013975560471635213,-0.0047789826057851315,0.016653213649988174,0.017325362900053473,0.7556125691286193,0.01875585476523929,0.0003189129454834478,0.0003663926361410125,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023749558695752813,0.002145596935026044,7.201411236191896e-05,0.0006077964663387547
37,0.430632252,430,0.0007151282364932861,0.0007151282364932861,-0.0035192603360390904,,,,,0.0,-0.00926322618033737,0.010464651510119438,0.013975560471635213,-0.0047789826057851315,0.016653213649988174,0.017325362900053473,0.7556125691286193,0.01875585476523929,0.0003189129454834478,0.0003663926361410125,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002888128668411819,0.0021101690022428477,5.5616744125894994e-05,0.0015683958989430365
38,0.443775131,443,0.0006915149412279966,0.0006915149412279966,-0.003515056751696104,,,,,0.0,-0.009273772942833602,0.01040608249604702,0.013938773888322056,-0.004685115534812212,0.01641516201198101,0.01707067226134118,0.7556566451030408,0.01848040074057823,0.00035207867546254183,0.0012098576481773635,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00025672897616515794,0.0022745937736135327,8.085133138921711e-05,0.001878148197548284
39,0.456477939,456,0.0006306655098301311,0.0006306655098301311,-0.0035919200876076353,,,,,0.0,-0.009277174598537385,0.010378997772932053,0.013920831990304165,-0.004598964937031269,0.016275620087981224,0.016912902995652193,0.7556807332200204,0.018350546990059113,0.00036733562516555533,0.0010374645046328738,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002539169248147021,0.0022834481143803424,7.18845582202034e-05,0.0018036370335578788
40,0.468869662,468,0.00055170619113505,0.00055170619113505,-0.0036848698429773276,,,,,0.0,-0.009279010409954935,0.010353228077292442,0.013902854592078873,-0.0045073190703988075,0.016156399622559547,0.016773347130677976,0.755705744847003,0.018223865681361764,0.00036768977682646257,0.001898268460782065,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002431356509847502,0.0021482550950030414,6.714978900206541e-05,0.0013580711128792873
41,0.475540419,475,0.0005789541314593009,0.0005789541314593009,-0.0036266493789236538,,,,,0.0,-0.009255629149265587,0.010351743549108505,0.01388615373151415,-0.004473267123103142,0.016108490526676178,0.016718061664040232,0.7557159860236615,0.018156690957503174,0.0003700237109366535,0.001412919605490553,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002571807598023446,0.002158915813395311,7.490967922424903e-05,0.0018790221307300496
42,0.482979746,482,0.0007113191300206092,0.0007113191300206092,-0.0033022303151979213,,,,,0.0,-0.009205771842971444,0.010352782905101776,0.01385374855788185,-0.0042198714800179005,0.015935080125927925,0.016484359069360615,0.755738707677118,0.017917723829279225,0.00039289651113136597,0.0007338708699838382,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002369278647840098,0.0022377093168888538,7.602943285516768e-05,0.0009624627247333391
43,0.489742374,489,0.0006692282105455892,0.0006692282105455892,-0.0033647201403792164,,,,,0.0,-0.00917869177646935,0.010355308651924133,0.01383765876165621,-0.004118740558624268,0.015882713720202446,0.016408065666225363,0.7557509724728672,0.017830122731148212,0.00040084541301807665,0.0011244734506616132,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002229415249902895,0.0023132277980452112,6.87309153452004e-05,0.0007030161571113629
44,0.501816089,501,0.0006627117254643237,0.0006627117254643237,-0.0033646998253481753,,,,,0.0,-0.00917869177646935,0.010355308651924133,0.01383765876165621,-0.004118740558624268,0.015882713720202446,0.016408065666225363,0.7557509724728672,0.017830122731148212,0.00040084541301807665,0.0011244734506616132,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023203384395403898,0.0023020489774151004,6.377607219718898e-05,0.0013431013325450642
45,0.510825246,510,0.0006517428797352437,0.0006517428797352437,-0.0033519348077054433,,,,,0.0,-0.009141869260929525,0.010369675233960152,0.013824034796025893,-0.004065558779984713,0.015853257849812508,0.016366262635255268,0.7557699871212935,0.01777730803002992,0.0004131169669358381,0.0007874912139859329,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023078054620150667,0.0023188517243039218,8.061204872821705e-05,0.0009247967172016242
46,0.526613743,526,0.0008002816525457175,0.0008002816525457175,-0.0029988281340011407,,,,,0.0,-0.0091041469713673,0.010385457426309586,0.01381098179094974,-0.003928515128791332,0.015791302546858788,0.01627262938936333,0.7557895190162699,0.0176803313961703,0.0004272045009605454,0.0006972977355196513,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00024202516161608785,0.002336087936686969,7.696793140928909e-05,0.0008184672180264395
47,0.540213362,540,0.0008195940129538543,0.0008195940129538543,-0.0028575524072967243,,,,,0.0,-0.009024671162478626,0.010420871898531914,0.013785472814397242,-0.0036743227392435074,0.015697037801146507,0.01612134123833201,0.7557833173135654,0.01752435973169555,0.00045792373834290933,0.0009076031052381771,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00022386270011283586,0.002318590853630871,7.344358094402052e-05,0.001973080815929056
48,0.551834052,551,0.0007492562210478771,0.0007492562210478771,-0.002965765143352269,,,,,0.0,-0.008983253967016935,0.010440919548273087,0.013773585330241237,-0.003577710594981909,0.015700558200478554,0.01610302893582633,0.7557816405082651,0.01748035867893712,0.0004722474507795836,0.001953938343947551,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023406010902589982,0.002375865441863751,7.88533761220698e-05,0.0026402842066479727
49,0.566273147,566,0.0005725610501256787,0.0005725610501256787,-0.0032160041734720754,,,,,0.0,-0.008930490235798061,0.010454876348376274,0.01374983982857699,-0.0034441344905644655,0.01561080664396286,0.015986223646136406,0.7557771705898585,0.017337028218017067,0.00047592312095214723,0.0015986456583461574,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023337256937535088,0.0023351406464575935,7.619529688303737e-05,0.0018019293344767495
50,0.57928605,579,0.0007504191508716419,0.0007504191508716419,-0.002805173303264002,,,,,0.0,-0.008876535692252219,0.010470140725374222,0.013726497466759953,-0.0032912453170865774,0.015541929751634598,0.015886594227271903,0.7557736026566468,0.0172386558560368,0.0004846469805857344,0.0002285138691019693,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023150368340306,0.002269558244451372,7.294458276254225e-05,0.0010462736822509611
51,0.591860892,591,0.000836718811011544,0.000836718811011544,-0.002620107551674034,,,,,0.0,-0.008821360126603395,0.010486798360943794,0.013703624861558409,-0.0031553073786199093,0.01546377781778574,0.01578240758095594,0.7557708633872264,0.01711125694158837,0.0004973624688188763,0.001039742627180721,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00022953522196810197,0.0023296412135946232,8.801197482950125e-05,0.0011948119506511768
52,0.605546625,605,0.0008935685136452756,0.0008935685136452756,-0.0024341801039236615,,,,,0.0,-0.008764993079239503,0.010504858568310738,0.013681270307223957,-0.0030074832029640675,0.015399066731333733,0.015690003550419624,0.7557689685133575,0.017019996167812024,0.0005092004856198289,0.0011020207009808886,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00026455573050865864,0.0022797496353337433,7.675704043993914e-05,0.0023036712936429222
53,0.618659131,618,0.0007800447395547032,0.0007800447395547032,-0.002574087748817416,,,,,0.0,-0.00867822382133454,0.01051008515059948,0.01362987375458885,-0.0028266343288123608,0.015307326801121235,0.015566120757116879,0.7558143451342463,0.016891657392448862,0.0005375174320040387,0.0011465823032541238,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0002309353311633483,0.0023994966067248246,7.645918083273122e-05,0.0006993026248035057
54,0.630689809,630,0.0008740995030865812,0.0008740995030865812,-0.002283099343973485,,,,,0.0,-0.008633033372461796,0.010515624657273293,0.013605426385920183,-0.002684124745428562,0.015232282690703869,0.01546696355522113,0.7558379363398458,0.016810765257138992,0.0005530378705415394,0.0008295659335998589,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00025863437607188955,0.002448698321007632,8.363051759638442e-05,0.0018228273895134581
55,0.646699169,646,0.0007260962707580137,0.0007260962707580137,-0.002489947494303261,,,,,0.0,-0.008567561439122073,0.010510822758078575,0.013560254572273856,-0.002523886039853096,0.015183630399405956,0.015391966503599532,0.7559022023732356,0.01676726779090543,0.0005710194845740921,0.0006568143176116761,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00023084281033946324,0.0023924762809352843,8.113318220577225e-05,0.0008771333746627735
56,0.659703082,659,0.0008635716713858215,0.0008635716713858215,-0.0021260526011316464,,,,,0.0,-0.008547104487661272,0.010500937700271606,0.013539670886250707,-0.0024126172065734863,0.01509670540690422,0.015288271188342572,0.7559426411322002,0.01667983811199406,0.0005824613182650081,0.0010000112468782042,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0004493481017086689,0.0026006227489442347,0.00011446343254264941,0.001715884891723471
57,0.669739803,669,0.0007668391081552922,0.0007668391081552922,-0.002135385426427031,,,,,0.0,-0.008498603812768124,0.010450417175889015,0.013469873270246941,-0.0020779285114258528,0.01473492756485939,0.014880721663960036,0.7562876720380083,0.016402574464536114,0.0006357474939944916,0.0004736779795284916,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00019968628834100396,0.002360996393458926,7.41683790018013e-05,0.0006707523323677429
58,0.681928518,681,0.0007563052981204955,0.0007563052981204955,-0.002135367708231706,,,,,0.0,-0.008498603812768124,0.010450417175889015,0.013469873270246941,-0.0020779285114258528,0.01473492756485939,0.014880721663960036,0.7562876720380083,0.016402574464536114,0.0006357474939944916,0.0004736779795284916,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00022788349587809912,0.0024079150464797867,7.130255318893343e-05,0.002069529071037818
59,0.691113874,691,0.0008328769389325438,0.0008328769389325438,-0.001984194651064423,,,,,0.0,-0.008512067230185494,0.010462788864970207,0.013487966465117799,-0.0020951221231371164,0.01469865906983614,0.014847225840611935,0.7564151407911909,0.01638717741414857,0.0006506894184154437,0.0013484498209739586,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00019500174959297993,0.0025502061248788687,8.848462322084895e-05,0.0012190136779497089
60,0.716529688,716,0.0009112731026532305,0.0009112731026532305,-0.0017655904724614366,,,,,0.0,-0.008517096895957366,0.01047266460955143,0.013498801560111831,-0.002018042141571641,0.014714169315993786,0.014851911417218058,0.7564598516536459,0.016421381349580478,0.0006592456661325089,0.0010773637029428051,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00018208850566186913,0.002553163777526356,8.11192829723181e-05,0.0011392330163541345
61,0.732372145,732,0.0008180031600049892,0.0008180031600049892,-0.0019409173865327257,,,,,0.0,-0.008528651742381044,0.010499494150280952,0.013526909401433985,-0.002000344218686223,0.014671449549496174,0.01480718774368188,0.7565177289488746,0.016410628596543277,0.0006612433753558081,0.000893997601789519,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.00017997574911961034,0.0025179394604055256,7.574826076078968e-05,0.0008678563374002025
62,0.740387164,740,0.0009354490816701685,0.0009354490816701685,-0.0016796960999423025,,,,,0.0,-0.008539187125279568,0.01052819937467575,0.013555836338399163,-0.0020007623825222254,0.01467074267566204,0.014806543849487881,0.7565763668272973,0.016429971566708102,0.000665344774453199,0.001249073620400201,0.750000000000003,0.0,1.4628165250998793e-11,0.0,0.0003113711325071176,0.0028954011468321876,6.898167806691958e-05,0.0018887010226553876
