step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
0,0.0,9.983211768,-2.0643488699138166e-05,-0.006792612373828888,0.009196357452310622,0.011432959951463244,-0.016487423330545425,0.006206842605024576,0.017617037866910597,48.57484499001448,48.57484499001448,48.57484499001448,42.46914891938077,-0.4032254904515656,False,False,False,0.00024317466652077973,0.00024317466652077973,0.00024317466652077973,-0.00449132912923402,0.002726997172976875,False,False,False,0.0005965668654698741,0.0005965668654698741,0.0005965668654698741,-0.005684909683414007,0.00460868853161829,False,False,False,-0.002802698678081741,-0.002802698678081741,-0.002802698678081741,3.45221010035513e-05,0.0020253580216211256,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
1,0.032492595,9.983211768,-5.413113409543037e-05,-0.006792612373828888,0.009196357452310622,0.011432959951463244,-0.016487423330545425,0.006206842605024576,0.017617037866910597,47.5297282375888,47.5297282375888,47.5297282375888,42.468974515818566,-0.6730829334004738,False,False,False,0.00033967481080572745,0.00033967481080572745,0.00033967481080572745,-0.004491337282456649,0.005269906092979611,False,False,False,0.0007258552358571585,0.0007258552358571585,0.0007258552358571585,-0.005684928041136968,0.007104926052168944,False,False,False,-0.002809463281306752,-0.002809463281306752,-0.002809463281306752,3.452210809376785e-05,0.0019142513196707329,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
2,0.042455894,9.983211768,-6.40586732880473e-05,-0.006957676261663437,0.009299924247898161,0.011614553369749482,-0.016595641151070595,0.0062888083048164845,0.01774723683027407,46.83964711078091,46.83964711078091,46.83964711078091,42.47053742912896,-0.8512673590882842,False,False,False,0.00038608054498127573,0.00038608054498127573,0.00038608054498127573,-0.00452288899647693,0.006492759760698781,False,False,False,0.0009120452760980828,0.0009120452760980828,0.0009120452760980828,-0.005580719189893229,0.01069979357977406,False,False,False,-0.0028361833211211916,-0.0028361833211211916,-0.0028361833211211916,-6.117667364440539e-05,0.001475382194458919,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
3,0.060187943,9.983211768,-7.805589374056457e-05,-0.007692944258451462,0.009754825965501368,0.012423285434250515,-0.01710791513323784,0.006669064983725548,0.018361840538552297,46.39353423185522,46.39353423185522,46.39353423185522,42.477451898354026,-0.9664572462411293,False,False,False,0.0003878243845831014,0.0003878243845831014,0.0003878243845831014,-0.004658743180854096,0.006538712285551412,False,False,False,0.0011095948776365632,0.0011095948776365632,0.0011095948776365632,-0.005675699133084987,0.014513986040031773,False,False,False,-0.0028509446251777253,-0.0028509446251777253,-0.0028509446251777253,-7.052340443860317e-05,0.0012329319345316997,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
4,0.085198742,9.983211768,-9.779877101868389e-05,-0.007692944258451462,0.009754825965501368,0.012423285434250515,-0.01710791513323784,0.006669064983725548,0.018361840538552297,46.094755603429924,46.094755603429924,46.094755603429924,42.47734907750742,-1.0436042601871773,False,False,False,0.00041264359467277074,0.00041264359467277074,0.00041264359467277074,-0.004658748323500982,0.007192731936942614,False,False,False,0.0011591823800447818,0.0011591823800447818,0.0011591823800447818,-0.005675710575818014,0.01547139762849097,False,False,False,-0.002858151690388441,-0.002858151690388441,-0.002858151690388441,-7.052339986113692e-05,0.0011145579191358817,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
5,0.10046503,9.983211768,-0.00010910115654247997,-0.007809564471244812,0.00982279481831938,0.01254896789673682,-0.01713726669549942,0.006650950759649277,0.018382629186271284,45.88145838626854,45.88145838626854,45.88145838626854,42.478683612198935,-1.0986792950841822,False,False,False,0.0003955215763466716,0.0003955215763466716,0.0003955215763466716,-0.00477979093674612,0.006741543667199483,False,False,False,0.0012323892290298408,0.0012323892290298408,0.0012323892290298408,-0.00561590114042272,0.01688484017286202,False,False,False,-0.0028509413733349654,-0.0028509413733349654,-0.0028509413733349654,3.2012422361713554e-05,0.001232985345132773,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
6,0.120912548,9.983211768,-0.00011647713471049068,-0.008488185703754425,0.01019908266607672,0.013269159120716264,-0.017620300874114037,0.006860971916466951,0.018908938059363674,45.81575037578825,45.81575037578825,45.81575037578825,42.48782144657863,-1.1156456250643663,False,False,False,0.0004860715716078673,0.0004860715716078673,0.0004860715716078673,-0.004429052327030733,0.009127658137411903,False,False,False,0.0011799523811812668,0.0011799523811812668,0.0011799523811812668,-0.006064293046870879,0.01587241479641927,False,False,False,-0.0028286438892351443,-0.0028286438892351443,-0.0028286438892351443,0.0002607220432401754,0.0015992152388481524,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
7,0.141225031,9.983211768,-0.00011815397960269449,-0.00876370444893837,0.010360106476582587,0.013569610232960659,-0.017798714339733124,0.0069481548853218555,0.019106833553936758,45.73085265015918,45.73085265015918,45.73085265015918,42.495883223228034,-1.1375668918484503,False,False,False,0.0004393658903128364,0.0004393658903128364,0.0004393658903128364,-0.004667607883626794,0.007896900458654063,False,False,False,0.0011992497592350174,0.0011992497592350174,0.0011992497592350174,-0.0061380934158971915,0.016244999267874254,False,False,False,-0.0028798449061922006,-0.0028798449061922006,-0.0028798449061922006,-0.00017841443446950153,0.0007582529619223696,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
8,0.162919082,9.983211768,-0.00011568163702142237,-0.008938970044255257,0.010460813180543482,0.01375986183979785,-0.017900213599205017,0.006954768672585487,0.019203813532377906,45.70737550440807,45.70737550440807,45.70737550440807,42.50191042381087,-1.1436288772729775,False,False,False,0.00045126301581853467,0.00045126301581853467,0.00045126301581853467,-0.0045540003676433,0.008210405757480346,False,False,False,0.0012272244698310238,0.0012272244698310238,0.0012272244698310238,-0.006165607670114899,0.016785121492379956,False,False,False,-0.0028765194591247084,-0.0028765194591247084,-0.0028765194591247084,-9.035376111807129e-05,0.0008128724930152774,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
9,0.183330866,9.983211768,-0.00010788481794464587,-0.009053146466612816,0.010571061284281313,0.013917858945325441,-0.0178860891610384,0.006944244261831045,0.019186836994267417,45.703245511170664,45.703245511170664,45.703245511170664,42.510393152195206,-1.1446952743160395,False,False,False,0.00042020741873191353,0.00042020741873191353,0.00042020741873191353,-0.004568876366712154,0.007392048899749741,False,False,False,0.0013133529295267822,0.0013133529295267822,0.0013133529295267822,-0.006031966435031058,0.018448048266348577,False,False,False,-0.002877682511196674,-0.002877682511196674,-0.002877682511196674,-8.544161722678807e-05,0.0007937696904392364,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
10,0.20475074,9.983211768,-9.693116455048321e-05,-0.009114181622862816,0.010624467046000063,0.013998128684437488,-0.01794002391397953,0.006967296823859215,0.019245458764755807,45.66839937658289,45.66839937658289,45.66839937658289,42.51470285343798,-1.153692822919759,False,False,False,0.00044736611144470203,0.00044736611144470203,0.00044736611144470203,-0.00466640192762207,0.00810771707275304,False,False,False,0.0010357512260645958,0.0010357512260645958,0.0010357512260645958,-0.006616645675689135,0.013088248418339669,False,False,False,-0.0028640088739855865,-0.0028640088739855865,-0.0028640088739855865,4.349701008915262e-06,0.001018355328895159,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
11,0.222544315,9.983211768,-8.558455244645475e-05,-0.009177977219223976,0.010676546604372561,0.014079201441556746,-0.017923442646861076,0.006966543849557638,0.019229730354925097,45.701845641531094,45.701845641531094,45.701845641531094,42.51769507166076,-1.1450567317709321,False,False,False,0.00044582819798312523,0.00044582819798312523,0.00044582819798312523,-0.004480155660862921,0.008067190979361013,False,False,False,0.0012462801952425804,0.0012462801952425804,0.0012462801952425804,-0.006186220315777829,0.01715304025112948,False,False,False,-0.0028813736459399634,-0.0028813736459399634,-0.0028813736459399634,-0.00011714378901933778,0.0007331438423089107,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
12,0.240575531,9.983211768,-7.108571548518537e-05,-0.009218212217092514,0.01074022485408932,0.014153722704495508,-0.017895782366394997,0.006969133857637644,0.019204891388160606,45.70150660671802,45.70150660671802,45.70150660671802,42.52185626814245,-1.1451442732513595,False,False,False,0.0003987655954900169,0.0003987655954900169,0.0003987655954900169,-0.0046354150117366355,0.006827027945771275,False,False,False,0.0012833280114016553,0.0012833280114016553,0.0012833280114016553,-0.006115295367834973,0.017868341623354378,False,False,False,-0.0028647884720584592,-0.0028647884720584592,-0.0028647884720584592,3.9551436524560695e-05,0.0010055506502107529,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
13,0.262202581,9.983211768,-2.1977204466432314e-05,-0.009590180590748787,0.011260404833592474,0.01479081744798331,-0.017784763127565384,0.0069607519544661045,0.01909842578002734,45.77508141517093,45.77508141517093,45.77508141517093,42.56679733711643,-1.1261466735779477,False,False,False,0.00034739555948672454,0.00034739555948672454,0.00034739555948672454,-0.004655446935533481,0.00547335823116537,False,False,False,0.001313218085353808,0.001313218085353808,0.001313218085353808,-0.006057719554332956,0.018445444760070342,False,False,False,-0.0028677003569082,-0.0028677003569082,-0.0028677003569082,7.808888090725676e-05,0.0009577237620175472,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
14,0.280191479,9.983211768,2.640251876404883e-05,-0.009691653773188591,0.01140720455441624,0.01496838229755157,-0.017736246809363365,0.0070047578774392605,0.019069375548355,45.84382670897437,45.84382670897437,45.84382670897437,42.5805809046812,-1.1083960929298917,False,False,False,0.00034825073573335665,0.00034825073573335665,0.00034825073573335665,-0.0046648880174749675,0.005495893278359847,False,False,False,0.001240859169166287,0.001240859169166287,0.001240859169166287,-0.006223199197108851,0.017048373693333202,False,False,False,-0.002892748195834042,-0.002892748195834042,-0.002892748195834042,-0.00012949697436218867,0.000546320065235246,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
15,0.301262862,9.983211768,9.652987131097915e-05,-0.009856143966317177,0.011625925661064684,0.01524157870305346,-0.017697056755423546,0.007063355762511492,0.019054574580202162,45.92924563419936,45.92924563419936,45.92924563419936,42.599473775221554,-1.0863402482721916,False,False,False,0.00030399987899212475,0.00030399987899212475,0.00030399987899212475,-0.004703431867396995,0.004329823536611349,False,False,False,0.0013642051085020663,0.0013642051085020663,0.0013642051085020663,-0.0059429629098921395,0.01942987762021555,False,False,False,-0.002911322650136884,-0.002911322650136884,-0.002911322650136884,-0.00023295133294124024,0.00024123988692016315,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
16,0.322402194,9.983211768,0.00017608012123444678,-0.009972505271434784,0.011777242296375334,0.015432248620869438,-0.017731307074427605,0.007142914924770594,0.01911597458122805,45.99817227671499,45.99817227671499,45.99817227671499,42.61359057353722,-1.0685428419468692,False,False,False,0.0003028997304135904,0.0003028997304135904,0.0003028997304135904,-0.004753044560272066,0.004300833138157411,False,False,False,0.0012310117499971449,0.0012310117499971449,0.0012310117499971449,-0.006209592588553827,0.016858244471834254,False,False,False,-0.0028871965747080497,-0.0028871965747080497,-0.0028871965747080497,-1.2046981951577556e-05,0.0006375038779837212,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
17,0.340027352,9.983211768,0.00025494005308654904,-0.01013878732919693,0.012004124582745135,0.015712861467751513,-0.01768491603434086,0.007291319780051708,0.019129025047729425,46.09413443446587,46.09413443446587,46.09413443446587,42.6349964516582,-1.0437646509453298,False,False,False,0.0002866473185962318,0.0002866473185962318,0.0002866473185962318,-0.0047599499565843615,0.0038725601724726787,False,False,False,0.0012617159396291309,0.0012617159396291309,0.0012617159396291309,-0.006091546452512379,0.017451066161580014,False,False,False,-0.002896269240242978,-0.002896269240242978,-0.002896269240242978,-6.71209575189848e-05,0.0004884879029213729,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
