step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,px4_collective_command_newton,px4_collective_normalized,px4_thrust_body_z,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
0,1774977904008322593,0.0,0,0.0,0.5551510002987925,42.60603619079945,0.6871941321096685,-0.6871941321096685,-0.0025586457923054695,-0.008616951294243336,-0.02759505808353424,-0.0004030883719678968,0.005966591648757458,-0.007331619970500469,0.9944919035694687,-0.10481078740163152,-0.0008008600495830326,0.10481090462592779,0.994492208060563,0.00010571719049554118,0.0007853687497665213,-0.00018907371650914162,0.9999996737234882,0.0009491179371252656,-9.221769141731784e-05,-0.00026454083854332566,-0.0025586457923054695,-0.008616951294243336,-0.02759505808353424,-0.0004030883719678968,0.005966591648757458,-0.007331619970500469,0.9944919035694687,-0.10481078740163152,-0.0008008600495830326,0.10481090462592779,0.994492208060563,0.00010571719049554118,0.0007853687497665213,-0.00018907371650914162,0.9999996737234882,0.0009491179371252656,-9.221769141731784e-05,-0.00026454083854332566,42.60603619079945,0.0004933414488096603,-0.0019392701836303322,0.0001195916132769262,42.60603619079945,0.0004933414488096603,-0.0019392701836303322,0.0001195916132769262,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1774977904018430811,0.010108218,10,10.108218,0.2644199994392693,42.600450619855046,0.6871040422557265,-0.6871040422557265,-0.0025619780644774437,-0.008900093846023083,-0.027418866753578186,-0.00045075087109580636,0.0054964604787528515,-0.007237298414111137,0.9944899951941448,-0.10482955770210811,-0.0008011565545023667,0.10482970667514757,0.9944902914545668,0.00014615792434971575,0.0007814206791137146,-0.00022933749350200448,0.9999996683929975,6.944581400603056e-06,0.00043493526754900813,-3.3673582038318273e-06,-0.0025619780644774437,-0.008900093846023083,-0.027418866753578186,-0.00045075087109580636,0.0054964604787528515,-0.007237298414111137,0.9944899951941448,-0.10482955770210811,-0.0008011565545023667,0.10482970667514757,0.9944902914545668,0.00014615792434971575,0.0007814206791137146,-0.00022933749350200448,0.9999996683929975,6.944581400603056e-06,0.00043493526754900813,-3.3673582038318273e-06,42.600450619855046,0.0004957085208936004,-0.002075524354689763,9.550474704188953e-05,42.600450619855046,0.0004957085208936004,-0.002075524354689763,9.550474704188953e-05,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1774977904028253671,0.019931078,19,9.82286,0.563975001568906,42.598582656163615,0.6870739138090906,-0.6870739138090906,-0.002577181439846754,-0.009068794548511505,-0.027341976761817932,-0.00047582120168954134,0.005197834223508835,-0.007246431894600391,0.9944891753936053,-0.10483717060213449,-0.0007973015503933544,0.10483733312482557,0.9944894642221466,0.000164739570112064,0.0007756371092807069,-0.00024741859858754163,0.9999996685855291,-0.00012296740896999836,-0.00030625006183981895,-9.268560825148597e-05,-0.002577181439846754,-0.009068794548511505,-0.027341976761817932,-0.00047582120168954134,0.005197834223508835,-0.007246431894600391,0.9944891753936053,-0.10483717060213449,-0.0007973015503933544,0.10483733312482557,0.9944894642221466,0.000164739570112064,0.0007756371092807069,-0.00024741859858754163,0.9999996685855291,-0.00012296740896999836,-0.00030625006183981895,-9.268560825148597e-05,42.598582656163615,0.0003991465355248003,-0.0018822025718862854,0.00011502238509593925,42.598582656163615,0.0003991465355248003,-0.0018822025718862854,0.00011502238509593925,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,1774977904038237553,0.02991496,29,9.983882,0.5369309983507264,42.59842862874912,0.6870714294959536,-0.6870714294959536,-0.002577181439846754,-0.009068794548511505,-0.027341976761817932,-0.00047582120168954134,0.005197834223508835,-0.007246431894600391,0.9944891753936053,-0.10483717060213449,-0.0007973015503933544,0.10483733312482557,0.9944894642221466,0.000164739570112064,0.0007756371092807069,-0.00024741859858754163,0.9999996685855291,-0.00012296740896999836,-0.00030625006183981895,-9.268560825148597e-05,-0.002577181439846754,-0.009068794548511505,-0.027341976761817932,-0.00047582120168954134,0.005197834223508835,-0.007246431894600391,0.9944891753936053,-0.10483717060213449,-0.0007973015503933544,0.10483733312482557,0.9944894642221466,0.000164739570112064,0.0007756371092807069,-0.00024741859858754163,0.9999996685855291,-0.00012296740896999836,-0.00030625006183981895,-9.268560825148597e-05,42.59842862874912,0.0003991493572152698,-0.001882202447273572,0.00011502238546503043,42.59842862874912,0.0003991493572152698,-0.001882202447273572,0.00011502238546503043,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,1774977904048163957,0.039841364,39,9.926404,0.28782899971702136,42.59335659058109,0.6869896224287272,-0.6869896224287272,-0.002611954230815172,-0.009403308853507042,-0.0271989107131958,-0.000639147125184536,0.004574332386255264,-0.007131474558264017,0.9944874133816272,-0.10485310518068025,-0.000786667433571215,0.10485329396138043,0.9944876839815818,0.00020258469955983065,0.0007610894372717964,-0.00028395260169713013,0.999999670056841,0.001278425334021449,-0.0004051716532558203,0.0002392921014688909,-0.002611954230815172,-0.009403308853507042,-0.0271989107131958,-0.000639147125184536,0.004574332386255264,-0.007131474558264017,0.9944874133816272,-0.10485310518068025,-0.000786667433571215,0.10485329396138043,0.9944876839815818,0.00020258469955983065,0.0007610894372717964,-0.00028395260169713013,0.999999670056841,0.001278425334021449,-0.0004051716532558203,0.0002392921014688909,42.59335659058109,-0.00021842556219053312,-0.0018111559843550754,7.803723359945831e-05,42.59335659058109,-0.00021842556219053312,-0.0018111559843550754,7.803723359945831e-05,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1774977904058396498,0.050073905,50,10.232541,0.6970449976506643,42.59319110281205,0.6869869532711621,-0.6869869532711621,-0.002611954230815172,-0.009403308853507042,-0.0271989107131958,-0.000639147125184536,0.004574332386255264,-0.007131474558264017,0.9944874133816272,-0.10485310518068025,-0.000786667433571215,0.10485329396138043,0.9944876839815818,0.00020258469955983065,0.0007610894372717964,-0.00028395260169713013,0.999999670056841,0.001278425334021449,-0.0004051716532558203,0.0002392921014688909,-0.002611954230815172,-0.009403308853507042,-0.0271989107131958,-0.000639147125184536,0.004574332386255264,-0.007131474558264017,0.9944874133816272,-0.10485310518068025,-0.000786667433571215,0.10485329396138043,0.9944876839815818,0.00020258469955983065,0.0007610894372717964,-0.00028395260169713013,0.999999670056841,0.001278425334021449,-0.0004051716532558203,0.0002392921014688909,42.59319110281205,-0.00021842320074689275,-0.0018111557737685198,7.803723390621684e-05,42.59319110281205,-0.00021842320074689275,-0.0018111557737685198,7.803723390621684e-05,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,1774977904068135831,0.059813238,59,9.739333,0.3395690000616014,42.58827358539696,0.6869076384741446,-0.6869076384741446,-0.0026913511101156473,-0.009954998269677162,-0.027016058564186096,-0.0009582693455740809,0.0036641997285187244,-0.007101836148649454,0.9944840821735988,-0.104886398556991,-0.00077358871008203,0.10488663742713311,0.994484319879121,0.0002748495577712985,0.0007404937893090609,-0.0003544724527634914,0.9999996630091099,-0.00027803011471405625,0.0004434401053003967,-0.0008945028530433774,-0.0026913511101156473,-0.009954998269677162,-0.027016058564186096,-0.0009582693455740809,0.0036641997285187244,-0.007101836148649454,0.9944840821735988,-0.104886398556991,-0.00077358871008203,0.10488663742713311,0.994484319879121,0.0002748495577712985,0.0007404937893090609,-0.0003544724527634914,0.9999996630091099,-0.00027803011471405625,0.0004434401053003967,-0.0008945028530433774,42.58827358539696,-0.00027218710520066774,-0.0019426316142008128,0.00027485977320092144,42.58827358539696,-0.00027218710520066774,-0.0019426316142008128,0.00027485977320092144,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,1774977904078321615,0.069999022,69,10.185784,0.39336199915851466,42.588099153958176,0.6869048250638415,-0.6869048250638415,-0.0026913511101156473,-0.009954998269677162,-0.027016058564186096,-0.0009582693455740809,0.0036641997285187244,-0.007101836148649454,0.9944840821735988,-0.104886398556991,-0.00077358871008203,0.10488663742713311,0.994484319879121,0.0002748495577712985,0.0007404937893090609,-0.0003544724527634914,0.9999996630091099,-0.00027803011471405625,0.0004434401053003967,-0.0008945028530433774,-0.0026913511101156473,-0.009954998269677162,-0.027016058564186096,-0.0009582693455740809,0.0036641997285187244,-0.007101836148649454,0.9944840821735988,-0.104886398556991,-0.00077358871008203,0.10488663742713311,0.994484319879121,0.0002748495577712985,0.0007404937893090609,-0.0003544724527634914,0.9999996630091099,-0.00027803011471405625,0.0004434401053003967,-0.0008945028530433774,42.588099153958176,-0.00027218568961684717,-0.0019426311958025448,0.0002748597733762534,42.588099153958176,-0.00027218568961684717,-0.0019426311958025448,0.0002748597733762534,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,1774977904088196194,0.079873601,79,9.874579,0.5927040001552086,42.58447265181668,0.6868463330938175,-0.6868463330938175,-0.0027573537081480026,-0.010334253311157227,-0.02689678966999054,-0.001108461176045239,0.003134126076474786,-0.007055460941046476,0.9944807600541167,-0.10491774901996775,-0.0007568726848651702,0.10491802409722517,0.9944809632078063,0.000333272218505775,0.0007177292554091559,-0.0004108422430235126,0.9999996580366699,0.0019677006639540195,0.0005096003296785057,-0.000649457739200443,-0.0027573537081480026,-0.010334253311157227,-0.02689678966999054,-0.001108461176045239,0.003134126076474786,-0.007055460941046476,0.9944807600541167,-0.10491774901996775,-0.0007568726848651702,0.10491802409722517,0.9944809632078063,0.000333272218505775,0.0007177292554091559,-0.0004108422430235126,0.9999996580366699,0.0019677006639540195,0.0005096003296785057,-0.000649457739200443,42.58447265181668,-0.0011392584183072241,-0.0018948378684411117,0.0002633192847015461,42.58447265181668,-0.0011392584183072241,-0.0018948378684411117,0.0002633192847015461,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1774977904098280343,0.08995775,89,10.084149,0.5022840014134999,42.58429369708578,0.6868434467271901,-0.6868434467271901,-0.0027573537081480026,-0.010334253311157227,-0.02689678966999054,-0.001108461176045239,0.003134126076474786,-0.007055460941046476,0.9944807600541167,-0.10491774901996775,-0.0007568726848651702,0.10491802409722517,0.9944809632078063,0.000333272218505775,0.0007177292554091559,-0.0004108422430235126,0.9999996580366699,0.0019677006639540195,0.0005096003296785057,-0.000649457739200443,-0.0027573537081480026,-0.010334253311157227,-0.02689678966999054,-0.001108461176045239,0.003134126076474786,-0.007055460941046476,0.9944807600541167,-0.10491774901996775,-0.0007568726848651702,0.10491802409722517,0.9944809632078063,0.000333272218505775,0.0007177292554091559,-0.0004108422430235126,0.9999996580366699,0.0019677006639540195,0.0005096003296785057,-0.000649457739200443,42.58429369708578,-0.0011392576364114943,-0.0018948373448841537,0.00026331928478080894,42.58429369708578,-0.0011392576364114943,-0.0018948373448841537,0.00026331928478080894,-0.003711400320753455,-0.0068746292963624,-0.03030426800251007,0.0,0.0,0.0,0.9945026213967275,-0.10471168050908751,0.0,0.10471168050908751,0.9945026213967275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
