step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
0,0.0,6.560600227,-0.00019514237533426284,-0.0052491445094347,-0.0040471553802490234,0.006628196191484307,-0.0012403617147356272,-0.012610238045454025,0.01267109311568651,47.769852460853784,47.769852460853784,47.769852460853784,41.928382486183416,-0.6110809525404567,False,False,False,0.0009065324834505986,0.0009065324834505986,0.0009065324834505986,0.004340407982593356,0.0202073701021964,False,False,False,0.0018723613125996678,0.0018723613125996678,0.0018723613125996678,-0.0011710118886111899,0.0292411126073168,False,False,False,-0.0026993359412447004,-0.0026993359412447004,-0.0026993359412447004,-2.338176093575049e-05,0.003723061850290465,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
1,0.053207871,6.560600227,-0.0007137879596666991,-0.0052491445094347,-0.0040471553802490234,0.006628196191484307,-0.0012403617147356272,-0.012610238045454025,0.01267109311568651,46.181352628551075,46.181352628551075,46.181352628551075,41.9256813803073,-1.0212442207830263,False,False,False,0.0011239272895971,0.0011239272895971,0.0011239272895971,0.0043406150814103445,0.02593601637323035,False,False,False,0.0021855511350074176,0.0021855511350074176,0.0021855511350074176,-0.0011710508697220375,0.03528803069752819,False,False,False,-0.002705058744664619,-0.002705058744664619,-0.002705058744664619,-2.3381773407655436e-05,0.0036290664165972344,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
2,0.066158446,6.560600227,-0.0008411600146965682,-0.005433904007077217,-0.004147715866565704,0.006835997342589502,-0.0013984269462525845,-0.012682376429438591,0.012759242525400357,45.14074920147705,45.14074920147705,45.14074920147705,41.923439505409505,-1.2899362872935922,False,False,False,0.0012308085118113473,0.0012308085118113473,0.0012308085118113473,0.00447752613759434,0.028752480694225133,False,False,False,0.0024553480079755083,0.0024553480079755083,0.0024553480079755083,-0.0009986019746246614,0.04049713864136553,False,False,False,-0.002741214618570295,-0.002741214618570295,-0.002741214618570295,-0.0001390968724642855,0.003035216375113466,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
3,0.079916611,6.560600227,-0.000979498850159943,-0.005988141521811485,-0.004428636282682419,0.007447862660490855,-0.0019721505232155323,-0.01285222265869379,0.013002653765861082,44.44485853702131,44.44485853702131,44.44485853702131,41.92185404784939,-1.4696207817256117,False,False,False,0.001341486302688486,0.001341486302688486,0.001341486302688486,0.0047177378808138685,0.03166898971867406,False,False,False,0.0023826589720424745,0.0023826589720424745,0.0023826589720424745,-0.0015788909249131698,0.03909369378174543,False,False,False,-0.0027426168252762625,-0.0027426168252762625,-0.0027426168252762625,-1.6692570982491837e-05,0.0030121855250590567,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
4,0.100469044,6.560600227,-0.0011958674778517185,-0.007707182317972183,-0.005184721201658249,0.00928881010794104,-0.003697094740346074,-0.013293641619384289,0.013798167161754518,44.010171045287514,44.010171045287514,44.010171045287514,41.918966627907444,-1.5818605431961847,False,False,False,0.001379251120298203,0.001379251120298203,0.001379251120298203,0.005118516338202106,0.03266414358371346,False,False,False,0.002568272755180871,0.002568272755180871,0.002568272755180871,-0.002249457087661704,0.04267743521505061,False,False,False,-0.002767058063392745,-0.002767058063392745,-0.002767058063392745,-9.285392089549818e-05,0.0026107450756523297,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
5,0.120397434,6.560600227,-0.00140616885494104,-0.008101528510451317,-0.005315391346812248,0.009689589742368976,-0.004089053720235825,-0.01317282672971487,0.013792886731140258,43.65830877199715,43.65830877199715,43.65830877199715,41.91971701294156,-1.6727141756922157,True,False,True,0.001375973334301423,0.001375973334301423,0.001375973334301423,0.004862557770898258,0.032577769503023386,False,False,False,0.0024499672657787813,0.0024499672657787813,0.0024499672657787813,-0.00276002460364185,0.040393249865293517,False,False,False,-0.0027705538988614677,-0.0027705538988614677,-0.0027705538988614677,-6.500378271608234e-05,0.002553326963078493,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
6,0.140417098,6.560600227,-0.00161703726919952,-0.008692631497979164,-0.005500154569745064,0.010286570986035483,-0.004722805693745613,-0.013294586911797523,0.014108541199437098,43.448188911689876,43.448188911689876,43.448188911689876,41.9234038882042,-1.7269687918235685,True,False,True,0.001382124952426913,0.001382124952426913,0.001382124952426913,0.004948102699407716,0.03273987293529979,False,False,False,0.0025328052358414167,0.0025328052358414167,0.0025328052358414167,-0.002985024867145567,0.04199264545189718,False,False,False,-0.0027685720463304776,-0.0027685720463304776,-0.0027685720463304776,3.3294443438682214e-05,0.002585878332485675,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
7,0.16039415,6.560600227,-0.0018248223692516384,-0.00925462692975998,-0.005675116553902626,0.010856107382916688,-0.005354098044335842,-0.013251076452434063,0.014291864574526775,43.38618897603919,43.38618897603919,43.38618897603919,41.93025407022752,-1.7429776674433104,True,False,True,0.0014073166468913866,0.0014073166468913866,0.0014073166468913866,0.005251206826281205,0.0334037080522146,False,False,False,0.002732545762639321,0.002732545762639321,0.002732545762639321,-0.0029344072595500364,0.04584913924073466,False,False,False,-0.0027770910193938227,-0.0027770910193938227,-0.0027770910193938227,3.211908819512796e-05,0.0024459566002585846,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
8,0.181137976,6.560600227,-0.002038801755767554,-0.009617632254958153,-0.0057902708649635315,0.011226134102230249,-0.005725936032831669,-0.013279803097248077,0.014461656673900114,43.32957070283517,43.32957070283517,43.32957070283517,41.93323446701647,-1.757596955092808,True,False,True,0.0014248848143202833,0.0014248848143202833,0.0014248848143202833,0.005224518418375183,0.033866652952391406,False,False,False,0.0025989644770111507,0.0025989644770111507,0.0025989644770111507,-0.0034120155819762545,0.04327001618249224,False,False,False,-0.0027604421980652128,-0.0027604421980652128,-0.0027604421980652128,0.00018649903635761377,0.0027194087995455873,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
9,0.200416758,6.560600227,-0.002234705764542788,-0.009974969550967216,-0.005931848660111427,0.011605466215072484,-0.006108875852078199,-0.013349748216569424,0.01468108107810534,43.266763405124586,43.266763405124586,43.266763405124586,41.938612249400585,-1.7738142980062876,True,False,True,0.0013651937112880669,0.0013651937112880669,0.0013651937112880669,0.005054343174798594,0.03229371190167941,False,False,False,0.00266151444860087,0.00266151444860087,0.00266151444860087,-0.003441566361228543,0.0444777008762038,False,False,False,-0.002778769477561663,-0.002778769477561663,-0.002778769477561663,4.656369243440656e-05,0.0024183883977805854,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
10,0.220386407,6.560600227,-0.002432915994729459,-0.010505978018045425,-0.006168734282255173,0.012183138214791948,-0.006673133932054043,-0.01352129876613617,0.015078336672134846,43.24319323223625,43.24319323223625,43.24319323223625,41.94772605950191,-1.7799003037762142,True,False,True,0.0013440030897404836,0.0013440030897404836,0.0013440030897404836,0.005103300339971067,0.03173531045105943,False,False,False,0.0027131476116866735,0.0027131476116866735,0.0027131476116866735,-0.0036353042700856624,0.04547460909473426,False,False,False,-0.002798471961152974,-0.002798471961152974,-0.002798471961152974,-6.666412755863347e-05,0.002094780656240245,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
11,0.240060521,6.560600227,-0.002626205197148323,-0.01068238727748394,-0.006260521709918976,0.01238174180099543,-0.006842184811830521,-0.013576646335422993,0.015203316043429435,43.240052271047624,43.240052271047624,43.240052271047624,41.95102120454659,-1.7807113248920818,True,False,True,0.0014023993654189908,0.0014023993654189908,0.0014023993654189908,0.005236790328802233,0.03327413105509222,False,False,False,0.0025050007949846747,0.0025050007949846747,0.0025050007949846747,-0.004166574333776501,0.041455810713423615,False,False,False,-0.00278557702840265,-0.00278557702840265,-0.00278557702840265,5.347727560124607e-05,0.002306576293338864,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
12,0.260774904,6.560600227,-0.00282319734457314,-0.011211564764380455,-0.0065634120255708694,0.012991441870835804,-0.00741732120513916,-0.01360385213047266,0.015494561841109693,43.2500741773978,43.2500741773978,43.2500741773978,41.96250034498452,-1.778123589105764,True,False,True,0.0013575599853578439,0.0013575599853578439,0.0013575599853578439,0.0052104298173789275,0.032092552930315585,False,False,False,0.002556677215386454,0.002556677215386454,0.002556677215386454,-0.004288469431427177,0.04245355412335493,False,False,False,-0.0027640920725082703,-0.0027640920725082703,-0.0027640920725082703,0.00027305880503905843,0.002659460640220919,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
13,0.280360329,6.560600227,-0.003004417686971575,-0.011566663160920143,-0.006798421964049339,0.013416640335026337,-0.007748014759272337,-0.01357122603803873,0.015627216927061656,43.27686824435714,43.27686824435714,43.27686824435714,41.97145541449158,-1.771205148291313,True,False,True,0.001385571010333881,0.001385571010333881,0.001385571010333881,0.0052990589742657485,0.03283068120771646,False,False,False,0.002458939635981652,0.002458939635981652,0.002458939635981652,-0.004688601922530659,0.04056648406324641,False,False,False,-0.002803287908690728,-0.002803287908690728,-0.002803287908690728,-6.47958838345502e-05,0.0020156800748923863,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
14,0.300030773,6.560600227,-0.0031771705480847655,-0.01207699440419674,-0.007160050794482231,0.014039947336744714,-0.008291118778288364,-0.013632268644869328,0.0159556071335933,43.35888840262087,43.35888840262087,43.35888840262087,41.98704335643547,-1.7500268922467677,True,False,True,0.0013542868164869016,0.0013542868164869016,0.0013542868164869016,0.005464882451452593,0.03200630051711694,False,False,False,0.0026262166829896703,0.0026262166829896703,0.0026262166829896703,-0.0045646833095384495,0.04379618863619072,False,False,False,-0.0027855185079657327,-0.0027855185079657327,-0.0027855185079657327,0.00018463489380581962,0.0023075374750262958,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
