step,experiment_time_s,reference_index,raw_u2,used_u2,baseline_u2,raw_sign_match_u2,used_sign_match_u2,raw_magnitude_ratio_u2,used_magnitude_ratio_u2,anchor_delta_u2,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,state_group_x,state_group_dx,state_group_theta,state_group_wb,reference_group_x,reference_group_dx,reference_group_theta,reference_group_wb,pred_error_x,pred_error_dx,pred_error_theta,pred_error_wb
23,0.480196654,480,0.0025181427475292825,0.0025181427475292825,-0.005450288146872762,,,,,0.0,-0.013852164149284363,-0.008767331019043922,0.016393551928005373,-0.01013424713164568,-0.01411933358758688,0.01737983158384533,0.7437690169946177,0.03100743282863459,0.0006373626416817592,0.000764408026127575,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0027765543862051487,0.0013909320563243437,4.249320645165018e-05,0.003235570192684841
24,0.499995188,499,0.002488848652605601,0.002488848652605601,-0.005720446648241642,,,,,0.0,-0.014811556786298752,-0.009757565334439278,0.017736749862632774,-0.01079656183719635,-0.014242945238947868,0.017872527425746822,0.7459798227619083,0.029969648245853978,0.0006775652133681713,0.0005816672510342356,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0006150235429791081,0.000132363037974977,4.21211171029977e-05,0.0026393189202574825
25,0.523815676,523,0.0024785556727705115,0.0024785556727705115,-0.005740263940850749,,,,,0.0,-0.014912813901901245,-0.009857630357146263,0.01787637812116511,-0.010914442129433155,-0.014245410449802876,0.017945940094631383,0.7462642896751442,0.02983660582875164,0.0006796963542418428,0.0007848988879148094,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.000605591551659638,0.0002456375785487948,4.891411996510163e-05,0.004003759884876911
26,0.545510432,545,0.002290125605497912,0.002290125605497912,-0.006138507450237444,,,,,0.0,-0.015014462172985077,-0.009958187118172646,0.018016646886269912,-0.01104673184454441,-0.014274495653808117,0.018049695582359786,0.7465395596670957,0.02973183837901408,0.0006887463038713677,0.0016218154426668667,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0005955111300554688,0.00035747492902595446,5.680312022738984e-05,0.00445513419211032
27,0.565657815,565,0.002418258728761962,0.002418258728761962,-0.00582524358887585,,,,,0.0,-0.015116281807422638,-0.010059239342808723,0.018157375136217447,-0.011100923642516136,-0.01426762342453003,0.018077488318380176,0.7468061352631389,0.02955040908128881,0.0006848269802801533,0.0014091143563316837,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0009069672744229998,0.0005189383206380787,4.614407181468907e-05,0.0020402852386521056
28,0.589404678,589,0.002582948192369863,0.002582948192369863,-0.0055310930507185595,,,,,0.0,-0.0152936652302742,-0.010226743295788765,0.018397893211279884,-0.011203218251466751,-0.014225068502128124,0.01810703380126727,0.7473945400776184,0.02924412923282422,0.0006684335888422412,0.0012331477051278042,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0008541176202164102,0.000597384333871334,4.4550997382216515e-05,0.0030434367842702664
29,0.611999388,611,0.0023730646181246966,0.0023730646181246966,-0.006012485684981447,,,,,0.0,-0.015470847487449646,-0.010396091267466545,0.018639362532592716,-0.01126872655004263,-0.014150811359286308,0.018089490324100954,0.7479327462992199,0.028929892959788074,0.0006580303841281577,0.002022504101367686,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0013550132430925031,0.001319891447652856,6.632896085360495e-05,0.003951696891894891
30,0.641414059,641,0.0023828779969519267,0.0023828779969519267,-0.005899526719903363,,,,,0.0,-0.015777379274368286,-0.010717416182160378,0.0190732458273074,-0.011351033113896847,-0.014233988709747791,0.018205833882083248,0.7489608058108324,0.02827522427321028,0.0006525886235033133,0.0006536563334337389,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0008321162409542287,0.0009202629436451806,4.769413617618611e-05,0.0033860466892848026
31,0.666598491,666,0.002262194316552321,0.002262194316552321,-0.006135576674389206,,,,,0.0,-0.015890277922153473,-0.010882025584578514,0.01925926824328223,-0.011247788555920124,-0.014308316633105278,0.018200018468998456,0.7494896754076833,0.02796101307074722,0.0006598482582877057,0.0010945630797482933,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0010817176010686459,0.0011256301507073527,5.378404443576852e-05,0.001902063574232663
32,0.68798185,687,0.002335405033443596,0.002335405033443596,-0.005930723468572775,,,,,0.0,-0.01605963706970215,-0.011134861037135124,0.019542187009822142,-0.01126165222376585,-0.014326482079923153,0.018222867491023732,0.7502706724557948,0.027594161894331216,0.0006454658049214241,0.0007048535883333686,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0014031169412156727,0.001505232261072831,7.142670703153623e-05,0.0031285706125254217
33,0.712115149,712,0.002371901992649272,0.002371901992649272,-0.0057401289782819205,,,,,0.0,-0.016207750886678696,-0.011509979143738747,0.019878903608950244,-0.011268178932368755,-0.014327982440590858,0.01822808100897511,0.7513697818293822,0.027057715739731453,0.000615089850914884,0.0007965491401966051,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0008968176852307481,0.0013298726355265033,5.123586719551651e-05,0.003515340053208143
34,0.733040487,733,0.0023098889194884007,0.0023098889194884007,-0.005780930167002117,,,,,0.0,-0.016265157610177994,-0.011694161221385002,0.02003269224931277,-0.011192710138857365,-0.014337336644530296,0.018188897226359593,0.7519761360762105,0.026725363472578728,0.0005940620226807659,0.0009306541014320903,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.001183261293099877,0.0016210280845210315,4.640111006065681e-05,0.002219926235958096
35,0.75067944,750,0.002316158334176301,0.002316158334176301,-0.0056907004282497715,,,,,0.0,-0.016355741769075394,-0.011982424184679985,0.020275324366290204,-0.011181028559803963,-0.014379836618900299,0.018215243639364748,0.7528720045898905,0.026296521782029292,0.0005831873502498259,0.0006847705294101062,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.001139202859764264,0.0016597472166541656,5.7140160831340316e-05,0.0022621819014707056
36,0.760056668,760,0.0022184444827130184,0.0022184444827130184,-0.005816440002368187,,,,,0.0,-0.016453858464956284,-0.012289969250559807,0.020537107940616153,-0.011066227219998837,-0.01439841091632843,0.018159725267748103,0.7537276738896637,0.02588913690494137,0.0005615731632808853,0.0010126010383471765,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.003202187610176671,0.002986558839635383,9.093134935055388e-05,0.003540005690323418
37,0.779931207,779,0.002117138400755938,0.002117138400755938,-0.005540379278735628,,,,,0.0,-0.016494113951921463,-0.0140679981559515,0.021678661563270578,-0.010735535062849522,-0.01525893248617649,0.018657082668610433,0.7562636731921812,0.02519427489478168,0.0005005833951974955,0.0008224799619544273,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0003458049438983239,0.001558355538009032,4.093406719695231e-05,0.002152057432394003
38,0.801388817,801,0.0020938758244932595,0.0020938758244932595,-0.005540320294322099,,,,,0.0,-0.016494113951921463,-0.0140679981559515,0.021678661563270578,-0.010735535062849522,-0.01525893248617649,0.018657082668610433,0.7562636731921812,0.02519427489478168,0.0005005833951974955,0.0008224799619544273,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.00042358178503142146,0.001777046478268885,4.39921709813694e-05,0.0012653339146611918
39,0.822181702,822,0.0023135615422227576,0.0023135615422227576,-0.005056355931106239,,,,,0.0,-0.016479305922985077,-0.014237998053431511,0.0217781567694066,-0.0106663154438138,-0.015416254289448261,0.018746497845300938,0.7564135750781816,0.025200542936880028,0.0004901751659098246,0.0013550398769429932,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0004179932331092188,0.0018927044727056646,4.049095650935788e-05,0.003878853107197923
40,0.844806691,844,0.0020057006185562006,0.0020057006185562006,-0.005631644050547627,,,,,0.0,-0.01646510139107704,-0.014408541843295097,0.02187934281162103,-0.010599501430988312,-0.01549938227981329,0.018777121228806974,0.7565568947083058,0.025204652834005584,0.0004900797857874809,0.001308019638510466,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.00041075944916296774,0.001971638677611255,5.1238484233607015e-05,0.00202201341386045
41,0.868619643,868,0.0022210381676830418,0.0022210381676830418,-0.005081622600094028,,,,,0.0,-0.016451511532068253,-0.014579443261027336,0.021982092654960993,-0.010539430193603039,-0.015611836686730385,0.018836375276017732,0.7566935397404396,0.02522895411118139,0.000482533202893666,0.0007791061385315872,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0005672419291528428,0.0022568374134662086,3.806990650421074e-05,0.0025615874914810457
42,0.891430306,891,0.0020723984376113083,0.0020723984376113083,-0.005321320098722915,,,,,0.0,-0.016421183943748474,-0.014936579391360283,0.022198123479898732,-0.010415556840598583,-0.015855703502893448,0.018970692076764294,0.7569722712738873,0.025175624943091602,0.0004713992318639861,0.0010110990582733377,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.000413244495467241,0.002160353325754512,4.917931350638552e-05,0.002300174936939701
43,0.908072028,908,0.002064049048454175,0.002064049048454175,-0.00524443452251974,,,,,0.0,-0.016404442489147186,-0.01512269489467144,0.022311468671001002,-0.010343960486352444,-0.015984373167157173,0.019039372471017918,0.7571142135566236,0.02518986782319585,0.00047145076228947573,0.00042393623849212983,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0004060026750231783,0.0021838081897468894,3.8923203915500506e-05,0.0008514853480044753
44,0.928086603,928,0.002085013508648154,0.002085013508648154,-0.005185656517133905,,,,,0.0,-0.016388483345508575,-0.015309398993849754,0.022426771589305936,-0.010324940085411072,-0.016113845631480217,0.019137931152622075,0.7572496759344879,0.02523223733663223,0.00048028177804254846,0.001500804932473686,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0004003717848622618,0.002342090984417262,5.1383408470010216e-05,0.003036567985128835
45,0.953404502,953,0.0020892195518818165,0.0020892195518818165,-0.005106932156927319,,,,,0.0,-0.016373828053474426,-0.015496635809540749,0.022544355536104524,-0.010358589701354504,-0.016250431537628174,0.01927114178662354,0.7573789072838182,0.0252780976585264,0.00048079715265829566,0.00016551872487053718,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0007573833642475112,0.0024717384587233195,4.581628564552736e-05,0.000993634922420017
46,0.972018553,972,0.0020923020349719297,0.0020923020349719297,-0.004982752959493393,,,,,0.0,-0.016340196132659912,-0.016063934192061424,0.022914012991631868,-0.010247264057397842,-0.016640866175293922,0.01954289762870591,0.757791284151246,0.02536064935633006,0.00048630916502183727,0.001323888008821378,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0005184080222071111,0.0025657348461362857,5.7442258914168625e-05,0.002183501296654439
47,0.987439234,987,0.002087816765759564,0.002087816765759564,-0.004874502185102615,,,,,0.0,-0.01632312685251236,-0.01644611544907093,0.02317151664452242,-0.010164967738091946,-0.01693415269255638,0.01975074926505991,0.7580230037774514,0.025400914902045133,0.0004911415271812153,0.001295976401343727,0.7500000000000014,0.0,1.7489172710061033e-11,0.0,0.0007252397865469686,0.0025774036853396754,2.7056629526694516e-05,0.0016690770289230945
48,1.005353028,1005,0.0019693237871413667,0.0019693237871413667,-0.004948732962076021,,,,,0.0,-0.016331180930137634,-0.01700988970696926,0.023580581384184528,-0.01003783755004406,-0.01730995438992977,0.020009815183117598,0.7584121376241085,0.025523084854483506,0.0005248134255366795,0.00203531571674004,0.7481250000000015,0.0,1.7489172710061033e-11,0.0,0.002920051628931014,0.003919710341649521,0.00011646588447987253,0.0024659882220043937
49,1.023086208,1023,0.001922472287612294,0.001922472287612294,-0.004401501527528398,,,,,0.0,-0.016140561550855637,-0.01910042203962803,0.02500687603977889,-0.009814207442104816,-0.01892566680908203,0.02131899462650748,0.7604322144408191,0.026017329730801616,0.0006069578718132058,0.0008861576184030059,0.7413750000000014,0.0,1.7489172710061033e-11,0.0,0.000876909960058064,0.003553162596414253,3.870858231278426e-05,0.0016476719592672063
50,1.039934043,1039,0.00186586128654617,0.00186586128654617,-0.004140300682565332,,,,,0.0,-0.01597026363015175,-0.01951177977025509,0.025214259263747634,-0.00967962946742773,-0.019154848530888557,0.021461673953072226,0.7610209458863187,0.02593265422658744,0.0006263519258037575,0.0009582497040793008,0.7353750000000016,0.0,1.7489172710061033e-11,0.0,0.0006577545747055846,0.003903155362566949,4.10884632390332e-05,0.002203651204241319
51,1.060506035,1060,0.0015702539461299417,0.0015702539461299417,-0.004380011392893302,,,,,0.0,-0.01584107056260109,-0.01977274753153324,0.025335766448147185,-0.009534724056720734,-0.0193060003221035,0.021532129743127352,0.761406716319379,0.025903351150511185,0.0006427169256612749,0.0011854592715270882,0.7275000000000015,0.0,1.7489172710061033e-11,0.0,0.0009600125058788433,0.004864243829521803,6.010281049364058e-05,0.0011338886204666394
52,1.080576968,1080,0.001577522762881471,0.001577522762881471,-0.0038471773778990955,,,,,0.0,-0.015584968030452728,-0.020066620782017708,0.025407882598113888,-0.009286177344620228,-0.019359836354851723,0.02147175710933729,0.7620692756248534,0.025631787929239005,0.0006625531906382972,0.0013878613254856653,0.7200000000000014,0.0,1.7489172710061033e-11,0.0,0.0007346888111568543,0.005476611054186133,6.796175682813264e-05,0.003080093725521108
53,1.100451168,1100,0.0011723789568854636,0.0011723789568854636,-0.00425458831903134,,,,,0.0,-0.01540110632777214,-0.020224617794156075,0.02542103933829295,-0.009105305187404156,-0.019349712878465652,0.021384994062071387,0.7625093668976485,0.025423449200618783,0.0006608601540639732,0.0011411604393303282,0.7125000000000015,0.0,1.7489172710061033e-11,0.0,0.0009604896684322942,0.006336408803696178,9.156202940816812e-05,0.0012461685379313906
54,1.120483116,1120,0.0009676889304256417,0.0009676889304256417,-0.004140467420523101,,,,,0.0,-0.015106648206710815,-0.02040957473218441,0.025392155497120355,-0.00883502047508955,-0.019398951902985573,0.021316118824251266,0.7631577202018972,0.025164595602821957,0.0006401523849407502,0.001647581340223553,0.7050000000000014,0.0,1.7489172710061033e-11,0.0,0.0007841537411118643,0.006951896887966149,9.336931980456001e-05,0.002976849033835068
55,1.140455631,1140,0.0009658532239549304,0.0009658532239549304,-0.0037438075716010547,,,,,0.0,-0.014893043786287308,-0.02051282860338688,0.025349139838112808,-0.008620018139481544,-0.019425177946686745,0.021251876410929835,0.7636300198206262,0.024993050692162226,0.0006475499380899157,0.0012221922469744459,0.6975000000000015,0.0,1.7489172710061033e-11,0.0,0.0010510946467689136,0.007964082901601988,0.00011018364863275327,0.0017410459886860632
56,1.16067465,1160,0.0008096572286469038,0.0008096572286469038,-0.0035678996359779186,,,,,0.0,-0.01454518735408783,-0.02063898928463459,0.025249363434684407,-0.008256280794739723,-0.019306084141135216,0.020997405968980566,0.764348161917207,0.024616411691231764,0.0006240397008923886,0.0009343436317205901,0.6900000000000015,0.0,1.7489172710061033e-11,0.0,0.0008609233653844217,0.008495803848101934,0.00011956731307856153,0.005175486532045701
57,1.180521185,1180,0.0003646355008550211,0.0003646355008550211,-0.0040487953921965756,,,,,0.0,-0.014289561659097672,-0.020676719024777412,0.025134006486009077,-0.007927690632641315,-0.019263949245214462,0.020831419041655988,0.7648694909250968,0.02448796821094166,0.0006100339885143823,0.002317042131872618,0.6825000000000014,0.0,1.7489172710061033e-11,0.0,0.0010607961634809674,0.0049273712811862954,0.00013379325612985425,0.004326616134784552
58,1.204774748,1204,-0.00010133445942358003,-0.00010133445942358003,-0.0046618957967805505,,,,,0.0,-0.013929516077041626,-0.020737038925290108,0.02498111689916122,-0.007630301173776388,-0.019197572022676468,0.020658370399631806,0.7655772567125128,0.026997817297075805,0.000595437563889056,0.004512989688461723,0.6735000000000013,0.0,1.7489172710061033e-11,0.0,0.0007687141142105874,0.0027141824789432365,0.0001444699822372358,0.005013238420144832
59,1.221000687,1221,-0.00037354979063259714,-0.00037354979063259714,-0.005139438910903872,,,,,0.0,-0.01370912417769432,-0.02076932229101658,0.02488583601464016,-0.00746086286380887,-0.019147418439388275,0.020549649816130406,0.7659420476347226,0.032260488452493206,0.0006031104013981081,0.0061829448913819545,0.6671250000000013,0.0,1.7489172710061033e-11,0.0,0.0007452836268707596,0.007018444971212467,0.00019722048338589223,0.0060033885458918605
60,1.240384969,1240,-0.0005793454321917232,-0.0005793454321917232,-0.0059410777127273245,,,,,0.0,-0.013421645388007164,-0.020845038816332817,0.024792261054124045,-0.007412582635879517,-0.01908332109451294,0.02047240887951452,0.7661997957061737,0.0472772271360193,0.0006435910454117116,0.008982773330027127,0.6600000000000014,0.0,1.7489172710061033e-11,0.0,0.0005737493301040019,0.005624047483126133,0.0001359499076680984,0.005037308094747935
61,1.260485733,1260,-0.0006609489651650897,-0.0006609489651650897,-0.006608820565470203,,,,,0.0,-0.013251418247818947,-0.020910585299134254,0.024755861187423848,-0.007407767698168755,-0.019019296392798424,0.02041099354630116,0.7660888843386531,0.062449716260514,0.0007300612551125792,0.010091187722351375,0.6525000000000013,0.0,1.7489172710061033e-11,0.0,0.0004509906599896159,0.008789091308958252,0.0001433108538385437,0.004812460490206575
62,1.279994053,1279,-0.0006786381571316411,-0.0006786381571316411,-0.007362813953921235,,,,,0.0,-0.013149382546544075,-0.02102094329893589,0.0247948849267835,-0.007459217216819525,-0.019119491800665855,0.02052303311412389,0.7656762154847404,0.08104182415986771,0.0008580295998817565,0.01149026378501212,0.6453750000000011,0.0,1.7489172710061033e-11,0.0,0.0003004401284796006,0.011624216988225636,0.00014678528738624612,0.003327904250710075
