step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
10,0.508204658,2.604491066,0.015684821063292595,-0.0007217028178274632,0.02905583381652832,0.029064795435904428,-0.006730698514729738,0.014402923174202442,0.015898002970755883,48.960549892388684,48.960549892388684,48.960549892388684,42.90992149712949,-0.30363342244004277,False,False,False,0.0007842473995246655,0.0007842473995246655,0.0007842473995246655,-0.003302579783921143,0.01698499325496258,False,False,False,-0.0006114764196888153,-0.0006114764196888153,-0.0006114764196888153,-0.011066385537037189,-0.01871562877417844,False,False,False,-0.0026589154877726022,-0.0026589154877726022,-0.0026589154877726022,0.002571956701889528,0.004386956409548505,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
11,0.554165788,2.604491066,0.016735598903285832,-0.0007596435025334358,0.02969708852469921,0.029706802673710325,-0.007944242097437382,0.014221208170056343,0.016289682142963183,47.85029919718187,47.85029919718187,47.85029919718187,42.6198606013603,-0.590308966531529,False,False,False,0.0014937094323546095,0.0014937094323546095,0.0014937094323546095,-0.0011466430172606215,0.03568027443878507,False,False,False,-0.0006186052225448278,-0.0006186052225448278,-0.0006186052225448278,-0.013783802986877073,-0.018853268262652784,False,False,False,-0.002523075496821089,-0.002523075496821089,-0.002523075496821089,0.0035654107624991244,0.006618089986133036,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
12,0.574432578,2.604491066,0.017157020579730543,-0.0008359053172171116,0.029933124780654907,0.029944794152466783,-0.00881321169435978,0.013923954218626022,0.016478749996646995,46.749414904216195,46.749414904216195,46.749414904216195,42.4695647277766,-0.8745660312018803,False,False,False,0.001766544353045152,0.001766544353045152,0.001766544353045152,-0.0006708358003560602,0.04286984248195367,False,False,False,-0.0005015954262837738,-0.0005015954262837738,-0.0005015954262837738,-0.015055014698605316,-0.016594099531359395,False,False,False,-0.0024935188456056893,-0.0024935188456056893,-0.0024935188456056893,0.0037521807670614043,0.007103549654351176,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
13,0.621810658,2.604491066,0.017950595320631535,-0.0010645685251802206,0.03024294041097164,0.03026167131614488,-0.010610975325107574,0.013355646282434464,0.017057728013177703,45.62532365578962,45.62532365578962,45.62532365578962,42.2538816641001,-1.1648153160187091,False,False,False,0.0020542488165370743,0.0020542488165370743,0.0020542488165370743,0.000618885981965066,0.050451243027614084,False,False,False,-7.289981767437143e-05,-7.289981767437143e-05,-7.289981767437143e-05,-0.016432979905775608,-0.008317051410940544,False,False,False,-0.00240516881615908,-0.00240516881615908,-0.00240516881615908,0.00466095190174411,0.008554673994170384,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
14,0.668406221,2.604491066,0.018475487149476576,-0.0015381397679448128,0.03051723726093769,0.03055597558557241,-0.013098741881549358,0.012457539327442646,0.018076706696028327,44.55376404527031,44.55376404527031,44.55376404527031,42.074258439855704,-1.4415005148645987,False,False,False,0.0021699695043756457,0.0021699695043756457,0.0021699695043756457,0.0019700931316680398,0.05350063918669791,False,False,False,0.0004786043414855279,0.0004786043414855279,0.0004786043414855279,-0.01779289797064842,0.002331124992790189,False,False,False,-0.0023384302576283825,-0.0023384302576283825,-0.0023384302576283825,0.005568520362370408,0.009650836013526237,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
15,0.713440081,2.604491066,0.0187260074187948,-0.0021681662765331566,0.03072100132703781,0.030797416572474947,-0.015811551362276077,0.01136956736445427,0.019474912542467502,43.784679063506964,43.784679063506964,43.784679063506964,42.0298352978216,-1.6400843631354871,True,False,True,0.0020608185839869494,0.0020608185839869494,0.0020608185839869494,0.0030072284489324036,0.05062436525840888,False,False,False,0.0008814453982534489,0.0008814453982534489,0.0008814453982534489,-0.018808464783724353,0.010108985891725777,False,False,False,-0.002312187603690796,-0.002312187603690796,-0.002312187603690796,0.006607452896015963,0.010081864210220807,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
16,0.825346288,2.604491066,0.018471050048047697,-0.003944451396819204,0.030888255685567856,0.031139091767726366,-0.02184607833623886,0.008199394680559635,0.02333412119195138,45.062309704780354,45.062309704780354,45.062309704780354,43.079010776225026,-1.3101899880936614,False,False,False,-0.0002871312803278556,-0.0002871312803278556,-0.0002871312803278556,8.203167214780826e-06,-0.011247279576184795,False,False,False,0.0005550698791556771,0.0005550698791556771,0.0005550698791556771,-0.0197838160369272,0.0038074847271540387,False,False,False,-0.0025323731375513116,-0.0025323731375513116,-0.0025323731375513116,0.009340112949322028,0.006465378856877855,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
17,0.894620311,2.604491066,0.01862187301871379,-0.005642813164740801,0.030171727761626244,0.03069486107695977,-0.026512466371059418,0.005932420026510954,0.027168078335566996,49.252886290884184,49.252886290884184,49.252886290884184,44.864955083417165,-0.22814984340852212,False,False,False,-0.0034998260604293917,-0.0034998260604293917,-0.0034998260604293917,-0.006444448608661336,-0.09590611893960668,False,False,False,-0.0010797659091547397,-0.0010797659091547397,-0.0010797659091547397,-0.02096329836309141,-0.02775713645644496,False,False,False,-0.0029404890453775235,-0.0029404890453775235,-0.0029404890453775235,0.011617202351140563,-0.0002378099368725453,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
18,0.950722304,2.604491066,0.01887770193573812,-0.005975625012069941,0.02995130978524685,0.03054159544190021,-0.02735929563641548,0.0055677019990980625,0.027920070975403048,52.72325208967061,52.72325208967061,52.72325208967061,45.2466342868442,0.6679261580374954,False,False,False,-0.0046796643987509,-0.0046796643987509,-0.0046796643987509,-0.008183044375557513,-0.12699645001538054,False,False,False,-0.0019712757404822204,-0.0019712757404822204,-0.0019712757404822204,-0.021507344549269947,-0.044969978448599235,False,False,False,-0.0030051751009141973,-0.0030051751009141973,-0.0030051751009141973,0.012127614199735374,-0.001300260172872632,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
19,1.020199792,2.604491066,0.020555129205350586,-0.0070394291542470455,0.029033491387963295,0.029874691379035232,0.02089056931436062,0.003370121121406555,0.021160661678006575,57.610031916117656,57.610031916117656,57.610031916117656,45.35695309010634,1.9297315067304268,False,False,False,-0.008836515388569548,-0.008836515388569548,-0.008836515388569548,-0.00981493770853954,-0.23653507857866285,False,False,False,0.022889935522128355,0.022889935522128355,0.022889935522128355,0.0340362403697958,0.4350383020654588,False,False,False,-0.003561984756302672,-0.003561984756302672,-0.003561984756302672,0.011264917847907067,-0.01044570187381563,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
20,1.049369468,2.604491066,0.021583393718555013,-0.005526692373678088,0.02855307050049305,0.02908302191312653,0.03667454794049263,0.005670263897627592,0.03711029990862687,56.70115824184561,56.70115824184561,56.70115824184561,43.12992361751338,1.6950531082324805,False,False,False,-0.006206817502019727,-0.006206817502019727,-0.006206817502019727,-0.0061913087015207586,-0.16723899345702697,False,False,False,0.030799822805139883,0.030799822805139883,0.030799822805139883,0.0621191418035888,0.5877585920655081,False,False,False,-0.0032341095093981836,-0.0032341095093981836,-0.0032341095093981836,0.009366854159598774,-0.005060443326789795,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,False,False,False,False,,,0.4958185498203468,0.4958185498203468,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
21,1.059772098,2.604491066,0.021978263468808126,-0.003910882107447833,0.027812818065285683,0.02808643529519254,0.015158340334892273,0.007477066945284605,0.016902124476310357,55.48502220703103,55.48502220703103,55.48502220703103,43.32447044460789,1.3810371288011056,False,False,False,-0.0035492641929867263,-0.0035492641929867263,-0.0035492641929867263,-0.005345797498901591,-0.09720888039348706,False,False,False,0.018180665283592502,0.018180665283592502,0.018180665283592502,0.05015687658706638,0.34411398281978994,False,False,False,-0.0031021782876091007,-0.0031021782876091007,-0.0031021782876091007,0.009259934346510243,-0.0028935101823484724,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,False,False,False,False,,,0.362476025635947,0.362476025635947,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
22,1.122691239,2.604491066,0.025662390634254045,-0.0022155684418976307,0.026921093463897705,0.02701210870725661,-0.0009347647428512573,0.00846890639513731,0.008520338059846887,54.66387297271121,54.66387297271121,54.66387297271121,43.90286062570707,1.1690098771675546,False,False,False,-0.0016832579651762081,-0.0016832579651762081,-0.0016832579651762081,-0.004890928621783924,-0.04803710022009543,False,False,False,0.00621752389302291,0.00621752389302291,0.00621752389302291,0.037368731160800826,0.11313541674042826,False,False,False,-0.003113624261734064,-0.003113624261734064,-0.003113624261734064,0.009111367895745471,-0.00308150708228966,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
23,1.16918316,2.604491066,0.028992158238716724,-0.0008849040605127811,0.026153281331062317,0.02616824754503069,0.0018166839145123959,0.0075333914719522,0.0077493436828501945,54.62107987649594,54.62107987649594,54.62107987649594,44.06864338878622,1.1579603599784773,False,False,False,-0.001031626023504262,-0.001031626023504262,-0.001031626023504262,-0.00234931702422659,-0.030865719914762942,False,False,False,0.0050848076846080606,0.0050848076846080606,0.0050848076846080606,0.04322076172237951,0.09126547831432594,False,False,False,-0.0030902169891415636,-0.0030902169891415636,-0.0030902169891415636,0.009745465160422979,-0.002697049225280267,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
24,1.212464178,2.604491066,0.03256016922122104,0.00010330555960536003,0.02549905516207218,0.025499264424626945,0.008418958634138107,0.006275658495724201,0.010500607317592822,52.8759800375246,52.8759800375246,52.8759800375246,43.43113112674918,0.7073617267230535,False,False,False,0.003213625764550327,0.003213625764550327,0.003213625764550327,0.004219847430238506,0.08100238887919922,False,False,False,-0.005503590379367557,-0.005503590379367557,-0.005503590379367557,0.023143394539109446,-0.11317020643169651,False,False,False,-0.0027719676775290877,-0.0027719676775290877,-0.0027719676775290877,0.009820015649294198,0.0025301060468145035,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
25,1.250687755,2.604491066,0.03607488405842228,0.0007912688888609409,0.025111697614192963,0.025124160951584904,0.012254305183887482,0.005303853657096624,0.013352859587210107,49.97741015536235,49.97741015536235,49.97741015536235,42.97237797600983,-0.04107202940377382,False,False,False,0.007451065892060011,0.007451065892060011,0.007451065892060011,0.00931072110605008,0.19266464988477863,False,False,False,-0.018192706445025388,-0.018192706445025388,-0.018192706445025388,-0.007359158190512324,-0.35816554151739927,False,False,False,-0.002422582739485506,-0.002422582739485506,-0.002422582739485506,0.010164189688163672,0.008268655210147307,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
26,1.282077015,2.604491066,0.03893857943232323,0.0022440492175519466,0.024467947892844677,0.024570637577762563,0.01591855101287365,0.0031875644344836473,0.01623455676553708,45.06753559461957,45.06753559461957,45.06753559461957,41.66379475345618,-1.3088406218473825,False,False,False,0.013915218958552803,0.013915218958552803,0.013915218958552803,0.020679490315941042,0.3630037992699838,False,False,False,-0.0389311585953977,-0.0389311585953977,-0.0389311585953977,-0.07816852736236223,-0.7585735768328107,False,False,False,-0.0015799852481593049,-0.0015799852481593049,-0.0015799852481593049,0.01072587009254679,0.022108081591696537,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,False,False,False,False,,,0.49804134616642226,0.49804134616642226,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
27,1.330386682,2.604491066,0.04364806338225176,0.003443226683884859,0.023861384019255638,0.0241085349474207,0.014213544316589832,0.0014688209630548954,0.014289236405811636,43.0020411282177,43.0020411282177,43.0020411282177,41.0780439584217,-1.8421676916074343,True,False,True,0.0167799215764411,0.0167799215764411,0.0167799215764411,0.027783906506741035,0.4384925759361925,False,False,False,-0.04836186656864565,-0.04836186656864565,-0.04836186656864565,-0.12398230392971014,-0.9406571394739024,False,False,False,-0.0010772050971300615,-0.0010772050971300615,-0.0010772050971300615,0.011135240965337008,0.030366103907098423,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,False,False,False,False,,,0.3900707200606924,0.3900707200606924,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
28,1.367236823,2.604491066,0.04723393075382527,0.004608570132404566,0.02316092047840357,0.02361497736759926,0.008079176768660545,-0.0005981787107884884,0.00810129094831835,43.00202527719418,43.00202527719418,43.00202527719418,40.39511061741965,-1.842171784467554,True,False,True,0.01810329186324315,0.01810329186324315,0.01810329186324315,0.034127064279778095,0.4733651673888918,False,False,False,-0.05303189954285135,-0.05303189954285135,-0.05303189954285135,-0.1669025501421289,-1.0308238845376763,False,False,False,-0.0006049269009206367,-0.0006049269009206367,-0.0006049269009206367,0.011634696420422346,0.03812314020893195,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,True,True,True,True,True,True,0.31774169716215284,0.31774169716215284,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
29,1.415598184,2.604491066,0.05160099807386941,0.0058737886138260365,0.021884823217988014,0.022659366274512174,-0.0102353161200881,-0.004072139970958233,0.011015626174721573,43.002051985748615,43.002051985748615,43.002051985748615,39.22380482779542,-1.8421648881067505,True,False,True,0.018230045802736905,0.018230045802736905,0.018230045802736905,0.04203398080543032,0.47670530460601745,False,False,False,-0.06751768026557708,-0.05376493917766859,-0.06751768026557708,-0.22505875482496276,-1.0449770603801767,False,False,False,5.687952695262186e-05,5.687952695262186e-05,5.687952695262186e-05,0.012479417169727967,0.048993124313646344,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,True,True,True,True,True,True,0.23889290251998305,0.300000239129059,True,-0.013752741087908492,False,0.03,False,False,False,False,False,,,,,False,0.0,False
30,1.432661716,2.604491066,0.052920341367972426,0.006204189267009497,0.02081283461302519,0.021717873954188407,-0.027176087722182274,-0.006445380859076977,0.02792996022736699,43.00204260880935,43.00204260880935,43.00204260880935,38.56382418889272,-1.842167309306917,True,False,True,0.016189849766516853,0.016189849766516853,0.016189849766516853,0.04355644011863251,0.42294338810837095,False,False,False,-0.07485967855916104,-0.04945257470042416,-0.07485967855916104,-0.24953167989753725,-0.961716006210017,False,False,False,0.00033869242693975983,0.00033869242693975983,0.00033869242693975983,0.012659690408405363,0.05362182179125728,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,False,True,False,True,,True,0.19818154841393443,0.3000006996702781,True,-0.025407103858736874,False,0.03,False,False,False,False,False,,,,,False,0.0,False
31,1.480991633,2.604491066,0.05632199081536289,0.005821497645229101,0.01935409475117922,0.020210661010244838,-0.0507580041885376,-0.009227797389030457,0.051589991605510054,43.00205365742636,43.00205365742636,43.00205365742636,38.60166977850314,-1.842164456466286,True,False,True,0.011232676971397237,0.011232676971397237,0.011232676971397237,0.04057467840372297,0.2923152008438799,False,False,False,-0.07703998951794776,-0.03655825974324619,-0.07703998951794776,-0.256798822457891,-0.7127587898611069,False,False,False,0.00028759300160384124,0.00028759300160384124,0.00028759300160384124,0.01361033323765737,0.05278252812808384,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,True,False,True,False,True,,True,0.1423614773359831,0.30000133482146524,True,-0.04048172977470157,False,0.03,False,False,False,False,False,,,,,False,0.0,False
