step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
0,0.0,8.080081583,0.0002452553236421496,-0.0038082124665379524,-0.0012269355356693268,0.004000981504454032,-0.005447483621537685,-0.014760591089725494,0.015733725786507308,49.53619815184073,49.53619815184073,49.53619815184073,42.89718440114088,-0.1549964716178752,False,False,False,4.519843147834715e-05,4.519843147834715e-05,4.519843147834715e-05,0.004202353762558334,-0.0024899435660069406,False,False,False,0.0013364814332570648,0.0013364814332570648,0.0013364814332570648,-0.003226203443618231,0.018894602265233273,False,False,False,-0.0029389960065366568,-0.0029389960065366568,-0.0029389960065366568,7.012283544368905e-06,-0.00021328719459563035,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
1,0.054152168,8.080081583,0.000909248315938726,-0.0038082124665379524,-0.0012269355356693268,0.004000981504454032,-0.005447483621537685,-0.014760591089725494,0.015733725786507308,49.13288985072941,49.13288985072941,49.13288985072941,42.900642475450525,-0.2591338769416,False,False,False,6.975412256073874e-05,6.975412256073874e-05,6.975412256073874e-05,0.004202088677098386,-0.0018428679957791646,False,False,False,0.00147328790899911,0.00147328790899911,0.00147328790899911,-0.003226102609963258,0.02153599573920642,False,False,False,-0.0029477909042340453,-0.0029477909042340453,-0.0029477909042340453,7.012303454028858e-06,-0.0003577409111913072,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
2,0.066996971,8.080081583,0.0010688791326787918,-0.00393084529787302,-0.0012678466737270355,0.00413025180151176,-0.005643270444124937,-0.014679132960736752,0.015726520460181973,48.89434665115696,48.89434665115696,48.89434665115696,42.90602814305336,-0.3207276249320203,False,False,False,0.0001238527928498053,0.0001238527928498053,0.0001238527928498053,0.004314922921611985,-0.00041729508852898913,False,False,False,0.0014855487895658035,0.0014855487895658035,0.0014855487895658035,-0.0033660293574719457,0.021772722909746897,False,False,False,-0.0029430972324314643,-0.0029430972324314643,-0.0029430972324314643,0.00010932409465954715,-0.0002806486743407905,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
3,0.085282574,8.080081583,0.0012990941666196733,-0.004053597338497639,-0.0013098306953907013,0.004259965707991418,-0.0057919868268072605,-0.014650579541921616,0.015753938946056666,48.71960975396419,48.71960975396419,48.71960975396419,42.91147393643427,-0.3658460790720235,False,False,False,0.00011076563468628282,0.00011076563468628282,0.00011076563468628282,0.004179240265252527,-0.0007621593524956798,False,False,False,0.0015340200620779592,0.0015340200620779592,0.0015340200620779592,-0.0033882259650338743,0.022708582869550197,False,False,False,-0.0029654012642079423,-0.0029654012642079423,-0.0029654012642079423,-5.2018458737695375e-05,-0.0006469861118003565,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
4,0.100028151,8.080081583,0.0015118836296347232,-0.005396486259996891,-0.0018311254680156708,0.005698691466815065,-0.007482476532459259,-0.01406208984553814,0.015928899079433907,48.758978313791424,48.758978313791424,48.758978313791424,42.968410536706635,-0.35568080436668387,False,False,False,0.0001527646255130808,0.0001527646255130808,0.0001527646255130808,0.0044253475881865165,0.00034457068605449543,False,False,False,0.0015034665185807987,0.0015034665185807987,0.0015034665185807987,-0.004170039601691119,0.022118669782743364,False,False,False,-0.002963011413389571,-0.002963011413389571,-0.002963011413389571,0.0001701236387317353,-0.0006077334854820922,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
5,0.120043979,8.080081583,0.0018136961677636951,-0.005805814638733864,-0.001927664503455162,0.006117464675600298,-0.00794624350965023,-0.013848552480340004,0.015966376912605742,48.747557901528815,48.747557901528815,48.747557901528815,42.98976859510143,-0.35862964548272036,False,False,False,1.2534363462674209e-05,1.2534363462674209e-05,1.2534363462674209e-05,0.003901309946421209,-0.003350685801535255,False,False,False,0.0016767422544479253,0.0016767422544479253,0.0016767422544479253,-0.003973502695900567,0.02546419414798114,False,False,False,-0.002996089899788646,-0.002996089899788646,-0.002996089899788646,-7.564265130133889e-05,-0.0011510383042663784,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
6,0.140008679,8.080081583,0.002123103384071216,-0.006095939315855503,-0.001982869580388069,0.006410323542179538,-0.00826383475214243,-0.013608834706246853,0.015921411585430038,48.78259404774353,48.78259404774353,48.78259404774353,43.004307440205025,-0.34958303436836985,False,False,False,2.4262215232643698e-05,2.4262215232643698e-05,2.4262215232643698e-05,0.00396955163887271,-0.003041641093889392,False,False,False,0.0016187308326732622,0.0016187308326732622,0.0016187308326732622,-0.004249846951468284,0.02434413758588957,False,False,False,-0.0029727890956944207,-0.0029727890956944207,-0.0029727890956944207,0.00018161804037892073,-0.0007683291623421806,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
7,0.161229768,8.080081583,0.0024566004509111493,-0.00624945480376482,-0.0020050760358572006,0.006563232073747508,-0.008448717184364796,-0.01354276854544878,0.015962061331074313,48.77526016206305,48.77526016206305,48.77526016206305,43.01150601843524,-0.35147670187682967,False,False,False,2.3674651067049222e-05,2.3674651067049222e-05,2.3674651067049222e-05,0.003800262404729244,-0.0030571242019078863,False,False,False,0.0014412260179740653,0.0014412260179740653,0.0014412260179740653,-0.0046713978821244125,0.020916960205563447,False,False,False,-0.002971147233774779,-0.002971147233774779,-0.002971147233774779,0.00016494087735385558,-0.0007413620429293421,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
8,0.181537795,8.080081583,0.0027885347339905203,-0.006717300042510033,-0.0020652469247579575,0.0070276144402867955,-0.009064363315701485,-0.013275611214339733,0.016074966109865915,48.84641504230567,48.84641504230567,48.84641504230567,43.031663018787086,-0.333103946879797,False,False,False,1.4842832485230481e-05,1.4842832485230481e-05,1.4842832485230481e-05,0.0039029233320154936,-0.003289854530115861,False,False,False,0.001604827192635902,0.001604827192635902,0.001604827192635902,-0.004596122373855412,0.024075692807526874,False,False,False,-0.0030027626918509064,-0.0030027626918509064,-0.0030027626918509064,-3.7586634995703645e-05,-0.0012606370337376555,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
9,0.20011213,8.080081583,0.0031068681330661627,-0.007360753603279591,-0.0021254848688840866,0.007661486770598033,-0.009780481457710266,-0.012867733836174011,0.016162808902639166,48.908529091867045,48.908529091867045,48.908529091867045,43.057011832213504,-0.31706560614233437,False,False,False,3.294055734827133e-05,3.294055734827133e-05,3.294055734827133e-05,0.0038030753767920376,-0.0028129550775089253,False,False,False,0.0013326015699810347,0.0013326015699810347,0.0013326015699810347,-0.005476210972081488,0.018819691735730722,False,False,False,-0.0029664507577715537,-0.0029664507577715537,-0.0029664507577715537,0.0003343960601028806,-0.0006642237478733672,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
