step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,px4_collective_command_newton,px4_collective_normalized,px4_thrust_body_z,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_internal_0,control_internal_1,control_internal_2,control_internal_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
0,1775256580300133462,0.0,0,0.0,42.29288001079112,48.33521358312321,0.7796002190826324,-0.7796002190826324,0.003598061390221119,0.014837213791906834,-0.02188238501548767,0.018704544752836227,0.0008522405405528843,0.0055188508704304695,0.9944336924002741,-0.10535617893954008,-0.0013029632929567325,0.10535631861784922,0.9944345304511912,3.8839905324855595e-05,0.0012916196716615536,-0.00017589913250268263,0.999999150388695,-0.00010036808089353144,-0.0006119454628787935,7.201477274065837e-06,0.003598061390221119,0.014837213791906834,-0.02188238501548767,0.018704544752836227,0.0008522405405528843,0.0055188508704304695,0.9944336924002741,-0.10535617893954008,-0.0013029632929567325,0.10535631861784922,0.9944345304511912,3.8839905324855595e-05,0.0012916196716615536,-0.00017589913250268263,0.999999150388695,-0.00010036808089353144,-0.0006119454628787935,7.201477274065837e-06,48.33521358312321,0.0003804801679396203,0.0014936153713793606,-0.0027659091363800496,-0.46510022221128433,0.006345182274259464,0.021928468582194268,0.002629615878109793,48.33521358312321,0.0003804801679396203,0.0014936153713793606,-0.0027659091363800496,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
1,1775256580344270280,0.044136818,44,44.136818,45.784382993588224,47.12737932315909,0.7601190213412756,-0.7601190213412756,0.003598061390221119,0.014837213791906834,-0.02188238501548767,0.018704544752836227,0.0008522405405528843,0.0055188508704304695,0.9944336924002741,-0.10535617893954008,-0.0013029632929567325,0.10535631861784922,0.9944345304511912,3.8839905324855595e-05,0.0012916196716615536,-0.00017589913250268263,0.999999150388695,-0.00010036808089353144,-0.0006119454628787935,7.201477274065837e-06,0.003598061390221119,0.014837213791906834,-0.02188238501548767,0.018704544752836227,0.0008522405405528843,0.0055188508704304695,0.9944336924002741,-0.10535617893954008,-0.0013029632929567325,0.10535631861784922,0.9944345304511912,3.8839905324855595e-05,0.0012916196716615536,-0.00017589913250268263,0.999999150388695,-0.00010036808089353144,-0.0006119454628787935,7.201477274065837e-06,47.12737932315909,0.0005076791583441978,0.0017285573359218356,-0.002771598679279778,-0.7769726174661711,0.009697047182979562,0.026464614759039325,0.0025361667390890663,47.12737932315909,0.0005076791583441978,0.0017285573359218356,-0.002771598679279778,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
2,1775256580392042904,0.091909442,91,47.772624,44.64209600700997,46.235810971235765,0.7457388866328349,-0.7457388866328349,0.0038511110469698906,0.014789632521569729,-0.02165883779525757,0.018846839666366577,0.0007351691601797938,0.005667657125741243,0.9944339413193696,-0.10535475443318054,-0.001303715101390171,0.10535490866686281,0.994434778314757,5.0006198424143444e-05,0.0012911911417533978,-0.00018708051991368768,0.9999991489128673,0.0012900265865027905,-0.0003552428097464144,0.0005556473624892533,0.0038511110469698906,0.014789632521569729,-0.02165883779525757,0.018846839666366577,0.0007351691601797938,0.005667657125741243,0.9944339413193696,-0.10535475443318054,-0.001303715101390171,0.10535490866686281,0.994434778314757,5.0006198424143444e-05,0.0012911911417533978,-0.00018708051991368768,0.9999991489128673,0.0012900265865027905,-0.0003552428097464144,0.0005556473624892533,46.235810971235765,0.0005238399556238854,0.0018019949279328526,-0.0027938139305785778,-1.0071826443419107,0.010122905982066182,0.027882512378505503,0.002171287495960232,46.235810971235765,0.0005238399556238854,0.0018019949279328526,-0.0027938139305785778,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
3,1775256580438819435,0.138685973,138,46.776531,35.70622100960463,45.650223589322664,0.736293928860043,-0.736293928860043,0.0043467204086482525,0.014672753401100636,-0.021218061447143555,0.019179221242666245,0.0006075545679777861,0.005839117337018251,0.9944330857738921,-0.10536290631808831,-0.0013100488696283184,0.10536307213253449,0.994433929430613,5.801411938560763e-05,0.0012966443854934284,-0.00019572178323041048,0.9999991402028766,0.0005730150733143091,0.00022566386905964464,-0.0006078439182601869,0.0043467204086482525,0.014672753401100636,-0.021218061447143555,0.019179221242666245,0.0006075545679777861,0.005839117337018251,0.9944330857738921,-0.10536290631808831,-0.0013100488696283184,0.10536307213253449,0.994433929430613,5.801411938560763e-05,0.0012966443854934284,-0.00019572178323041048,0.9999991402028766,0.0005730150733143091,0.00022566386905964464,-0.0006078439182601869,45.650223589322664,0.0006291630679314098,0.001817706526249227,-0.0027837010350120865,-1.15838595549298,0.012898312006107018,0.028185864343633307,0.0023373889561918164,45.650223589322664,0.0006291630679314098,0.001817706526249227,-0.0027837010350120865,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
4,1775256580476587315,0.176453853,176,37.76788,44.243340991670266,45.18203668849285,0.7287425272337557,-0.7287425272337557,0.005541231483221054,0.01429895032197237,-0.02014172077178955,0.0200344230979681,6.807783211115748e-05,0.006456662900745869,0.9944303822396663,-0.10538841167712065,-0.0013244244284159531,0.10538863637401508,0.994431235276356,0.00010083273387625352,0.0013064222788156873,-0.00023985023706452752,0.9999991178660599,0.0009456835687160492,0.0005183924222365022,-0.0003151307173538953,0.005541231483221054,0.01429895032197237,-0.02014172077178955,0.0200344230979681,6.807783211115748e-05,0.006456662900745869,0.9944303822396663,-0.10538841167712065,-0.0013244244284159531,0.10538863637401508,0.994431235276356,0.00010083273387625352,0.0013064222788156873,-0.00023985023706452752,0.9999991178660599,0.0009456835687160492,0.0005183924222365022,-0.0003151307173538953,45.18203668849285,0.000674503354523905,0.001868739689591384,-0.002786538408787523,-1.2792755303532697,0.014093089693393034,0.029171188056396347,0.002290785891399539,45.18203668849285,0.000674503354523905,0.001868739689591384,-0.002786538408787523,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
5,1775256580526153725,0.226020263,226,49.56641,88.89918999921065,44.80571219256279,0.7226727772993998,-0.7226727772993998,0.006813930347561836,0.0136551633477211,-0.018820106983184814,0.020699840039014816,-0.0006490465020760894,0.006991202477365732,0.9944265066189453,-0.1054248999882621,-0.0013433516050282979,0.10542520806575761,0.994427368370784,0.0001604274257192284,0.0013189524034804556,-0.00030115619038653674,0.999999084834455,0.0012868838384747505,-0.0008249076781794429,-0.0012163246283307672,0.006813930347561836,0.0136551633477211,-0.018820106983184814,0.020699840039014816,-0.0006490465020760894,0.006991202477365732,0.9944265066189453,-0.1054248999882621,-0.0013433516050282979,0.10542520806575761,0.994427368370784,0.0001604274257192284,0.0013189524034804556,-0.00030115619038653674,0.999999084834455,0.0012868838384747505,-0.0008249076781794429,-0.0012163246283307672,44.80571219256279,0.0006630085006116544,0.002132156551210514,-0.0027697939068044345,-1.3764455029472606,0.013790184793465856,0.03425711381715636,0.0025658096184770045,44.80571219256279,0.0006630085006116544,0.002132156551210514,-0.0027697939068044345,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
6,1775256580624174804,0.324041342,324,98.021079,14.146728004561737,44.453007930020696,0.7169839988713016,-0.7169839988713016,0.00868431106209755,0.01221557054668665,-0.016671717166900635,0.02121061272919178,-0.0021861293353140354,0.008071000687777996,0.9944199809578175,-0.10548668465848277,-0.001319127851334305,0.10548714098752754,0.9944207677561371,0.0002810842578934297,0.0012821173577776263,-0.0004186666085164645,0.9999990904463771,0.0010935975005850196,-0.0005769487470388412,0.00033935566898435354,0.00868431106209755,0.01221557054668665,-0.016671717166900635,0.02121061272919178,-0.0021861293353140354,0.008071000687777996,0.9944199809578175,-0.10548668465848277,-0.001319127851334305,0.10548714098752754,0.9944207677561371,0.0002810842578934297,0.0012821173577776263,-0.0004186666085164645,0.9999990904463771,0.0010935975005850196,-0.0005769487470388412,0.00033935566898435354,44.453007930020696,0.0007205897094634511,0.0022739907459556914,-0.0027850558366735345,-1.467516543752873,0.01530752728760152,0.036995580065585634,0.002315136720636616,44.453007930020696,0.0007205897094634511,0.0022739907459556914,-0.0027850558366735345,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
7,1775256580641816295,0.341682833,341,17.641491,32.9796849982813,44.293942456227974,0.7144184267133544,-0.7144184267133544,0.00897647999227047,0.011952510103583336,-0.016341745853424072,0.021277694031596184,-0.002316405763849616,0.008178547956049442,0.9944187019968577,-0.10549802378073014,-0.0013242507601701342,0.10549850191884858,0.9944194888502186,0.00029636234679287013,0.001285595058799851,-0.0004344146189956821,0.9999990792642769,-0.000918794481549412,0.0003129255201201886,-0.000546059338375926,0.00897647999227047,0.011952510103583336,-0.016341745853424072,0.021277694031596184,-0.002316405763849616,0.008178547956049442,0.9944187019968577,-0.10549802378073014,-0.0013242507601701342,0.10549850191884858,0.9944194888502186,0.00029636234679287013,0.001285595058799851,-0.0004344146189956821,0.9999990792642769,-0.000918794481549412,0.0003129255201201886,-0.000546059338375926,44.293942456227974,0.0008763987651212766,0.0022378151951092614,-0.0027739091830131517,-1.5085885119511944,0.019413305992756147,0.03629711997146469,0.0024982173662847465,44.293942456227974,0.0008763987651212766,0.0022378151951092614,-0.0027739091830131517,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
8,1775256580676587374,0.376453912,376,34.771079,44.076402991777286,44.070145078834166,0.7108087915940995,-0.7108087915940995,0.009433886036276817,0.011476571671664715,-0.015726208686828613,0.021336903795599937,-0.0026840863283723593,0.008417081087827682,0.9944156325524345,-0.10552760632823999,-0.001314778600175745,0.1055281212001633,0.9944163928654719,0.00032839199074701647,0.0012727828635352087,-0.0004653040396966207,0.9999990817576506,0.0008013884071260691,0.0008689354290254414,-0.00019853279809467494,0.009433886036276817,0.011476571671664715,-0.015726208686828613,0.021336903795599937,-0.0026840863283723593,0.008417081087827682,0.9944156325524345,-0.10552760632823999,-0.001314778600175745,0.1055281212001633,0.9944163928654719,0.00032839199074701647,0.0012727828635352087,-0.0004653040396966207,0.9999990817576506,0.0008013884071260691,0.0008689354290254414,-0.00019853279809467494,44.070145078834166,0.0008291384283710692,0.002196887786187513,-0.002774374286316293,-1.5663747715839043,0.018167932394872507,0.0355069132926787,0.002490578175579931,44.070145078834166,0.0008291384283710692,0.002196887786187513,-0.002774374286316293,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
9,1775256580722623971,0.422490509,422,46.036597,31.74868800851982,43.93949225999845,0.7087014880644912,-0.7087014880644912,0.009929372929036617,0.010832279920578003,-0.014716565608978271,0.021107381209731102,-0.0032063936814665794,0.008901477791368961,0.9944135213783861,-0.1055475909815804,-0.0012587488308089638,0.10554814402658264,0.9944141863061778,0.000381151449008358,0.001211488028325141,-0.0005118806534427402,0.9999991351371538,-0.00042516482062637806,0.00014693687262479216,0.0005621812888421118,0.009929372929036617,0.010832279920578003,-0.014716565608978271,0.021107381209731102,-0.0032063936814665794,0.008901477791368961,0.9944135213783861,-0.1055475909815804,-0.0012587488308089638,0.10554814402658264,0.9944141863061778,0.000381151449008358,0.001211488028325141,-0.0005118806534427402,0.9999991351371538,-0.00042516482062637806,0.00014693687262479216,0.0005621812888421118,43.93949225999845,0.0008960117194687889,0.0023660226764135595,-0.0027864719766997614,-1.6001103666963559,0.019930133785371944,0.03877248820673917,0.002291877019722856,43.93949225999845,0.0008960117194687889,0.0023660226764135595,-0.0027864719766997614,-0.013603147119283676,0.016239190474152565,-0.034671276807785034,0.0,0.0,0.0,0.9944421163780932,-0.10528216284681347,-0.0007413692875324028,0.1052823060956225,0.9944423651984833,0.00015681294416752464,0.0007207394202557345,-0.00023399446156740014,0.9999997128905996,0.0,0.0,0.0
