step,experiment_time_s,replay_horizon_steps,one_step_error_x,one_step_error_dx,one_step_error_theta,one_step_error_wb,replay_error_x,replay_error_dx,replay_error_theta,replay_error_wb,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3
17,0.421368837,10,0.00039220354683240785,0.0016879901926354051,7.318138366961603e-05,0.001725150654840448,0.005956957194887383,0.01694786478058166,0.000927617045110669,0.010882610520002249,-1.0155313340299363,False,False,0.006472607624753259,False,False,0.016441673977400338,False,False,4.9584597472217085e-05,False,False
18,0.441604955,10,0.0010526918495389627,0.0018989252321197317,8.234458565393808e-05,0.001121589814664539,0.005522057050110478,0.016430714028968136,0.0007646855557130841,0.00998369224611573,-1.0265688043652708,False,False,0.004885975071598822,False,False,0.01738586939820339,False,False,0.00022243144825718336,False,False
19,0.461609359,10,0.000423424120955103,0.001704572420201163,6.53430709677133e-05,0.0017386858300918885,0.005474532050075554,0.016309400645267938,0.0008459731044344794,0.012228367000118645,-1.0209109849614755,False,False,0.006930106584100776,False,False,0.017166369753399913,False,False,0.00041831590985663805,False,False
20,0.481233146,10,0.0006615815366276969,0.001701741709722871,7.841328777491953e-05,0.0005574776214058537,0.00555757922534676,0.015789525862052015,0.0007507973875967649,0.010360931459817053,-1.0244248429331533,False,False,0.006298434559914997,False,False,0.016343900331639752,False,False,0.00042695724559005464,False,False
21,0.501173768,10,0.00042830609716370047,0.0016794940447817522,6.558237554465113e-05,0.0017017873298472192,0.004819604862176853,0.015585153325925085,0.0008617211775198961,0.01243274852026778,-1.0171008377710378,False,False,0.007501983912191243,False,False,0.01747632159891578,False,False,0.00033035072687214573,False,False
22,0.520226886,10,0.00018828402883406433,0.0015817895359360838,4.395660712841209e-05,0.001685669562805979,0.0045120060405521205,0.01510320273633801,0.0007053563700127302,0.01390972486142382,-1.018614748704899,False,False,0.006716182103615139,False,False,0.017025130159207254,False,False,0.0006361103612825389,False,False
23,0.541983402,10,0.0011405733287372032,0.0018155290311487908,9.95158806868768e-05,0.002889196417609933,0.0044541433750738095,0.014959826276422113,0.0009125273327031628,0.014323898546014978,-1.0116923997762648,False,False,0.007752063105746844,False,False,0.017892039402935447,False,False,0.00026173852111786074,False,False
24,0.5611674,10,0.0004230517699962283,0.0015541400522001304,5.561987276325304e-05,0.0016370336308355014,0.0034075683352652562,0.014021312042391263,0.0006236374520870835,0.011086113607662451,-1.0273420713685804,False,False,0.004929863778903975,False,False,0.018416580836599077,False,False,0.0005913033832413315,False,False
25,0.581244703,10,0.0006494660542412714,0.0014997598062527562,6.459922284578282e-05,0.000838116004019748,0.0032348455038326705,0.0138435086434249,0.0006430716623798159,0.011102686571779588,-1.0374570260562308,False,False,0.006079687627125137,False,False,0.015798381227487956,False,False,0.0005465843933530639,False,False
26,0.601301174,10,0.00040704967083233726,0.001519417244178535,5.487343537010758e-05,0.002385101167617283,0.004046091025565888,0.013473113398982248,0.0006701454354519008,0.012694006848581027,-1.0420639354997836,False,False,0.006435139151602783,False,False,0.017355772553795,False,False,0.00046135224444950203,False,False
27,0.620630749,10,0.00012762561361301028,0.001455366390967346,6.404180225645747e-05,0.0009400570391500507,0.0035664800691230848,0.01336654942308008,0.0008236141550130351,0.013119317546632318,-1.042880966169999,False,False,0.008176985666518614,False,False,0.015412899847620478,False,False,-9.812267184774792e-06,False,False
28,0.640479433,10,0.0010410027950188802,0.001649024878676593,8.953356488541829e-05,0.0012744907529556883,0.0037194382563172485,0.013113366369063914,0.0008266269849287554,0.01399560228133502,-1.0434881595280678,False,False,0.008457629343028638,False,False,0.015144788176813072,False,False,-7.984288128615325e-05,False,False
29,0.660512021,10,0.0005226349826187375,0.0012982912997843731,5.839075244019157e-05,0.0006735456688248585,0.003443243592908815,0.012407874992458273,0.0006991319077486761,0.013050986516409405,-1.0480418548617647,False,False,0.008349359099718904,False,False,0.014774099714779484,False,False,0.00020654732457297777,False,False
30,0.686105747,10,0.00013544992013870383,0.001413481463089433,5.526613228222292e-05,0.0009366797543647037,0.0032211236046055247,0.012195049226242982,0.0007749399069819633,0.01547887754577057,-1.0491428447215467,False,False,0.008770951785350577,False,False,0.0159663713927496,False,False,0.00020763655942545057,False,False
31,0.708412996,10,0.00012799671759868817,0.0013651736711795756,5.1073553058813905e-05,0.003321504930715512,0.0037624140905967505,0.011728035042236802,0.0007924180567787695,0.016047518212529564,-1.0500084538752459,False,False,0.008854468385843086,False,False,0.016149102399570885,False,False,0.00020697030398320846,False,False
32,0.728238226,10,0.00012800927570670812,0.0012628542970104459,5.102617376472217e-05,0.0005692528213303263,0.0038010683020510225,0.010903741372849645,0.0006796304031622647,0.011311728529445411,-1.073817432528401,False,False,0.005880962062620542,False,False,0.014912254314354775,False,False,0.00016865653293171985,False,False
33,0.744291515,10,0.00012149776511027611,0.0011623585505053443,5.1899848386391974e-05,0.0014889330076716513,0.0038160389102031757,0.010669283585553866,0.000720751941271283,0.01388152417845065,-1.0798227125107691,False,False,0.007496766492102294,False,False,0.014846304605466647,False,False,0.00018295280242936658,False,False
34,0.762115297,10,0.000308529253212632,0.0012740473905409157,4.946318529344244e-05,0.0020663562740920747,0.004582611371377289,0.010454859791473174,0.000704130778783589,0.01710219603537944,-1.074293047295188,False,False,0.010450757488309589,False,False,0.012692058086610936,False,False,0.00042862456035624747,False,False
35,0.782418315,10,0.0018535361310368895,0.0014997422950521065,0.00012080877157852407,0.0015857723766249522,0.004640845136078273,0.00970992935855667,0.0006953948009278841,0.015837665222398996,-1.0780660534251183,False,False,0.0090401179686276,False,False,0.01477865229504475,False,False,0.000681285161340067,False,False
36,0.802258294,10,0.0001400985416973641,0.0012396700154414476,4.077642400106201e-05,0.0010380314927562711,0.0034351365372273053,0.009295835778905978,0.0007166135881714358,0.016872236021358376,-1.090857514284952,False,False,0.010322744604347199,False,False,0.012842206870142887,False,False,0.0006563381188262291,False,False
37,0.822067458,10,0.00011929060747320582,0.0011531416087602695,4.209121515889616e-05,0.0016797215015880679,0.003930217750744714,0.008591427442161527,0.000732668420933435,0.01652044324529781,-1.1002497450972835,False,False,0.010620826412776379,False,False,0.01265203288992591,False,False,0.0006372993776071695,False,False
38,0.841517572,10,0.0009024008309916879,0.0009998972614712544,7.880009585260518e-05,0.00044971466451592935,0.00447253243087604,0.007789544720865948,0.0006880803767844459,0.01581115232323408,-1.1137446452870285,False,False,0.010173119345270825,False,False,0.01227142417587188,False,False,0.0005990785406521727,False,False
39,0.862235059,10,0.00029023683919643096,0.0010252651751727151,3.3833523703599285e-05,0.0024215005133810434,0.0034375571049142842,0.007964720868180744,0.00080606819273075,0.017953794675284938,-1.1224258023745284,False,False,0.011692236557789178,False,False,0.01290375027266468,False,False,0.0008178235720143203,False,False
40,0.881054308,10,0.000522382112223931,0.0009193719564541841,5.658600363255024e-05,0.0013052828065027284,0.0035864653937368834,0.007872216892910358,0.0007643836417658429,0.01676002852127976,-1.1418104612173028,False,False,0.010490136877286059,False,False,0.013470972038830055,False,False,0.0007224499568288003,False,False
41,0.904263665,10,0.00011148135884354143,0.0008872452690445135,3.254509804201176e-05,0.001303824234718123,0.0032016006697330956,0.008619170257252473,0.0007342593387706849,0.016829796703683654,-1.1612393029668537,False,False,0.01075309463268205,False,False,0.013234943062497862,False,False,0.0009228799695669565,False,False
42,0.923011326,10,0.00011303086700293335,0.0008545145565199469,3.288408930161693e-05,0.002011901914837859,0.0032214750427984537,0.010084927138064947,0.0009287724065807197,0.01957170409068247,-1.163487061000132,False,False,0.013500868164290601,False,False,0.012767693491742407,False,False,0.0006928633103082247,False,False
43,0.94442304,10,0.0009865419713054196,0.0007061083463478876,7.662782391628295e-05,0.0030151311571058876,0.003250313883472601,0.01174778458458857,0.0009844091665243597,0.01691193063843078,-1.169613798403345,False,False,0.013116747558811998,False,False,0.014465617840216998,False,False,0.0004576273504101217,False,False
44,0.961017773,10,0.0003476142803175392,0.0006827118771609803,3.115979295779489e-05,0.0015607999263099407,0.0026873088938519944,0.01411082740385392,0.0007123585467874674,0.013675190800144106,-1.1939102927553353,False,False,0.012899846461122095,False,False,0.01117989979281935,False,False,0.0010766362706133594,False,False
45,0.981179578,10,0.0006473989922984551,0.0005595044511089784,4.6698965471163174e-05,0.0022237027903443253,0.0023789613704580112,0.01735967173360093,0.0009104450839203498,0.012957239802038965,-1.2042108377325442,False,False,0.013980019189156367,False,False,0.013840961605568405,False,False,0.0008807700911753403,False,False
46,1.00010546,10,0.0003956663310769931,0.0004841108084200681,4.616299299798103e-05,0.0011224503211867685,0.0017556114256947616,0.021143706516577754,0.0008554287410507803,0.010495089962374523,-1.223706632230939,False,False,0.013640316634748807,False,False,0.014695929926624903,False,False,0.0007171293049223988,False,False
47,1.022329042,10,0.0006717828754215005,0.0004003810942579998,4.356520545989211e-05,0.002219641838543844,0.002262913925281167,0.025299235701531805,0.0008362927277328141,0.008800142898929582,-1.2246697791894883,False,False,0.013911070526786168,False,False,0.015476047070207454,False,False,0.0008546031203941701,False,False
48,1.043304046,10,0.000148590597580783,0.0009011370153898988,4.522322782005415e-05,0.001303740164550692,0.0018460262585557824,0.030560432612156928,0.000849262779567409,0.004318477931599051,-1.1752082688422547,False,False,0.014116762857558496,False,False,0.010610832369661902,False,False,-5.765331624412602e-06,False,False
49,1.068757209,10,0.0004341377529862729,0.0010892686706348474,3.935255290866861e-05,0.0024061348804821753,0.0024801129310035963,0.03604092071366397,0.0007700525913851362,0.0016843234507493046,-1.0885667763127387,False,False,0.01140717922311814,False,False,0.00847185594327461,False,False,-0.0007504568056783717,False,False
50,1.08886486,10,0.0001307258941638424,0.0015456208732304827,4.3507335587854125e-05,0.0011324969673866911,0.00600086027634643,0.040468947418753336,0.0006556368452488215,0.006659955921897132,-0.9759177977592459,False,False,0.005475687754918885,False,False,0.009296393873706137,False,False,-0.0014697344791751406,False,False
51,1.110485279,10,0.00011745134875211802,0.0020233357400776934,4.288752830114967e-05,0.0019714139803827893,0.005930146780637433,0.043503584447109854,0.0006435214145230966,0.014034595781263683,-0.8495492744081723,False,False,0.001712531629665643,False,False,0.0062223992654285385,False,False,-0.0019782929819619393,False,False
52,1.127072055,10,0.0001447219849602537,0.002552104043133781,5.9880819701967696e-05,0.001632425552918928,0.005277344106629255,0.049668199046702506,0.0008761772917078794,0.0210864299340545,-0.713152950608746,False,False,-0.0022104610946029274,False,False,0.001184894551546895,False,False,-0.002766870377441015,False,False
53,1.143911827,10,0.0004212239541282671,0.0031522526121190325,5.5953774649235563e-05,0.0011945320747238754,0.005932686407991973,0.03917590653038244,0.0009521999701134096,0.024988708715209442,-0.5608195915954606,False,False,-0.004123434830086167,False,False,-9.895358838272957e-05,False,False,-0.0029230407325441894,False,False
54,1.165033843,10,0.0001124662421612759,0.0037632897555778164,7.505037099362057e-05,0.0016693952129934,0.006264883785240605,0.026804633266375007,0.00136199285744319,0.03409420951583043,-0.41912675705014557,False,False,-0.0076284645636267405,False,False,-0.0024353030938382625,False,False,-0.003460492362290574,False,False
55,1.192786129,10,0.00012538627947334397,0.00443088255224274,6.682409836621987e-05,0.001242441492655217,0.006688156610084031,0.0168357942149477,0.001515181919045195,0.04042724656211876,-0.2584295328566366,False,False,-0.01156363808314367,False,False,-0.003005031492549591,False,False,-0.003699720708149114,False,False
56,1.2174985,10,0.0010409259268412633,0.004638926866813019,7.415101992786612e-05,0.00289003994814282,0.00666311561764231,0.012618625262922754,0.0018766413246166132,0.047241924174656585,-0.09001539327753275,False,False,-0.01912875895733977,False,False,-0.0032471793569162745,False,False,-0.004512577119585234,False,False
57,1.242630702,10,0.00041889267429873764,0.005539229826332594,6.894905121853486e-05,0.002023533648680552,0.00578740271633148,0.008252692225529004,0.0022562061634540096,0.05441455675283656,0.08774262178632664,False,False,-0.021815157731267156,False,False,-0.00946970652850247,False,False,-0.005178655734187073,False,False
58,1.260664767,10,0.0007145193560227376,0.006408738077591197,8.221204365726128e-05,0.002447902447195016,0.006393111347991817,0.010441167235437674,0.002636922933675828,0.05788874740707597,0.2753338637827159,False,False,-0.025990128607448554,False,False,-0.01225658915293186,False,False,-0.005875231043038544,False,False
59,1.280120633,10,0.004164180394337155,0.006141229337136974,0.00014020379137496652,0.0018709934931284914,0.011795779587633507,0.06395404529480077,0.0033749443223462477,0.06381259870279508,0.4517511777223212,False,False,-0.02974114892491261,False,False,-0.014523494257573247,False,False,-0.00612896315391657,False,False
60,1.300196466,10,0.0003140930919930358,0.00458828844155802,0.00011317279783509159,0.004753244401350622,0.010288373342871554,0.08210736267804951,0.004013887642683521,0.06921738644415502,0.5834846840782534,False,False,-0.03402771797254246,False,False,-0.018374536702720413,False,False,-0.005932923523838948,False,False
61,1.32083134,10,0.00039775642756690157,0.008240868582938507,0.00010410329451357216,0.0033654359287131974,0.014423966885589435,0.1074517268807111,0.00417335857414072,0.06871605905017353,0.7240641917396822,False,False,-0.03604941847331129,False,False,-0.015561957094581707,False,False,-0.0062580756695916825,False,False
62,1.340162407,10,0.0010109885586366766,0.008269721619367128,0.0001865525283579451,0.0045846911388527116,0.018349816199806943,0.12725795495030373,0.004450337097962326,0.06703627380189181,0.875214046869939,False,False,-0.039680288714929964,False,False,-0.017150353691471644,False,False,-0.006783714810032058,False,False
63,1.360400955,10,0.0008236543526651352,0.00938411363330884,0.00020369159986978634,0.006038755344983649,0.019518877953783473,0.12838633057110443,0.004377250659982659,0.06297104352957567,0.9328154231347899,False,False,-0.03740702157694561,False,False,-0.01591740727629754,False,False,-0.005618746544206918,False,False
64,1.380999006,10,0.0004582724865097278,0.006645832901601364,0.0001708979378192526,0.0057143142219310454,0.023121416093228805,0.12533123256831807,0.004036822878063608,0.05179937986855416,0.9282751388032353,False,False,-0.03201048337276162,False,False,-0.009379507420588412,False,False,-0.004552506361844249,False,False
65,1.406630224,10,0.00027739535670752316,0.00024156755448726398,8.953232920951322e-05,0.003623629038858655,0.02743723365910272,0.1141113666393976,0.0036375394356940277,0.03931610175515493,0.8922544215481388,False,False,-0.02585258727928168,False,False,-0.004935865502169853,False,False,-0.0036348912119729612,False,False
66,1.423178304,10,0.000296777089337796,0.0004299932671499343,0.00010406167767752928,0.00568661212124377,0.03074334500910457,0.10512624419162897,0.0035125367302942245,0.02881241466092189,0.8704222813228885,False,False,-0.024881296166744463,False,False,-0.0034146921633094788,False,False,-0.004114575080545402,False,False
67,1.440717277,10,0.0006217264288545275,0.010065232918828305,0.0001733034622257124,0.002885537237833082,0.03596239560238616,0.08230820572022021,0.0030348781799916327,0.012387618540385904,0.8562614825889343,False,False,-0.021086916983306662,False,False,-0.0005967473028848268,False,False,-0.0038293383155887386,False,False
68,1.462877622,10,0.00566930347691211,0.048151996992179154,0.0005844702990794343,0.00616976364494884,0.03488593388084149,0.06349231158918116,0.0025506539811792875,0.00790654294683209,0.7605613425012617,False,False,-0.016126495247548497,False,False,0.0008807900312053753,False,False,-0.002783133457981072,False,False
69,1.481012358,10,0.0011209664347378722,0.011602097989247457,0.00014317975920293907,0.002050553619714806,0.029454469366484392,0.029814644033920566,0.0018142527974781308,0.02368990716207124,0.393709823168483,False,False,0.006963619931690626,False,False,0.010342084646860872,False,False,0.0015101513514015831,False,False
70,1.501172006,10,0.0030383869758872314,0.02095956786531773,0.00024585042138984607,0.003784702705021289,0.025095205864768988,0.04183384774559293,0.0016075715824741918,0.03259235382781631,0.033929601321145614,False,False,0.017852468562312918,False,False,0.01371934339201716,False,False,0.003044246712589117,False,False
71,1.524224312,10,0.0015517677248409892,0.011804091152743843,0.0001007944147744136,0.001295787209852286,0.019089771338308692,0.07710441803843078,0.0023439479365929675,0.048783011955122954,-0.3362421624934566,False,False,0.03153883044215501,False,False,0.019469902424959232,False,False,0.004649319440899726,False,False
72,1.540062394,10,0.001587310924165714,0.009206479487154263,8.159711256380292e-05,0.0016287490521180528,0.015195272818564119,0.10451816598115603,0.0027332363662930658,0.05424847164082796,-0.6683352319514076,False,False,0.03911219350612246,False,False,0.01761994216638396,False,False,0.005684339871721409,False,False
73,1.56144762,10,0.004005751679989486,0.0063414368865860075,0.00018199673246562336,0.003175853604059429,0.016292474098099138,0.21161655628571802,0.004674296877600482,0.06353319004379725,-0.9543672977602811,False,False,0.046361911639316265,False,False,0.016901428219000345,False,False,0.005957704994618511,False,False
74,1.581276417,10,0.0041053574696079415,0.004335409040961806,0.00018132466532617852,0.004487880939507858,0.009263548789304535,0.23925259768910204,0.004914491900342834,0.058986243617257475,-1.200430024439708,False,False,0.050351129506623786,False,False,0.011121479576520148,False,False,0.006876986667069228,False,False
75,1.600140606,10,0.0018111952101941898,0.008943981320550689,8.043290091107497e-05,0.005298369832353853,0.003048127548356792,0.25029285802676854,0.004659017393238572,0.049931487653019385,-1.369513438089385,False,False,0.05141082029588378,False,False,0.0018000970478753587,False,False,0.007096328967591922,False,False
76,1.62000951,10,0.0038706322413581762,0.021901171136602383,0.00025028022781655,0.00744871962554573,0.001720996478586137,0.25299113230949505,0.004111482379166847,0.03779726006737435,-1.4547454865469698,False,False,0.04749869310367346,False,False,-0.0057842327929142736,False,False,0.005946588520803017,False,False
77,1.640635909,10,0.0002791402098382983,0.008660551162564192,8.926003240572607e-05,0.004745067451275959,0.005869352757622914,0.24949813378010816,0.003076775476300974,0.018909317570388304,-1.4405593113844204,False,False,0.037581921937566,False,False,-0.017272164590506813,False,False,0.0044267285733344975,False,False
78,1.661766118,10,0.0048486073102280225,0.045051338342242515,0.0004739992227551017,0.0063320112508558285,0.007912740013352229,0.253604754946248,0.0028431784173452075,0.0153896652544629,-1.3649786594650086,False,False,0.03185481981632478,False,False,-0.026953315201686617,False,False,0.0030184423931599704,False,False
79,1.688107793,10,0.0016360345458886856,0.00046335330022821166,0.00022184651609090866,0.0016288764968101566,0.010849298948305547,0.21648559179131957,0.0019338441516563102,0.035001041317473405,-1.089178007551772,False,False,0.010975217986865722,False,False,-0.03569131973174091,False,False,-1.6572706392612024e-05,False,False
80,1.708200839,10,0.0001742626506306578,0.014092398403419991,3.7239704078950836e-05,0.0032600544771758176,0.012169390901217336,0.21163044882042936,0.0025151897261452964,0.05455445668972012,-0.8208277011201686,False,False,0.0023876009406820467,False,False,-0.04031688921071897,False,False,-0.0010109268055397685,False,False
81,1.726026037,10,0.00020620040430487297,0.015596811838810606,1.8285125960506967e-05,0.0013359583824603392,0.013371822682377358,0.20182721491321692,0.0031514500769648612,0.07885474820131323,-0.5301011374909064,False,False,-0.00907846130813147,False,False,-0.04823259427189208,False,False,-0.002163967253577884,False,False
82,1.740321977,10,0.004878784943616303,0.09766699617957231,0.0014607804370594293,0.008230542739158356,0.008069721056976328,0.010540772520481807,0.006619715104029832,0.13265253640438557,-0.2145826782485431,False,False,-0.021300723877222875,False,False,-0.05268618872280882,False,False,-0.0029088121556029747,False,False
83,1.76012683,10,0.00019938348708881898,0.02143566318953661,0.000238915435846139,0.005070548025686842,0.004437529718242557,0.18474577085144286,0.009028624791718806,0.17038005400898765,0.5015545662569533,False,False,-0.07141312899736045,False,False,-0.05670984823344895,False,False,-0.007658328309970992,False,False
84,1.780275229,10,0.00031506454308602644,0.015414441796587115,0.00011533478127778398,0.005117106528932651,0.012315538259940095,0.2859951359908084,0.010958272232304958,0.19129874375814013,1.1763203351280853,False,False,-0.09470873190386288,False,False,-0.05315963885013491,False,False,-0.008828798297673007,False,False
85,1.809865653,10,0.00045370189679504067,0.011872207453661186,0.00021297512912503682,0.005524167666806308,0.01952307289589125,0.3484318365842844,0.012441285922359338,0.200297179715396,1.7678254048593989,False,False,-0.1081513206555742,False,False,-0.05287977751541444,False,False,-0.009373466296535507,False,False
86,1.82406083,10,0.0005290119799316477,0.018927357088150288,0.00016765777609118322,0.006311484297164343,0.027645562143704477,0.40030150358800126,0.014004937270950146,0.2050413932920328,2.2731504386727686,False,False,-0.11820219339868498,False,False,-0.05839300244957376,False,False,-0.009689970360128395,False,False
87,1.850677046,10,0.0006172378726297301,0.012933247210356798,0.0003637463931400722,0.011311110165547554,0.03769235522973433,0.45039815865067695,0.01521523336359508,0.19860561200598909,2.7105216393685807,False,True,-0.1285946874459455,False,False,-0.060750161403637294,False,False,-0.010009949184103256,False,False
88,1.870571542,10,0.0005269820000737806,0.00850650329739998,0.00020152898675978705,0.009101011877584744,0.04805174261026022,0.4803008065231416,0.015445043395208661,0.17701234627014578,2.805026675041074,False,True,-0.129308137380883,False,False,-0.0517650403216383,False,False,-0.010778081477329742,False,False
89,1.884804862,10,0.0006712511381144171,0.00416468173925319,0.00038878604949506984,0.011954530446420484,0.053307668708246526,0.49429827325291675,0.015265126985963967,0.1596497817641339,2.805022788734263,False,True,-0.13075308450589457,False,False,-0.03987727554660389,False,False,-0.01106144693288259,False,False
90,1.905114022,10,0.0006760490319878151,0.0047479676597345375,0.00018405689214854044,0.01013186857764534,0.06250970523513852,0.49015483692659695,0.014776769040552818,0.12926586496375436,2.805024187158809,False,True,-0.12232552538843433,False,False,-0.029564790700370075,False,False,-0.010185553230735958,False,False
91,1.920962693,10,0.006106657700136705,0.19568645774294643,0.002910283582040785,0.04129632744414504,0.06788719944111105,0.491151745726374,0.013972660656115172,0.10238866728496757,2.8050243560206174,False,True,-0.11983959277999655,False,False,-0.016691797783847558,False,False,-0.010408960189782311,False,False
92,1.940157445,10,0.0034719100687798364,0.07641136636378563,0.0010542653098211117,0.017619608632308235,0.04428246243388557,0.28848650293762246,0.005845259442457109,0.01602171275614611,2.217748981172803,False,False,-0.031042811251635747,False,False,0.07357962931353394,False,False,0.003673565416317792,False,False
93,1.960032496,10,0.0048827503913230035,0.07952925401235995,0.0011335453809889922,0.015293716987307375,0.03438564295758224,0.2031395693289247,0.0018298130920110954,0.050525117049698635,1.3785512024529112,False,False,0.026765405057419953,False,False,0.11492489671096778,False,False,0.010934284588872379,False,False
94,1.980358153,10,0.002402365103417368,0.046916009181696194,0.00048330565152249856,0.004097062092090823,0.021817318254138435,0.11296470432160687,0.00274099609834664,0.10420515185949616,0.38326454362767276,False,False,0.07535451359739527,False,False,0.1407551622751019,False,False,0.01858262514999753,False,False
95,2.001106599,10,0.002840460366327581,0.039894572612647235,0.0003801657781662092,0.001534392703888591,0.014605373519440948,0.054736254459467414,0.005261730439329722,0.13591629841455838,-0.5404547026882444,False,False,0.10583197507202069,False,False,0.14186708531671885,False,False,0.023702077133982664,False,False
