step,experiment_time_s,replay_horizon_steps,one_step_error_x,one_step_error_dx,one_step_error_theta,one_step_error_wb,replay_error_x,replay_error_dx,replay_error_theta,replay_error_wb,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3
38,1.599313286,10,0.003345502403695082,0.04076143244776229,0.0007588292623799568,0.013862615617330666,0.16092240855215814,0.5185748515054072,0.009902534773685323,0.024694172938389526,1.9289682229546106,False,False,-0.01073754313169339,False,False,-0.04968810984219041,False,False,-0.002466041365631908,False,False
39,1.641324742,10,0.005052423104362578,0.060719569865568715,0.0008640962614138586,0.011442784349692741,0.15791050093256734,0.4655741929219703,0.007793770934578166,0.009907900150716803,1.465429310418739,False,False,0.022632515017268314,False,False,-0.0498723991194083,False,False,0.0007540190438076059,False,False
40,1.668747616,10,0.007290583618924585,0.07674531632031759,0.0008240394924863676,0.005669956907964195,0.1740902331516753,0.3302719109733911,0.005826138853232727,0.044968663314919145,0.7041319107205106,False,False,0.05704352293074041,False,False,-0.03996212644319388,False,False,0.005466623640287984,False,False
41,1.693448232,10,0.002577902269554255,0.039872625414404395,0.00022989768658114115,0.004854177349544222,0.17172643377073343,0.20769203563490224,0.004351939097759066,0.07907924089252774,-0.40780561243815466,False,False,0.08710159927241119,False,False,-0.015587088926370068,False,False,0.01278131072365471,False,False
42,1.724641143,10,0.015429425790177878,0.11731026588316464,0.0011482499336284452,0.0034614289537494426,0.18011536745075354,0.10446532499817741,0.004798790687928254,0.11350192497798518,-1.2972601079245725,False,False,0.10859562676168612,False,False,-0.003146996774102937,False,False,0.016301867272615747,False,False
43,1.75448833,10,0.014411126807092155,0.09114123492870682,0.0007809481690182497,0.005551852739637072,0.16356043106273668,0.08100143761412562,0.0068391975903244525,0.15254071492868007,-1.8419570773263483,True,False,0.13658628734370373,False,False,0.012130492127012957,False,False,0.029365249653902078,False,False
44,1.764031694,10,0.0009375009205085019,0.023995704735016762,0.00020160338878681826,0.004767613577671585,0.15398628425226998,0.2861041935002285,0.011740938830920993,0.19119289556750038,-1.8422166856477222,True,False,0.14956816179363433,False,False,0.028901627300256312,False,False,0.0405615968734035,False,False
45,1.817713826,10,0.03036331423651049,0.0962725765173528,0.0011988885978398117,0.014881334182821625,0.15583731417220115,0.4113333481124332,0.016369370433832214,0.21418423760937844,-1.8422097675157105,True,False,0.15265664233252746,False,False,0.03401596116984856,False,False,0.04443310369109261,False,False
46,1.879486071,10,0.045961132357490934,0.010965723963615873,0.0012806178654879692,0.02439273751145602,0.11179578080554423,0.6242000894421391,0.023549271579828068,0.23611649621615144,-1.8421800175787657,True,False,0.15248350115818152,False,False,0.062233023908886985,False,False,0.05682662036362564,False,False
47,1.893180649,10,0.005509982956060573,0.020509162152099577,9.540943604849257e-05,0.010673520258829899,0.05912648243849701,0.6607045904606585,0.025071352744507322,0.21652361070304382,-1.842168107393692,True,False,0.11838459699138011,False,False,0.05945325882308792,False,False,0.06225322741661732,False,False
48,1.927938187,10,0.0009365313213602715,0.010136127041295052,0.00023769732928643724,0.006940656394895603,0.040875875015782694,0.7654337842584286,0.029827606682367024,0.2019267539902365,-1.8421689785653268,True,False,0.10351278864912992,False,False,0.04963035947727249,False,False,0.061636303077633105,False,False
49,1.959848122,10,0.022898072389100743,0.07290454105212309,0.0006038794437294105,0.019504008825623854,0.028607846293912196,0.8539843036095548,0.03303696994164085,0.1873033018480704,-1.8421722938878202,True,False,0.09702992312939664,False,False,0.04224613843133681,False,False,0.059843779263177146,False,False
50,1.983892717,10,0.009857171282823962,0.04499627414744379,0.0004355305884974085,0.015451260206255655,0.02926823591044359,0.8652825989306827,0.03261864626880218,0.13217361551283613,-1.8421777136096464,True,False,0.06642657286049194,False,False,0.021597132332634977,False,False,0.05530685612640832,False,False
51,2.008286855,10,0.01320929510799058,0.06254895465267278,0.0009564265562221273,0.020918527913757003,0.0643802251024904,0.9385521758764055,0.031390524224536705,0.14120847171340062,-1.8421816062795053,True,False,0.04336812582890497,False,False,0.0016940225117939222,False,False,0.051938173848884266,False,False
52,2.033510521,10,0.010859023539125446,0.06338207189842543,0.0012674075241805348,0.020832586976820965,0.10432423704695384,0.91413808926427,0.02828785755497362,0.2745807893133297,-1.8421863915623473,True,False,0.011135555106095053,False,False,-0.022552011522431407,False,False,0.04717446590547817,False,False
53,2.090650412,10,0.015967538911463335,0.11559980057466182,0.003455910275938488,0.03245429769269152,0.15117974531601303,0.6645232717192116,0.039940744326304935,0.57444943774543,-1.8421932787104742,True,False,-0.01528463119352922,False,False,-0.05205398052507918,False,False,0.04206110651579094,False,False
54,2.139747032,10,0.007282521233465021,0.10004983133514392,0.0035343513638009592,0.02314433329445632,0.17463432407093313,0.3730000330013783,0.07254965132967603,0.8192466720843069,-1.8422222943810858,True,False,-0.05126173201122194,False,False,-0.09814150211254506,False,False,0.030880570254668723,False,False
55,2.201366362,10,0.0034945997015290065,0.11889115246056245,0.004557486442581851,0.01076278740756359,0.17636335169586073,0.1329950813180058,0.10615427756291679,0.8735005005350791,-1.8422053018929647,True,False,-0.0805744637801107,False,False,-0.11550773581490119,False,False,0.01908920351856192,False,False
56,2.230749044,10,0.00249620451544355,0.050083823282656884,0.0013941908370414806,0.012077776759296962,0.14974085384374924,0.2776503743831125,0.14235289510552038,0.7715623486922528,-1.5822071854754733,False,False,-0.1154202685170398,False,False,-0.11202307521936512,False,False,0.0033841990538089916,False,False
57,2.281290005,10,0.01108145560339343,0.1249772477904891,0.004132703174057291,0.0032249560994694858,0.12411581164977578,0.44199344547493236,0.1547454560022017,0.7239390082983379,-0.8143490058099104,False,False,-0.14741130852919954,False,False,-0.11864379790244171,False,False,-0.0023142310915762227,False,False
58,2.324600272,10,0.011881485237390401,0.097381597895365,0.0023337633855007155,0.0066699643337846375,0.06906887491371186,0.6957896833881174,0.1559735944576718,0.8126856422607956,1.0998657934644294,False,False,-0.22842384802526947,False,False,-0.09334883571397534,False,False,-0.012266550138504572,False,False
59,2.35437114,10,0.011557781357392568,0.0848321646175617,0.001703464751557781,0.035655960697195496,0.01129217828102703,0.9129294363644643,0.14593549422945,1.2083396387279886,2.766769805480579,False,True,-0.2909692423594357,False,False,-0.041889906149650845,False,False,-0.025778034986632517,False,False
60,2.409024455,10,0.02681993601199616,0.1181487710786863,0.005921213641645896,0.11435022171934284,0.04149554636734024,1.0508676055365616,0.1423566919923708,1.6481831095033093,2.805084320525488,False,True,-0.3273142320628748,False,False,0.0839302498467949,False,False,-0.03902710978116568,False,False
61,2.472985928,10,0.025420187039510007,0.039409946706916145,0.00955961883606381,0.1349973306724824,0.13363210452074328,1.285200648866518,0.17130130700654686,2.5476602773934447,2.8050757726118496,False,True,-0.3938040574269146,False,False,0.3876113632608993,False,False,-0.06156516867923527,False,False
62,2.543263282,10,0.03409142096749323,0.1882955369606765,0.026464611507812288,0.27000430842753004,0.2234907816218665,1.4449736972531675,0.27334673921223135,3.5461814843447286,2.8050766854576143,False,True,-0.41377505650883795,False,False,0.7569119874984716,False,False,-0.07814738268677783,False,False
63,2.606979002,10,0.014541564046305838,0.17863637534655974,0.028995995428126257,0.1821040712764173,0.28144098884198376,1.3362929170990157,0.3959518519881099,4.1469908192130065,2.805074365797595,False,True,-0.2489595096792798,False,False,1.2682253929953924,False,False,-0.08309001997037826,False,False
64,2.659038975,10,0.003856048079339405,0.16163140080933466,0.023366370475162324,0.09676540421542236,0.33029143918453596,1.2400607795790584,0.5361110005331083,4.318352459890556,2.805083095256549,False,True,-0.003264810791798573,False,False,1.471828672283821,False,False,-0.07929630331941606,False,False
65,2.730059713,10,0.015595700630228065,0.24324167958946438,0.03005783298858891,0.30139248023930926,0.35677460530817867,1.1375933650265468,0.6231452764056952,4.153981110517969,2.805075082799011,False,True,0.3172833553337357,False,False,1.121464072709047,False,False,-0.06566929342994188,False,False
66,2.773719246,10,0.014875087145076682,0.11971823514884244,0.013707740635232075,0.2685703245040503,0.39833052545239334,1.0370446195951335,0.6827177880510339,3.103107127762726,2.8050750046611457,False,True,0.7944722278427948,False,False,0.3938624719795518,False,False,-0.03821986745637541,False,False
67,2.82696633,10,0.025945708876427446,0.13422313447148287,0.026067139408675943,0.4542096180458138,0.4326758374479099,1.0759934340120854,0.632450700934054,2.8222658746384583,2.805075148137366,False,True,1.066863866705807,False,False,-0.20151381573691046,False,False,0.011566568229502455,False,False
68,2.875770938,10,0.03320931470437684,0.11905135125560802,0.043532514151021225,0.5770544035476859,0.46858136548183604,1.126530313585204,0.47282925329079856,4.4501676987491,2.805033674584354,False,True,1.3444473169965323,False,False,-1.2278990282619853,False,False,0.042654502607469474,False,False
69,2.923821433,10,0.014302131440952694,0.043802886098141945,0.023219889627247123,0.40288307395447276,0.4928757884632297,1.0048377514710152,0.6482850165037968,7.905500686846067,1.7239345403796926,False,False,1.7818186119685475,False,False,-2.9147687438101513,False,False,0.07442380510321236,False,False
70,2.967438232,10,0.041790657273629,0.11804359200947169,0.07503420497052901,0.7356965357346222,0.5048423344471505,0.8848052667619943,1.064079859349817,10.533841605759047,-0.43964811543838894,False,False,2.099094306359836,False,False,-4.086197360429342,False,False,0.09513777357820981,False,False
71,3.010216675,10,0.04521865055828501,0.14723495621777752,0.09417389587086288,0.5680855307655426,0.46815726976324323,1.30200550804954,1.8378696610540408,11.017786845382279,-1.8421838080576223,True,False,2.5947705121116273,False,False,-6.400459558358213,True,False,0.17391855304903756,False,False
72,3.04345896,10,0.02609360572005615,0.11629038634818381,0.056638303409693475,0.5305265694692786,0.3999100687657285,1.9565269967213808,2.3338287864788736,12.524826579824245,-1.8421646753158798,True,False,2.779988665687996,False,False,-6.400457867571803,True,False,0.3646075575616624,False,False
73,3.081064426,10,0.03877452363869726,0.1393228038392771,0.069322908449392,1.0764857630173728,0.29793669427447234,2.9437074136236068,2.6767587007262854,10.223155698236786,-1.8421320670321708,True,False,1.6188173407521276,False,False,-6.400434419096799,True,False,0.46304110261966064,False,False
74,3.11760302,10,0.03059851681913447,0.09730347858793748,0.03950820597466386,1.1583192020728166,0.1766685035102526,4.370414872785082,2.7472217208757996,7.416407626790635,-1.8421254859785354,True,False,-0.13165493248898597,False,False,-6.400451164078322,True,False,0.489025322671618,False,False
75,3.171394184,10,0.08046546370061182,0.2563982658342702,0.07472241859256451,2.33176277012681,0.4751702373200829,5.510731305371347,2.6151132138399844,9.505994292031351,-1.842146184968207,True,False,-1.0174874950969124,False,False,-6.400457874245721,True,False,0.45430212705260836,False,False
76,3.235572557,10,0.06316971843914738,0.22010833268117647,0.1253919758514346,2.6240544881211516,0.7227253099349741,2.1937135199497133,2.4465123738320878,24.95981025596079,-1.8422119930425171,True,False,-4.096711944636626,False,False,-5.2369643785328,False,False,0.5021980031755872,False,False
77,3.302555549,10,0.10377501246593629,0.22558667561204715,0.3227398955561352,2.267067258805719,0.6342503777342489,2.1940610742554636,1.4809622822989286,47.611470009071155,-1.8422863343371385,True,False,-7.290611896452247,True,False,8.526529639036331,False,True,0.07407071483806373,False,False
78,3.369996007,10,0.16906963918840753,0.6818923631458169,0.43736133646400943,16.88078047714269,0.3805185874868775,4.008073939198585,1.2482034214682827,262.185759027566,2.8050751277513357,False,True,-7.290613187400756,True,False,8.52652682214614,False,True,-5.346221773063728,True,False
79,3.428645072,10,0.3376072003412172,3.3783268231003376,0.1687967381753202,65.16803090070238,1.8245002200438736,15.83394752444964,2.015059553787955,668.7517430619677,2.805073062077196,False,True,-7.290613156974715,True,False,8.52652810344595,False,True,-5.346110165053902,True,False
80,3.491961424,10,0.5039651985924936,4.214181271881438,0.21886743720041457,88.20559094855014,3.9964783811752653,33.31909034469104,3.569346759887034,693.1187900310413,2.8050757645562627,False,True,-7.290613062335163,True,False,8.526528279483914,False,True,-5.3461105594230665,True,False
81,3.546144605,10,0.24931440298593344,0.5449988966411017,0.2843922212355044,22.081513460045098,2.0517011333630966,24.712356170146602,1.4948714206902036,86.82374071858352,-1.8421461658839793,True,False,-7.290614972101982,True,False,8.526546677319704,False,True,-0.5719545750745338,False,False
82,3.612499187,10,0.07495341114474847,0.6269243155093003,0.3872000837134064,9.117916052435053,0.6619734764085637,14.659962508133413,2.46768048880297,79.29261275219636,-1.8421636415309663,True,False,-7.290613041955465,True,False,-6.4004585441271855,True,False,0.8867261494613043,False,False
83,3.737630987,10,0.251753942618254,0.9566066463262464,0.199961148475073,4.480426452154039,0.866534185581935,5.648974178093037,1.719111100029829,32.40494473933454,2.805042483912709,False,True,4.563887524489304,False,False,-4.702141462953155,False,False,-0.5963760154129971,False,False
84,3.800817974,10,0.23285875170600998,0.41034108069487313,0.43355071053885125,12.62717416018772,0.9196968850499984,10.93865883389268,1.5802911590347168,91.40817828261467,2.8050740355707653,False,True,-7.290613554088287,True,False,8.52652627876313,False,True,-3.668783461851998,False,False
85,3.843857263,10,0.1514851693929041,6.620664986214691,0.36847913137184285,54.62025997902833,2.8821179202326346,29.69310497261405,2.9375498139176828,389.4519149236877,2.8050776827338995,False,True,-7.2906128350061685,True,False,8.52652869298207,False,True,-5.346110846096208,True,False
86,3.881257272,10,36.495984370263756,582.5452004698955,3.0560427365791782,16022.946654040288,505.1260443152943,6550.633974518341,1.666377941989998,183029.46232721797,-1.8421646447145161,True,False,5.477549578978803,False,True,-6.40045852897222,True,False,2.720445110732965,False,True
87,3.90757399,10,50.45754358533952,191.79880297613522,2.6652251648690517,5944.680426501349,78.5726116006738,2677.9107551084257,1.761772581959929,21437.94400471653,-1.8421646333592165,True,False,5.477549581035826,False,True,-6.400458518414494,True,False,2.720445103526195,False,True
88,3.953079565,10,66.61959179195672,148.6274647787718,2.078928304269421,1540.6937288166969,336.5040589585112,351.413669776765,0.5401167693778915,73526.24706580002,2.805076026838515,False,True,-7.290613020293971,True,False,8.526528534997832,False,True,-5.346163534526881,True,False
89,3.999924117,10,57.14592853223738,443.46775338215684,1.551309609395169,8902.771417300852,475.93008069488343,2927.611079024524,0.8661951885428222,142405.1474257041,2.805076084427382,False,True,-7.290613004044416,True,False,8.526528600249543,False,True,-5.346110699517001,True,False
90,4.041986317,10,37.09967195654214,362.026237145157,5.510754904175165,9730.00787006763,124.7793667858252,3752.7454716971984,2.4383165067475265,106205.70172935481,2.8050759925326307,False,True,-7.290613020662743,True,False,8.526528519053974,False,True,-5.346110647104364,True,False
91,4.112534545,10,88.79114424338474,179.45923140684224,2.645375364246761,5680.869697219783,227.70415695021364,3255.875252267814,3.0276080312238025,12200.927908988975,2.8050755090055093,False,True,-7.290613758366341,True,False,8.526528902682742,False,True,-5.346110684110041,True,False
92,4.152462079,10,53.59900818886047,648.980385733121,3.1767178922659216,17507.73479760259,299.7044448749752,6731.380788628489,2.1170260528023976,219988.34567646607,-1.8421646337868232,True,False,5.477549580963325,False,True,-6.400458518792284,True,False,2.72044510355958,False,True
93,4.184789257,10,65.73866128659265,283.9695082338766,2.5269270532244223,9566.224793122617,126.35040308012483,4295.256608100126,2.2573948303692832,33515.402954564684,-1.8421646494456236,True,False,5.477549577710584,False,True,-6.400458532147016,True,False,2.7204451163635666,False,True
94,4.230683036,10,39.45196917765392,272.25683148818774,1.5113210698769788,5577.391741110941,331.5896463310868,1884.8167111598684,1.607526594847853,148474.9059334108,2.805076078922949,False,True,-7.290613005038146,True,False,8.526528595289742,False,True,-5.3461107166295125,True,False
95,4.283333293,10,24.50113526664656,555.0541258461981,1.1331798617205375,13679.465097758262,312.2869507576115,5179.207962402727,2.8682906789423255,161814.32387680764,2.8050760263133676,False,True,-7.290613015080407,True,False,8.526528551362741,False,True,-5.346110675103023,True,False
96,4.338444765,10,61.49714253413211,467.0172026769425,2.2473902356900686,13899.08122472444,690.908001598022,6044.370346665378,2.540349194112661,201915.88744735354,-1.8421646351223457,True,False,5.4775495811123385,False,True,-6.400458520717066,True,False,2.7204451045767954,False,True
97,4.389575856,10,75.94492353032939,346.8692828619701,1.4573205247415486,6739.64025568816,539.1303004336246,2357.3552665723205,2.102188655158528,120730.04660757852,-1.8421646709022155,True,False,5.477549565574766,False,True,-6.400458540088968,True,False,2.720445116832872,False,True
