step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
10,0.49395651,3.800817974,-0.007339309250256614,-0.017389290034770966,0.003597814589738846,0.017757580852568924,-0.0016896473243832588,-0.003113263752311468,0.003542219540380295,46.12706912607534,46.12706912607534,46.12706912607534,42.23613338437969,-1.0352606520940875,False,False,False,0.000342367219991033,0.000342367219991033,0.000342367219991033,-6.255333648059943e-05,0.005340854705381621,False,False,False,0.002648497422553836,0.002648497422553836,0.002648497422553836,-0.004794309699825009,0.04422637441329568,False,False,False,-0.002848330208743103,-0.002848330208743103,-0.002848330208743103,9.145431263617856e-05,0.001275872987822421,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
11,0.523681951,3.800817974,-0.007882448892456562,-0.01740809017792344,0.004345275461673737,0.017942213421998372,-0.001483362982980907,-0.002488376572728157,0.002896961115890295,45.93903371880995,45.93903371880995,45.93903371880995,42.20689669894899,-1.0838128871154111,False,False,False,0.0003781227487314234,0.0003781227487314234,0.0003781227487314234,-0.00045388188946958935,0.006283061099445378,False,False,False,0.0026345136412927106,0.0026345136412927106,0.0026345136412927106,-0.0048988146249855265,0.04395638230682368,False,False,False,-0.002869194537827267,-0.002869194537827267,-0.002869194537827267,-0.00012671792023550324,0.0009331822614279843,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
12,0.544137142,3.800817974,-0.00826058859480469,-0.0173892080783844,0.004569943994283676,0.017979681468375315,-0.0013977800263091922,-0.0022548844572156668,0.002652978122288557,45.8412059601536,45.8412059601536,45.8412059601536,42.198325874811644,-1.1090727910822664,False,False,False,0.00042883479283746854,0.00042883479283746854,0.00042883479283746854,-0.0003654702284819685,0.007619391840340955,False,False,False,0.0026633661539245176,0.0026633661539245176,0.0026633661539245176,-0.004848054840425363,0.044513452709814556,False,False,False,-0.0028445153470572078,-0.0028445153470572078,-0.0028445153470572078,0.00011156561205311006,0.001338531016123268,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
13,0.593939644,3.800817974,-0.009254163473120079,-0.01713736937381327,0.006242766976356506,0.01823901226973655,-0.0009642089135013521,-0.0006487236241810024,0.0011621278627784433,45.66051861587855,45.66051861587855,45.66051861587855,42.14760596162011,-1.155727697901169,False,False,False,0.0004386251081913274,0.0004386251081913274,0.0004386251081913274,-0.0013874713760444832,0.007877379850902415,False,False,False,0.002624341883338444,0.002624341883338444,0.002624341883338444,-0.004862077287177179,0.04375999090843773,False,False,False,-0.002828851411269761,-0.002828851411269761,-0.002828851411269761,0.00015127134206963108,0.0015958067479017724,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
14,0.650347671,3.800817974,-0.010487161606278479,-0.016678625717759132,0.00859062373638153,0.018761006689758896,-0.0002975675160996616,0.0015433242078870535,0.0015717493557459864,45.38021392526579,45.38021392526579,45.38021392526579,42.078628862155014,-1.22810459443429,False,False,False,0.0003959969997051273,0.0003959969997051273,0.0003959969997051273,-0.0028110932343002985,0.006754071713742347,False,False,False,0.002760165629046116,0.002760165629046116,0.002760165629046116,-0.004491937981163007,0.04638241030471908,False,False,False,-0.002815566549209767,-0.002815566549209767,-0.002815566549209767,0.00018071912136578223,0.0018140068640437657,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
15,0.712571329,3.800817974,-0.011977722067053526,-0.01627259235829115,0.011006489396095276,0.01964535748937833,0.00025574356550350785,0.004006636328995228,0.004014790087180251,45.086302010933316,45.086302010933316,45.086302010933316,42.00267666565248,-1.3039949841633756,False,False,False,0.00044658767593141503,0.00044658767593141503,0.00044658767593141503,-0.003950893279934969,0.008087204247357264,False,False,False,0.0028657895444489964,0.0028657895444489964,0.0028657895444489964,-0.004346610418783164,0.04842174593797314,False,False,False,-0.002810971702050534,-0.002810971702050534,-0.002810971702050534,0.00014050996378989097,0.0018894759339725038,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
16,0.760648925,3.800817974,-0.01324124288057354,-0.015784213785082102,0.013540759682655334,0.02079647993282998,0.0009513930417597294,0.006203905679285526,0.006276431661173412,44.78269443392928,44.78269443392928,44.78269443392928,41.923125833582134,-1.3823888709708192,False,False,False,0.0005424853622096312,0.0005424853622096312,0.0005424853622096312,-0.00500766373964272,0.010614237586545103,False,False,False,0.0028643780662933284,0.0028643780662933284,0.0028643780662933284,-0.004310666917668826,0.048394493798271314,False,False,False,-0.0027814315623761175,-0.0027814315623761175,-0.0027814315623761175,0.0003123355893846836,0.0023746644047823386,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
17,0.814031043,3.800817974,-0.014751505915043204,-0.015218805521726608,0.015637114644050598,0.021820435282077166,0.0018568711820989847,0.008155190385878086,0.008363916595520788,44.44272915992779,44.44272915992779,44.44272915992779,41.85416243976479,-1.4701706037968783,False,False,False,0.0005427589515602576,0.0005427589515602576,0.0005427589515602576,-0.006207793236326931,0.010621447034834334,False,False,False,0.0029776589836666436,0.0029776589836666436,0.0029776589836666436,-0.00397447534917025,0.05058166713383591,False,False,False,-0.0027640241976188908,-0.0027640241976188908,-0.0027640241976188908,0.00038483476160992386,0.002660575466154289,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
18,0.840763852,3.800817974,-0.015524747280160024,-0.01499194698408246,0.016315333545207977,0.02215735956888654,0.002034795004874468,0.008693690411746502,0.008928641760489395,44.205741607194405,44.205741607194405,44.205741607194405,41.82983359839463,-1.5313626714227355,False,False,False,0.0006070540794290721,0.0006070540794290721,0.0006070540794290721,-0.006351540578884445,0.01231571034792896,False,False,False,0.0030134085230829706,0.0030134085230829706,0.0030134085230829706,-0.003952588346310364,0.05127190200466089,False,False,False,-0.0027716300801491184,-0.0027716300801491184,-0.0027716300801491184,0.0003140341318778374,0.0025356509886577784,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
19,0.889269449,3.800817974,-0.017044309306901068,-0.014023964293301105,0.018896862864494324,0.02353216948390626,0.003245027968659997,0.010668322443962097,0.011150933157620982,43.878815819958355,43.878815819958355,43.878815819958355,41.747339000818066,-1.615777505241843,True,False,True,0.0005902830584471699,0.0005902830584471699,0.0005902830584471699,-0.007712115528664244,0.011873771331480418,False,False,False,0.0031575545799274844,0.0031575545799274844,0.0031575545799274844,-0.0033674078420384253,0.054055004571866676,False,False,False,-0.0027435865069594632,-0.0027435865069594632,-0.0027435865069594632,0.00047887081081399933,0.002996258776633694,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
20,0.924803327,3.800817974,-0.01819678127381605,-0.013530620373785496,0.020097263157367706,0.024227622130865187,0.0037834651302546263,0.011544325388967991,0.01214850019871686,43.65725998819949,43.65725998819949,43.65725998819949,41.70811553642841,-1.6729849799953562,True,False,True,0.0007000307924741738,0.0007000307924741738,0.0007000307924741738,-0.007886071731340332,0.014765772103865657,False,False,False,0.003173561937133623,0.003173561937133623,0.003173561937133623,-0.0032562097971935156,0.054364066907041333,False,False,False,-0.0027545941945389054,-0.0027545941945389054,-0.0027545941945389054,0.0003593087145405887,0.002815460609709406,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
21,0.950875069,3.800817974,-0.019063069677671105,-0.013229964766651392,0.02094210684299469,0.024771027567508017,0.004048825707286596,0.012159564532339573,0.012815927560036975,43.43828095012454,43.43828095012454,43.43828095012454,41.679945036945604,-1.7295271061618012,True,False,True,0.0007428014768593419,0.0007428014768593419,0.0007428014768593419,-0.008298760411486751,0.01589283730820889,False,False,False,0.0030440601241242204,0.0030440601241242204,0.0030440601241242204,-0.003423039195523576,0.0518637083392517,False,False,False,-0.002738615093317439,-0.002738615093317439,-0.002738615093317439,0.00047109604052558853,0.0030779128449394725,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
22,0.97988044,3.800817974,-0.020042003473049165,-0.013045567087829113,0.021485254168510437,0.025135691105051105,0.004255422856658697,0.012583992443978786,0.01328403137300904,43.23945261183531,43.23945261183531,43.23945261183531,41.659808369989584,-1.7808661616615618,True,False,True,0.000723881378456529,0.000723881378456529,0.000723881378456529,-0.008691989793569983,0.01539426720396349,False,False,False,0.003100658244424385,0.003100658244424385,0.003100658244424385,-0.003266714309796305,0.052956477557880556,False,False,False,-0.0027488957758747693,-0.0027488957758747693,-0.0027488957758747693,0.00036490191277794155,0.0029090555306596584,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
23,1.001364371,3.800817974,-0.02082753541864371,-0.012197032570838928,0.024833254516124725,0.027666914056264653,0.004864105023443699,0.014794343151152134,0.015573442360413843,43.06502303525807,43.06502303525807,43.06502303525807,41.57827818321692,-1.8259052631787316,True,False,True,0.0007551573578794822,0.0007551573578794822,0.0007551573578794822,-0.00954910293338389,0.01621843143341382,False,False,False,0.003167960711018363,0.003167960711018363,0.003167960711018363,-0.002971092028616558,0.054255921133774046,False,False,False,-0.002754775457125727,-0.002754775457125727,-0.002754775457125727,0.00026919059007505386,0.0028124834227940933,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
24,1.04825947,3.800817974,-0.02171566749406448,-0.012197032570838928,0.024833254516124725,0.027666914056264653,0.004864105023443699,0.014794343151152134,0.015573442360413843,43.58360362625874,43.58360362625874,43.58360362625874,41.994361081617384,-1.692003637426803,True,False,True,0.0005192650105284,0.0005192650105284,0.0005192650105284,-0.009487338191327403,0.010002350010072188,False,False,False,0.0030097120883240875,0.0030097120883240875,0.0030097120883240875,-0.0029588686154533358,0.05120053302452949,False,False,False,-0.002846580984972669,-0.002846580984972669,-0.002846580984972669,0.00026918516818628447,0.0013046034953838373,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
25,1.104234252,3.800817974,-0.02161037232078683,-0.01215149462223053,0.025051802396774292,0.027843340763657,0.004877789877355099,0.01493328157812357,0.01570973369536074,44.61648582793486,44.61648582793486,44.61648582793486,42.491868602781,-1.425305252614934,False,False,False,0.00010303363822700385,0.00010303363822700385,0.00010303363822700385,-0.009809785564616974,-0.0009659078848053555,False,False,False,0.00269805585467626,0.00269805585467626,0.00269805585467626,-0.003007888761034452,0.04518322472669265,False,False,False,-0.002934326794261859,-0.002934326794261859,-0.002934326794261859,0.0004243919080894654,-0.00013659669859714102,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
26,1.121601462,3.800817974,-0.021476201118225038,-0.012010293081402779,0.02571849524974823,0.028384646163243144,0.00495546730235219,0.015314925462007523,0.016096695253732304,45.57004050617737,45.57004050617737,45.57004050617737,42.63094255368103,-1.1790898641568945,False,False,False,-6.91450945957427e-05,-6.91450945957427e-05,-6.91450945957427e-05,-0.009750984188557544,-0.005503049655670297,False,False,False,0.0026985260181772637,0.0026985260181772637,0.0026985260181772637,-0.002664586406147079,0.04519230241688616,False,False,False,-0.0029640304420551424,-0.0029640304420551424,-0.0029640304420551424,0.0004114335857214224,-0.0006244707441886996,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
27,1.168013557,3.800817974,-0.02033711834986332,-0.011748595163226128,0.02687852829694748,0.029334020722007862,0.005090911872684956,0.0159764401614666,0.01676794632411398,46.84366996007525,46.84366996007525,46.84366996007525,43.03692220700907,-0.8502286274619645,False,False,False,-0.00031747591870187565,-0.00031747591870187565,-0.00031747591870187565,-0.00972349472588443,-0.01204690171320153,False,False,False,0.00236835229112101,0.00236835229112101,0.00236835229112101,-0.002772881514944608,0.03881746728431393,False,False,False,-0.0030314730320559267,-0.0030314730320559267,-0.0030314730320559267,0.00046792071590657104,-0.0017321962820701353,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
28,1.202402743,3.800817974,-0.019074596504715692,-0.011544115841388702,0.027843095362186432,0.030141409554087034,0.005235821474343538,0.01664085127413273,0.01744510698273306,48.09562480822392,48.09562480822392,48.09562480822392,43.33118155490828,-0.526963946052209,False,False,False,-0.000637719108263096,-0.000637719108263096,-0.000637719108263096,-0.010071202709633909,-0.020485741565095698,False,False,False,0.0021787404677390608,0.0021787404677390608,0.0021787404677390608,-0.0026432266270711175,0.03515653361759492,False,False,False,-0.003091224110208724,-0.003091224110208724,-0.003091224110208724,0.0004127607801555684,-0.002713590905038104,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
29,1.237154347,3.800817974,-0.017366322853827217,-0.011319966986775398,0.029004864394664764,0.0311355714759594,0.005318250507116318,0.01740260235965252,0.01819709749780515,49.35909435260169,49.35909435260169,49.35909435260169,43.635832146981095,-0.20072607865771888,False,False,False,-0.0009079139171885169,-0.0009079139171885169,-0.0009079139171885169,-0.010353828490919413,-0.027605739103400518,False,False,False,0.0018178528284795257,0.0018178528284795257,0.0018178528284795257,-0.0028630107750579085,0.028188689076557992,False,False,False,-0.0031396884619347416,-0.0031396884619347416,-0.0031396884619347416,0.00041712672112842485,-0.003509604226637309,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
30,1.257666247,3.800817974,-0.016206864712070574,-0.011278796941041946,0.029229208827018738,0.031329824593998724,0.005322858225554228,0.017525751143693924,0.018316243415068472,50.44594672666656,50.44594672666656,50.44594672666656,43.81780573788092,0.07990783314913788,False,False,False,-0.001176697384533384,-0.001176697384533384,-0.001176697384533384,-0.0105673017562372,-0.03468854588804425,False,False,False,0.001768065214365903,0.001768065214365903,0.001768065214365903,-0.00256861230864359,0.027227413827772384,False,False,False,-0.003193908664443744,-0.003193908664443744,-0.003193908664443744,0.00018352307250292654,-0.004400155775556568,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
31,1.290361005,3.800817974,-0.013970295936897421,-0.011114830151200294,0.03009050339460373,0.03207768451479454,0.005250473506748676,0.018103627488017082,0.018849636608432467,51.647050738636885,51.647050738636885,51.647050738636885,44.113520159355815,0.39004242493871516,False,False,False,-0.0013822106975815882,-0.0013822106975815882,-0.0013822106975815882,-0.010493028113641955,-0.04010409879526523,False,False,False,0.001522207495195475,0.001522207495195475,0.001522207495195475,-0.0026250672152527904,0.0224805115234752,False,False,False,-0.003216062545941394,-0.003216062545941394,-0.003216062545941394,0.00042728528645445023,-0.004764027036993303,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
32,1.319835825,3.800817974,-0.011643612002994951,-0.010994168929755688,0.03068389743566513,0.03259406866744964,0.00531475804746151,0.01841130293905735,0.01916305635896317,52.83311430255248,52.83311430255248,52.83311430255248,44.37743936938831,0.6962934536302597,False,False,False,-0.0016257997962229717,-0.0016257997962229717,-0.0016257997962229717,-0.010563020553460443,-0.04652299999319038,False,False,False,0.0013234713959583227,0.0013234713959583227,0.0013234713959583227,-0.0025792631596385646,0.018643410737707623,False,False,False,-0.0032527150693413935,-0.0032527150693413935,-0.0032527150693413935,0.000465250943690536,-0.005366034406483473,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
