step,experiment_time_s,reference_index,raw_u2,used_u2,baseline_u2,raw_sign_match_u2,used_sign_match_u2,raw_magnitude_ratio_u2,used_magnitude_ratio_u2,anchor_delta_u2,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,state_group_x,state_group_dx,state_group_theta,state_group_wb,reference_group_x,reference_group_dx,reference_group_theta,reference_group_wb,pred_error_x,pred_error_dx,pred_error_theta,pred_error_wb
10,0.267913126,267,0.0008203522619932231,0.0008203522619932231,0.003291718328901382,,,,,0.0,0.019279908388853073,0.008270151156466454,0.02097880520032946,0.0038984331768006086,-0.011056197807192802,0.011723365181796334,0.7618227795988557,0.016664742062175646,0.0014277083556798822,0.0011011412901177165,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00038705476651958545,0.0046145166351786,7.294054694043458e-05,0.0019367351590832056
11,0.286390012,286,0.0006607517029288968,0.0006607517029288968,0.003137931174366678,,,,,0.0,0.019733646884560585,0.008265352982562035,0.021394692783278633,0.004180575255304575,-0.010946860536932945,0.011717976151209933,0.7619754635291754,0.016618346308025198,0.0014423902808033508,0.0008416409650575815,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00037527978422925837,0.004705409986172386,5.280767271898615e-05,0.002292659073486312
12,0.311851513,311,0.0006329344280808146,0.0006329344280808146,0.0032483602839222508,,,,,0.0,0.02017669752240181,0.008257473062258214,0.021801031725228404,0.004468030296266079,-0.010795068927109241,0.011683184834170477,0.7621290649440698,0.016649333393211986,0.0014353927901607885,0.0014193398390070818,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00036331908300047116,0.004653750169652095,7.898462655315784e-05,0.0013546681151065875
13,0.322719557,322,0.0007549115901492249,0.0007549115901492249,0.0036983425716395433,,,,,0.0,0.02062050811946392,0.008233583241235465,0.022203541341309297,0.0047599240206182,-0.010638865642249584,0.011655142162835114,0.7622691679777115,0.016612652145840002,0.0014356702498373641,0.001603385449083161,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0005603112121050405,0.004697846479914484,6.435115498613475e-05,0.0017450763963906533
14,0.349679359,349,0.0006369431932990966,0.0006369431932990966,0.0037198437686839277,,,,,0.0,0.021267146803438663,0.00819203833816573,0.022790371328545493,0.005147525575011969,-0.01061924546957016,0.011801075963164912,0.7624702553418278,0.016679120345789458,0.001427433215942547,0.0005659142151236904,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0005424472284828015,0.004695097430591976,6.519984529132237e-05,0.0009141838497391604
15,0.376791603,376,0.0005640241093436759,0.0005640241093436759,0.0038780339078378057,,,,,0.0,0.021892303600907326,0.008076990197878331,0.02333475364367326,0.005522286053746939,-0.010558311827480793,0.01191526717727004,0.7627069019052541,0.0167615748948724,0.0014359573807915323,0.0011338745794079836,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00053687662243027,0.00464710247192584,5.923874995961882e-05,0.0014903808239559754
16,0.39903394,399,0.0005857525306722668,0.0005857525306722668,0.004179814271056555,,,,,0.0,0.022508086636662483,0.007901089440565556,0.023854584012120622,0.005866038613021374,-0.01054283045232296,0.012064894651669614,0.7629521847412967,0.016882071838643986,0.0014388380713049923,0.0016505282831154359,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00031377013939007766,0.004582963375382048,5.135502689369417e-05,0.002299621687417036
17,0.413300317,413,0.00048185422391007016,0.00048185422391007016,0.004118749611856572,,,,,0.0,0.022910859435796738,0.0077647019061259925,0.024190867611101365,0.006081045139580965,-0.010570229962468147,0.012194624694884245,0.7631329928432495,0.016943237391611986,0.001438827244395086,0.0003151396706571327,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0003082809083085179,0.004600587000536776,5.291898035232922e-05,0.0008283854838311899
18,0.4286933,428,0.0005063687647269448,0.0005063687647269448,0.004344233408637044,,,,,0.0,0.023304102942347527,0.007590866822283715,0.024509232404569065,0.006313104182481766,-0.010598300024867058,0.012336095323722407,0.7633180005726992,0.016995027320295793,0.001438494756385837,0.0012026515107114197,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00029823359821175635,0.004607051740665192,3.667581238918476e-05,0.0034850782562675423
19,0.44608261,446,0.0003033149785801521,0.0003033149785801521,0.004028377062328864,,,,,0.0,0.023688307031989098,0.007417778659146279,0.024822556884371724,0.00648381095379591,-0.010693983174860477,0.012506041765033523,0.763499993765981,0.017101205418895298,0.0014237517950302188,0.0018346297182058277,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00033133097922756564,0.0046385386633532,7.128647787916523e-05,0.001660872558755323
20,0.466558269,466,0.0003731349770559911,0.0003731349770559911,0.0043836619178658455,,,,,0.0,0.0240909019485116,0.007189870055299252,0.02514091860105531,0.006748363841325045,-0.010729492641985416,0.01267526831626544,0.7636986888516701,0.017202824585974417,0.0014156954283065155,0.0008482968181844049,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0005737048571184997,0.004656206047076958,6.109961363731153e-05,0.000662167729976211
21,0.48317556,483,0.0004974720293908427,0.0004974720293908427,0.004909619840408491,,,,,0.0,0.024681808426976204,0.0068329700152389705,0.025610176618975286,0.0071733007207512856,-0.010886935517191887,0.013037699497450657,0.7640018753607019,0.017420223895025715,0.0014070020140694963,0.0010748843735908095,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.002294539243345315,0.004786670958947079,5.224923422547483e-05,0.0022544764879649827
22,0.502654737,502,0.0001798453613131294,0.0001798453613131294,0.005109583779008016,,,,,0.0,0.026626666076481342,0.005576305266004056,0.027204310812224353,0.008488539606332779,-0.011250791139900684,0.014093814456063624,0.7649375510472396,0.018135154500583353,0.0013752417672708217,0.0008066516618839207,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0012384643242727646,0.004753402888303984,7.767538176463891e-05,0.0011913287264030087
23,0.520689389,520,0.00013578582292245124,0.00013578582292245124,0.005624905692924556,,,,,0.0,0.027831560000777245,0.004894859332125634,0.028258722192593233,0.009260131046175957,-0.011347629129886627,0.014646457382650706,0.7653452067104047,0.018542260579185257,0.0013706180749334996,0.0008354774791599873,0.7500000000001795,0.0,3.804608880346683e-10,0.0,6.72694743386276e-05,0.004733246035548033,5.766429818527212e-05,0.0015672374965835264
24,0.539987535,539,4.895755252777551e-05,4.895755252777551e-05,0.005527303273076068,,,,,0.0,0.028036542236804962,0.004800023220013827,0.028444470877638427,0.009346659295260906,-0.011340981349349022,0.014696186510383211,0.7653974153913694,0.018562311429961086,0.0013651996242958024,0.0013141711288618054,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0002070338015314008,0.0048049552346575925,6.118822704702239e-05,0.0007905865168904952
25,0.565920681,565,3.7944635321145506e-05,3.7944635321145506e-05,0.005527044653870233,,,,,0.0,0.028036542236804962,0.004800023220013827,0.028444470877638427,0.009346659295260906,-0.011340981349349022,0.014696186510383211,0.7653974153913694,0.018562311429961086,0.0013651996242958024,0.0013141711288618054,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0002607707793639185,0.004719234925290826,6.010551907478286e-05,0.0018476018610911868
26,0.584748588,584,0.00023857342088388266,0.00023857342088388266,0.006090768502558982,,,,,0.0,0.028439482674002647,0.004611819691490382,0.028810988452875323,0.00951866339892149,-0.011324962601065636,0.01479390857135135,0.7655017183479234,0.0185715495176189,0.0013627288779246324,0.0015472451339352997,0.7500000000001795,0.0,3.804608880346683e-10,0.0,6.784205717714153e-05,0.0048467634925063365,5.8248914690725914e-05,0.003025499827231037
27,0.610578459,610,-9.594165832223575e-05,-9.594165832223575e-05,0.005464087098106116,,,,,0.0,0.028638329356908798,0.004518515372183174,0.02899260059952263,0.00967077910900116,-0.011265750043094158,0.014847258757379063,0.7655702217015637,0.01863591454228053,0.001362246162143195,0.0019138523417491736,0.7500000000001795,0.0,3.804608880346683e-10,0.0,8.263379742474534e-05,0.004777991772207732,6.411336862567344e-05,0.001560105908892345
28,0.624259664,624,-1.804559543219065e-05,-1.804559543219065e-05,0.0057319043460765,,,,,0.0,0.02883485285565257,0.004453309753444046,0.029176715150394418,0.009720036759972572,-0.011202200315892696,0.014831331920384107,0.7656302408271551,0.0186366468704526,0.0013615736220392832,0.0009557845712615297,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0010094522680525247,0.004514978515405211,6.726369355860718e-05,0.002064324944628283
29,0.639846896,639,-5.4598552393245344e-05,-5.4598552393245344e-05,0.006025716695885599,,,,,0.0,0.029967463575303555,0.0041526043205522,0.030253809607720714,0.010235600173473358,-0.010908195748925209,0.014958484061163345,0.7658873161465559,0.018584816632237988,0.00136821643758992,0.001465795332884555,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00020670964524481758,0.004716221707895638,6.322540003500556e-05,0.0010835868695565647
30,0.668180246,668,5.768986908115197e-06,5.768986908115197e-06,0.006264971520336556,,,,,0.0,0.03031699312850833,0.004098416946362704,0.030592762114922775,0.010382481850683689,-0.010798921808600426,0.014980408592826903,0.7659080312919836,0.01855997680344592,0.0013771425506352737,0.000358555335730157,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00011263159415183715,0.004672171652740817,4.986294929678391e-05,0.0021074911509212785
31,0.681930328,681,-0.00014828980664832232,-0.00014828980664832232,0.0059501867711852134,,,,,0.0,0.030483325943350792,0.004079834267031401,0.030755133038486555,0.010415571741759777,-0.010739253833889961,0.014960471503815147,0.7659097695542143,0.01851571980284679,0.0013814480062567338,0.0013652649264906777,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0008945940066422254,0.00423856494841269,0.00011574730605640886,0.002150422391249978
32,0.69995246,699,-5.6737567096200954e-05,-5.6737567096200954e-05,0.006420499545830291,,,,,0.0,0.03151369420811534,0.0040025251801125705,0.03176685584788078,0.010737471282482147,-0.010241847485303879,0.014838757678941798,0.765801613297958,0.018129639656579016,0.0014424209194589836,0.0011437675188621951,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0002775511526616599,0.004446650978868827,9.166367225839403e-05,0.0019505819078249498
33,0.72049813,720,-0.0002376257417602995,-0.0002376257417602995,0.006066183829209281,,,,,0.0,0.03187928628176451,0.003992078534793109,0.03212826769159294,0.010816995985805988,-0.009948469698429108,0.014696239365820938,0.7657001022211013,0.017894792995104342,0.0014886480787722964,0.0011279340754714387,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00019052787620887137,0.004599455726356388,5.0493464746100097e-05,0.0007346006414265005
34,0.749217868,749,-0.00025249573640982753,-0.00025249573640982753,0.006065854961801417,,,,,0.0,0.03187928628176451,0.003992078534793109,0.03212826769159294,0.010816995985805988,-0.009948469698429108,0.014696239365820938,0.7657001022211013,0.017894792995104342,0.0014886480787722964,0.0011279340754714387,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00013708649713545408,0.004556998977431947,5.307005685673672e-05,0.001236871924647904
35,0.763186427,763,-0.00017226153478223542,-0.00017226153478223542,0.006222727734207395,,,,,0.0,0.031999418046325445,0.0039891108754090965,0.03224710468987574,0.010831537656486034,-0.009826458990573883,0.014624688177780246,0.7656559526594836,0.017828054746067926,0.0014960410211592532,0.0008479444391746314,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0006261701489455822,0.0043197914166797895,0.00011127077050575712,0.0009637983444697851
36,0.779961107,779,-0.00030609142845786677,-0.00030609142845786677,0.006077048652749911,,,,,0.0,0.032681626034900546,0.003900243842508644,0.032913531902792136,0.010931022465229034,-0.009284749627113342,0.014342030113394797,0.7653822748496695,0.017438289358746587,0.0015548813917209338,0.001008493141413171,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00029509711893719486,0.0043106429989849355,8.767244012872239e-05,0.0008769881979978544
37,0.800155094,800,-0.00024358032617781265,-0.00024358032617781265,0.006241851924557079,,,,,0.0,0.03298209351487458,0.0037949042744003236,0.03319969564733679,0.010879702866077423,-0.009166155010461807,0.01422625502829003,0.7651697788253773,0.017250029749013764,0.0015999179292776698,0.0012761338077620478,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0001755997249616528,0.004365655502104314,3.4628477070627775e-05,0.0006439012673817848
38,0.824456104,824,-0.0002319682752339039,-0.0002319682752339039,0.006241578341809057,,,,,0.0,0.03298209351487458,0.0037949042744003236,0.03319969564733679,0.010879702866077423,-0.009166155010461807,0.01422625502829003,0.7651697788253773,0.017250029749013764,0.0015999179292776698,0.0012761338077620478,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0006442514190958268,0.003865561940352981,8.116116686132812e-05,0.0023672416201936065
39,0.841315391,841,-0.00017484430012502727,-0.00017484430012502727,0.006333477629159588,,,,,0.0,0.0333714303560555,0.0035085237468592823,0.03355535878054857,0.010745091363787651,-0.008964892476797104,0.013993794536746538,0.7646475217258729,0.016806114925064043,0.0016418749537610825,0.000906582057560993,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00025084015546687527,0.004166482511281434,5.351535248566182e-05,0.0014958960518312333
40,0.861321057,861,-0.0003183267996466318,-0.0003183267996466318,0.005980671133492323,,,,,0.0,0.033501384779810905,0.0033750691800378263,0.03367096485304493,0.010598170571029186,-0.009024749509990215,0.013920033159827521,0.7644257600600578,0.01666402262745272,0.0016459405665032094,0.0013799258594175438,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00035392184961281824,0.004071133834806286,7.206405758249433e-05,0.0006507726545312342
41,0.880881118,880,-0.00028461710641862356,-0.00028461710641862356,0.006029318336115865,,,,,0.0,0.03359301597811282,0.0032093922491185367,0.0337459763692569,0.010486573912203312,-0.009047561325132847,0.01385014795401633,0.7641043606628167,0.016480356185344974,0.001663316605407269,0.0012676188924869204,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0005378157700307156,0.0038620428480172545,4.6941393721082263e-05,0.002549048548101034
42,0.901409151,901,-0.0002863656976289719,-0.0002863656976289719,0.005855143041747998,,,,,0.0,0.03370002983137965,0.00294844078598544,0.033828764590276436,0.010145786218345165,-0.009121394716203213,0.013643196823220816,0.7636143241540331,0.01608933612985785,0.00166470866702487,0.0021370258539338666,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0005735797834083504,0.0039743204043439975,7.38954819173021e-05,0.0024434941432346638
43,0.920396841,920,-0.00013969675801248695,-0.00013969675801248695,0.006109544578065812,,,,,0.0,0.033751073526218534,0.002659346617292613,0.033855680300403285,0.009814491495490074,-0.009170246310532093,0.013431964141959078,0.7630931200125806,0.0157506107321104,0.0016721095834828614,0.0014037542494915766,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.00023648596285933573,0.00403644849517626,4.1084488439527324e-05,0.0025118295831028023
44,0.940996664,940,-0.0004022032618329346,-0.0004022032618329346,0.005472934419551292,,,,,0.0,0.033750221598893404,0.002568575495388359,0.03384782176226294,0.009651612490415573,-0.009222340770065784,0.013349351779931618,0.762903370565596,0.01564109948309384,0.0016748143656204538,0.001179050211883109,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0005911083120610729,0.003741116848889815,7.898965043298759e-05,0.0018752325135472803
45,0.964743181,964,-0.000319496340230133,-0.000319496340230133,0.0055024563504256245,,,,,0.0,0.033744125394150615,0.0022964219679124653,0.033822175454439225,0.009264642372727394,-0.009347859770059586,0.01316115802561592,0.7623633120781801,0.015320406135756364,0.0016946567513223597,0.0017790585260280345,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0002380757430251876,0.0039577374283178085,4.3720363857998996e-05,0.0010239849520073572
46,0.980104877,980,-0.0002869071960401221,-0.0002869071960401221,0.005531742949486082,,,,,0.0,0.033728574868291616,0.0022285787272267044,0.03380212013749138,0.009086204692721367,-0.009352247230708599,0.013039311484212978,0.7621763710721169,0.015181679217421447,0.001697391617449294,0.0007917079831133645,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0007814050565837045,0.0037102378373133167,8.07778976659901e-05,0.001790139749746839
47,0.999950564,999,-0.0001581444527015776,-0.0001581444527015776,0.005605876552910708,,,,,0.0,0.033640892477706075,0.0019798889406956732,0.03369910394823682,0.008493629284203053,-0.009412327781319618,0.012678077641364749,0.7614409826928336,0.014736161737401277,0.0017129343050936835,0.0013676414846557287,0.7500000000001795,0.0,3.804608880346683e-10,0.0,0.0004324587859994647,0.003650250723413774,5.5736059378814436e-05,0.0018022338398108898
48,1.020916702,1020,-0.00042416507094942825,-0.00042416507094942825,0.0050664272429783936,,,,,0.0,0.03356510028243065,0.0018908935016952455,0.03361831993429147,0.008124696090817451,-0.009427521377801895,0.012445434741183457,0.7610527711399175,0.014423741987641688,0.001728608822076209,0.0008208881723150796,0.7425000000001777,0.0,3.804608880346683e-10,0.0,0.00024434872206278475,0.004015947699695099,3.752681393902991e-05,0.0014144200879134883
49,1.045705534,1045,-0.0005976034851954437,-0.0005976034851954437,0.004873999928937792,,,,,0.0,0.0335264487657696,0.00184553925646469,0.03357720628627293,0.00796126201748848,-0.009404139593243599,0.012321506985767472,0.7608660044041701,0.014282046002822277,0.0017368503505513111,0.0011013032108628169,0.7331250000001754,0.0,3.804608880346683e-10,0.0,0.0004945239339136903,0.0043805580804602215,5.830411748463763e-05,0.0012555018198289068
50,1.069111482,1069,-0.0006076378403960761,-0.0006076378403960761,0.004974554697900911,,,,,0.0,0.033408572198823094,0.001799259101971984,0.033456987755624445,0.007625951897352934,-0.00938328169286251,0.012091365417865327,0.7604250779462722,0.013955116243912501,0.00175021310300544,0.0005108316990439059,0.7241250000001733,0.0,3.804608880346683e-10,0.0,0.00029026621068725016,0.0051042959898709075,6.18972621759808e-05,0.0019713149739502816
51,1.095518889,1095,-0.0008144463042356123,-0.0008144463042356123,0.004745653283753703,,,,,0.0,0.033349488163366914,0.001775026903487742,0.033396692669584144,0.007473387755453587,-0.009309271350502968,0.011937925180727971,0.7601978604224028,0.013749834076776147,0.0017586263851549378,0.000932596910018059,0.7143750000001711,0.0,3.804608880346683e-10,0.0,0.00028830444083568845,0.006005567170155066,6.430930225588068e-05,0.001028786693160163
52,1.124668083,1124,-0.0010405069725927286,-0.0010405069725927286,0.0045530731098781954,,,,,0.0,0.0332903410308063,0.001750292198266834,0.033336321463633314,0.0072865597903728485,-0.009279080666601658,0.011798105424006817,0.7599763594341008,0.013603077067867215,0.0017695956280326904,0.0006971280318423135,0.7035000000001684,0.0,3.804608880346683e-10,0.0,0.00028993331500338414,0.006832651023143942,7.211669318597811e-05,0.001818188188039844
53,1.146259986,1146,-0.0012222683573179472,-0.0012222683573179472,0.004420809364814379,,,,,0.0,0.033231034176424146,0.001724845147691667,0.033275767808094,0.007158880587667227,-0.009251338429749012,0.011697727728504779,0.7597606001665204,0.013458054370423727,0.0017808152359971223,0.0004920538630332125,0.6952500000001663,0.0,3.804608880346683e-10,0.0,0.0003533254763457754,0.007715371085299168,9.436671584586292e-05,0.003625824209884203
54,1.166154305,1166,-0.001441406237998266,-0.001441406237998266,0.004163382289647022,,,,,0.0,0.03314319648779929,0.0017199795111082494,0.033187795994122644,0.0069883475080132484,-0.00919976644217968,0.011553038712105588,0.7594938043913179,0.013278514689337665,0.001795977155541017,0.001409033170540236,0.6877500000001647,0.0,3.804608880346683e-10,0.0,0.0008338708688398846,0.008351258340034683,0.00011539767059896653,0.0036593359469008053
55,1.187463372,1187,-0.001523173939479474,-0.001523173939479474,0.004041381352461061,,,,,0.0,0.032880331855267286,0.0017010183073580265,0.03292430236458279,0.006462544668465853,-0.00901592057198286,0.011092849379317298,0.7587313394558329,0.012690501957830754,0.0018276394904826172,0.0011976440568964503,0.6798750000001628,0.0,3.804608880346683e-10,0.0,0.0009151445438318553,0.009193320595077017,0.00013715194165215953,0.0032493841031708695
56,1.209055252,1209,-0.0015402316859372727,-0.0015402316859372727,0.003994352431994781,,,,,0.0,0.032545296009629965,0.0016943581285886467,0.032589371608276685,0.005769204813987017,-0.008868140168488026,0.010579585730721302,0.7579128855756773,0.012038149882193597,0.0018725155138767948,0.001046236294848024,0.6716250000001607,0.0,3.804608880346683e-10,0.0,0.0006552501877300155,0.010164705805927874,0.00012560026846158065,0.004209633634573736
57,1.23028142,1230,-0.0017138956467595066,-0.0017138956467595066,0.0036750084415097654,,,,,0.0,0.03230834216810763,0.0016972800949588418,0.03235289374031734,0.005317177623510361,-0.008738192729651928,0.010228801985594456,0.757354430084425,0.011612964154503202,0.0019025038314193958,0.0011344069409775796,0.6637500000001589,0.0,3.804608880346683e-10,0.0,0.00041405708193007607,0.011039071684158344,0.00013966234842129237,0.005952860465618034
58,1.244342308,1244,-0.0019071799784103564,-0.0019071799784103564,0.00341266797012137,,,,,0.0,0.03218328417278826,0.001703201443888247,0.03222832101281273,0.005066008772701025,-0.0086831571534276,0.010052943003728046,0.7570634097280597,0.011384094807336743,0.001908897110872688,0.0011495872535608259,0.6585000000001576,0.0,3.804608880346683e-10,0.0,0.0020918353444084573,0.004808804667454123,0.00023051404019167187,0.004784561786765524
59,1.259921412,1259,-0.001599691965305473,-0.001599691965305473,0.0035633900253461215,,,,,0.0,0.03134766174480319,0.0017344559310004115,0.0313956085184406,0.0035347414668649435,-0.008258163928985596,0.008982854151970483,0.7551333448630111,0.00922385865574857,0.0020195554052538627,0.003251036378279621,0.6528750000001562,0.0,3.804608880346683e-10,0.0,0.008306623021177077,0.09191850995851468,0.0010818789895317058,0.020548995297847716
60,1.282083959,1282,0.0016959135974655441,0.0016959135974655441,0.009526366173482405,,,,,0.0,0.02944341115653515,0.0016460079932585359,0.029489384578974338,0.0007039225893095136,-0.00775045994669199,0.007782360592841803,0.7468386181236342,0.10650968202678116,0.00236379145278003,0.021727429162810504,0.6442500000001543,0.0,3.804608880346683e-10,0.0,0.0013400902192916293,0.009561901332898148,0.00011820513560758904,0.004350892678325914
61,1.305005452,1305,0.0021076410520015744,0.0021076410520015744,0.009506933298976221,,,,,0.0,0.02944341115653515,0.0016460079932585359,0.029489384578974338,0.0007039225893095136,-0.00775045994669199,0.007782360592841803,0.7468386181236342,0.10650968202678116,0.00236379145278003,0.021727429162810504,0.6356250000001521,0.0,3.804608880346683e-10,0.0,0.0002907514467743445,0.00784616048018648,6.78254440074767e-05,0.00689259333660354
62,1.333936479,1333,0.0027570288218759075,0.0027570288218759075,0.010810986420112717,,,,,0.0,0.029265031218528748,0.0016218062373809516,0.02930993530687282,0.0005649749655276537,-0.007694480009377003,0.007715194056300547,0.7454958620864603,0.12252090745966432,0.0024506833576871225,0.025782165897876,0.6251250000001497,0.0,3.804608880346683e-10,0.0,0.0002679989895818963,0.009754453079592532,3.370507587165283e-05,0.0056602218435568095
63,1.360150186,1360,0.0031404129796657673,0.0031404129796657673,0.011568504992149028,,,,,0.0,0.029089797288179398,0.0015769301098771393,0.029132507870741346,0.00041815402801148593,-0.0077336616814136505,0.0077449580885701405,0.7439393454911053,0.13938859037102977,0.0025506328049642447,0.027449185629120056,0.6150000000001472,0.0,3.804608880346683e-10,0.0,0.00815158869002614,0.07484037422231951,0.0010060451726554068,0.008760536215124543
