step,experiment_time_s,divergence_time_s,baseline_z_error_integral,lateral_position_residual_x,lateral_position_residual_y,lateral_position_residual_norm,lateral_velocity_residual_x,lateral_velocity_residual_y,lateral_velocity_residual_norm,learned_control_0,raw_control_0,used_control_0,baseline_control_0,control_internal_0,control_internal_near_lower_0,control_internal_near_upper_0,control_internal_near_bound_0,learned_control_1,raw_control_1,used_control_1,baseline_control_1,control_internal_1,control_internal_near_lower_1,control_internal_near_upper_1,control_internal_near_bound_1,learned_control_2,raw_control_2,used_control_2,baseline_control_2,control_internal_2,control_internal_near_lower_2,control_internal_near_upper_2,control_internal_near_bound_2,learned_control_3,raw_control_3,used_control_3,baseline_control_3,control_internal_3,control_internal_near_lower_3,control_internal_near_upper_3,control_internal_near_bound_3,u1_active_threshold_nm,u1_baseline_active,u1_raw_active,u1_used_active,u1_raw_overlap_active,u1_used_overlap_active,u1_raw_sign_match,u1_used_sign_match,u1_raw_magnitude_ratio,u1_used_magnitude_ratio,u1_anchor_applied,u1_anchor_delta,u1_anchor_sign_flip,u2_active_threshold_nm,u2_baseline_active,u2_raw_active,u2_used_active,u2_raw_overlap_active,u2_used_overlap_active,u2_raw_sign_match,u2_used_sign_match,u2_raw_magnitude_ratio,u2_used_magnitude_ratio,u2_anchor_applied,u2_anchor_delta,u2_anchor_sign_flip,u3_active_threshold_nm,u3_baseline_active,u3_raw_active,u3_used_active,u3_raw_overlap_active,u3_used_overlap_active,u3_raw_sign_match,u3_used_sign_match,u3_raw_magnitude_ratio,u3_used_magnitude_ratio,u3_anchor_applied,u3_anchor_delta,u3_anchor_sign_flip
10,0.267913126,5.160711232,0.002934160874110803,0.019279908388853073,0.008270151156466454,0.02097880520032946,0.0038984331768006086,-0.011056197807192802,0.011723365181796334,48.969210019410994,48.969210019410994,48.969210019410994,43.020176907212615,-0.3013973088877253,False,False,False,4.797386476772262e-05,4.797386476772262e-05,4.797386476772262e-05,0.003093134412874233,-0.0024168071565153094,False,False,False,0.0008203522619932231,0.0008203522619932231,0.0008203522619932231,0.003291718328901382,0.00892942907215983,False,False,False,-0.002981739852171185,-0.002981739852171185,-0.002981739852171185,0.0007433614574535261,-0.0009153428154737423,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
11,0.286390012,5.160711232,0.0031498793476661593,0.019733646884560585,0.008265352982562035,0.021394692783278633,0.004180575255304575,-0.010946860536932945,0.011717976151209933,48.93904618800027,48.93904618800027,48.93904618800027,43.02389033757816,-0.3091858496370215,False,False,False,2.4921693728495047e-05,2.4921693728495047e-05,2.4921693728495047e-05,0.0027832273842691648,-0.003024262946301358,False,False,False,0.0006607517029288968,0.0006607517029288968,0.0006607517029288968,0.003137931174366678,0.005847938427302762,False,False,False,-0.0029692136574917074,-0.0029692136574917074,-0.0029692136574917074,0.0008396614291458205,-0.0007096035972917247,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
12,0.311851513,5.160711232,0.003450762668087706,0.02017669752240181,0.008257473062258214,0.021801031725228404,0.004468030296266079,-0.010795068927109241,0.011683184834170477,48.97658399083072,48.97658399083072,48.97658399083072,43.02986687084177,-0.2994932909231416,False,False,False,8.735900803798208e-05,8.735900803798208e-05,8.735900803798208e-05,0.003022645522345275,-0.0013789555255188312,False,False,False,0.0006329344280808146,0.0006329344280808146,0.0006329344280808146,0.0032483602839222508,0.005310855896312163,False,False,False,-0.0029947418645585883,-0.0029947418645585883,-0.0029947418645585883,0.0006218490403017436,-0.0011288972054402332,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
13,0.322719557,5.160711232,0.0035805893274276105,0.02062050811946392,0.008233583241235465,0.022203541341309297,0.0047599240206182,-0.010638865642249584,0.011655142162835114,49.05069227341694,49.05069227341694,49.05069227341694,43.03330045331525,-0.2803579439931097,False,False,False,0.0001026072760583258,0.0001026072760583258,0.0001026072760583258,0.003167325230369429,-0.0009771431028448403,False,False,False,0.0007549115901492249,0.0007549115901492249,0.0007549115901492249,0.0036983425716395433,0.00766593213165622,False,False,False,-0.0029879587161564204,-0.0029879587161564204,-0.0029879587161564204,0.0007186663094002407,-0.0010174859041803914,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
14,0.349679359,5.160711232,0.003907600268152281,0.021267146803438663,0.00819203833816573,0.022790371328545493,0.005147525575011969,-0.01061924546957016,0.011801075963164912,49.01854452127073,49.01854452127073,49.01854452127073,43.03872463773384,-0.2886587488272083,False,False,False,3.205391747830256e-05,3.205391747830256e-05,3.205391747830256e-05,0.0027771421743568625,-0.002836319233602994,False,False,False,0.0006369431932990966,0.0006369431932990966,0.0006369431932990966,0.0037198437686839277,0.005388255202367134,False,False,False,-0.002973337971941105,-0.002973337971941105,-0.002973337971941105,0.0008052841473400192,-0.0007773443000405046,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
15,0.376791603,5.160711232,0.004242432655473575,0.021892303600907326,0.008076990197878331,0.02333475364367326,0.005522286053746939,-0.010558311827480793,0.01191526717727004,48.972293795546534,48.972293795546534,48.972293795546534,43.045753753086565,-0.3006010534065709,False,False,False,-1.3520553859272999e-06,-1.3520553859272999e-06,-1.3520553859272999e-06,0.0025699580150812798,-0.003716611662254521,False,False,False,0.0005640241093436759,0.0005640241093436759,0.0005640241093436759,0.0038780339078378057,0.003980368686445772,False,False,False,-0.002962775655140918,-0.002962775655140918,-0.002962775655140918,0.0008744266623581927,-0.0006038612226761091,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
16,0.39903394,5.160711232,0.004522222857176855,0.022508086636662483,0.007901089440565556,0.023854584012120622,0.005866038613021374,-0.01054283045232296,0.012064894651669614,48.986907815401125,48.986907815401125,48.986907815401125,43.05294100603629,-0.29682759745534715,False,False,False,2.268516157883632e-05,2.268516157883632e-05,2.268516157883632e-05,0.002742312212166899,-0.003083198584122235,False,False,False,0.0005857525306722668,0.0005857525306722668,0.0005857525306722668,0.004179814271056555,0.00439989056935208,False,False,False,-0.00294562596965295,-0.00294562596965295,-0.00294562596965295,0.00103167744813744,-0.0003221824706970438,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
17,0.413300317,5.160711232,0.004704111720030069,0.022910859435796738,0.0077647019061259925,0.024190867611101365,0.006081045139580965,-0.010570229962468147,0.012194624694884245,49.018258820798835,49.018258820798835,49.018258820798835,43.057356641525615,-0.28873251895730656,False,False,False,7.966591395176768e-05,7.966591395176768e-05,7.966591395176768e-05,0.0029095320502693744,-0.0015816789278433844,False,False,False,0.00048185422391007016,0.00048185422391007016,0.00048185422391007016,0.004118749611856572,0.002393872155750164,False,False,False,-0.002968684376455206,-0.002968684376455206,-0.002968684376455206,0.000821044059279992,-0.0007009103053994313,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
18,0.4286933,5.160711232,0.004903057064331666,0.023304102942347527,0.007590866822283715,0.024509232404569065,0.006313104182481766,-0.010598300024867058,0.012336095323722407,48.9958036000744,48.9958036000744,48.9958036000744,43.06161814883933,-0.2945306352265983,False,False,False,1.3930604365505582e-05,1.3930604365505582e-05,1.3930604365505582e-05,0.002643905043145865,-0.003313892971093483,False,False,False,0.0005063687647269448,0.0005063687647269448,0.0005063687647269448,0.004344233408637044,0.0028671870904410845,False,False,False,-0.0029580336990754647,-0.0029580336990754647,-0.0029580336990754647,0.0009237596926507999,-0.0005259759304126739,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
19,0.44608261,5.160711232,0.005130794028270289,0.023688307031989098,0.007417778659146279,0.024822556884371724,0.00648381095379591,-0.010693983174860477,0.012506041765033523,49.010730439275406,49.010730439275406,49.010730439275406,43.066572627250366,-0.2906764068365702,False,False,False,0.00010370636979893888,0.00010370636979893888,0.00010370636979893888,0.0029131037545088775,-0.00094818050079244,False,False,False,0.0003033149785801521,0.0003033149785801521,0.0003033149785801521,0.004028377062328864,-0.0010532775124552022,False,False,False,-0.002994554083994419,-0.002994554083994419,-0.002994554083994419,0.0005862304627178064,-0.0011258129625835197,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
20,0.466558269,5.160711232,0.005402808197515875,0.0240909019485116,0.007189870055299252,0.02514091860105531,0.006748363841325045,-0.010729492641985416,0.01267526831626544,49.06666120876793,49.06666120876793,49.06666120876793,43.072051428643135,-0.2762346381036644,False,False,False,0.0001241344048054384,0.0001241344048054384,0.0001241344048054384,0.0031183541646124806,-0.0004098742337803756,False,False,False,0.0003731349770559911,0.0003731349770559911,0.0003731349770559911,0.0043836619178658455,0.0002947733552144875,False,False,False,-0.0029769689644681845,-0.0029769689644681845,-0.0029769689644681845,0.000782502313865102,-0.0008369823292154782,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
21,0.48317556,5.160711232,0.005628346613205284,0.024681808426976204,0.0068329700152389705,0.025610176618975286,0.0071733007207512856,-0.010886935517191887,0.013037699497450657,49.105647133284876,49.105647133284876,49.105647133284876,43.079085613802,-0.2661681628732917,False,False,False,7.781720622018976e-05,7.781720622018976e-05,7.781720622018976e-05,0.0031044673035604056,-0.0016303948693162386,False,False,False,0.0004974720293908427,0.0004974720293908427,0.0004974720293908427,0.004909619840408491,0.0026954132140292967,False,False,False,-0.0029708646315844385,-0.0029708646315844385,-0.0029708646315844385,0.0008239831131440561,-0.0007367203815800723,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
22,0.502654737,5.160711232,0.005909891810518354,0.026626666076481342,0.005576305266004056,0.027204310812224353,0.008488539606332779,-0.011250791139900684,0.014093814456063624,49.10904382294955,49.10904382294955,49.10904382294955,43.09974399512991,-0.2652911106346083,False,False,False,0.00010005051608798641,0.00010005051608798641,0.00010005051608798641,0.003205094205069092,-0.001044517175526886,False,False,False,0.0001798453613131294,0.0001798453613131294,0.0001798453613131294,0.005109583779008016,-0.003437169353204118,False,False,False,-0.0029763467615604284,-0.0029763467615604284,-0.0029763467615604284,0.0007322905290689531,-0.0008267628217698505,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
23,0.520689389,5.160711232,0.006177225452354461,0.027831560000777245,0.004894859332125634,0.028258722192593233,0.009260131046175957,-0.011347629129886627,0.014646457382650706,49.13413507146074,49.13413507146074,49.13413507146074,43.10941138355425,-0.25881235106261746,False,False,False,0.00011592637335867159,0.00011592637335867159,0.00011592637335867159,0.003378815865692342,-0.0006261669298826132,False,False,False,0.00013578582292245124,0.00013578582292245124,0.00013578582292245124,0.005624905692924556,-0.00428784967765633,False,False,False,-0.0029906365895845015,-0.0029906365895845015,-0.0029906365895845015,0.0006287445942965691,-0.0010614692207087943,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
24,0.539987535,5.160711232,0.006464163632977903,0.028036542236804962,0.004800023220013827,0.028444470877638427,0.009346659295260906,-0.011340981349349022,0.014696186510383211,49.17356811107264,49.17356811107264,49.17356811107264,43.111578303435486,-0.2486304271649548,False,False,False,0.00016216630707611447,0.00016216630707611447,0.00016216630707611447,0.003539648397856536,0.0005923176722047817,False,False,False,4.895755252777551e-05,4.895755252777551e-05,4.895755252777551e-05,0.005527303273076068,-0.005964288059194042,False,False,False,-0.002982479377068695,-0.002982479377068695,-0.002982479377068695,0.0007006260803265352,-0.0009274893035439875,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
25,0.565920681,5.160711232,0.006849755582125873,0.028036542236804962,0.004800023220013827,0.028444470877638427,0.009346659295260906,-0.011340981349349022,0.014696186510383211,49.1999808163105,49.1999808163105,49.1999808163105,43.113586465531434,-0.2418104569747271,False,False,False,0.00016495371942681493,0.00016495371942681493,0.00016495371942681493,0.0035395961642058636,0.0006657697461145577,False,False,False,3.7944635321145506e-05,3.7944635321145506e-05,3.7944635321145506e-05,0.005527044653870233,-0.006176920154869458,False,False,False,-0.002981130625600299,-0.002981130625600299,-0.002981130625600299,0.0007006260077047622,-0.0009053364407049375,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
26,0.584748588,5.160711232,0.007131408837004916,0.028439482674002647,0.004611819691490382,0.028810988452875323,0.00951866339892149,-0.011324962601065636,0.01479390857135135,49.18719461280871,49.18719461280871,49.18719461280871,43.11575140985305,-0.2451119562321152,False,False,False,7.62912153005528e-05,7.62912153005528e-05,7.62912153005528e-05,0.0033249232399429774,-0.0016706067876521298,False,False,False,0.00023857342088388266,0.00023857342088388266,0.00023857342088388266,0.006090768502558982,-0.002303276294064234,False,False,False,-0.00300190249081771,-0.00300190249081771,-0.00300190249081771,0.0005327314944531661,-0.0012465084741409343,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
27,0.610578459,5.160711232,0.007519400389241517,0.028638329356908798,0.004518515372183174,0.02899260059952263,0.00967077910900116,-0.011265750043094158,0.014847258757379063,49.139678448044315,49.139678448044315,49.139678448044315,43.11971662347083,-0.25738100721833074,False,False,False,0.00011624732461277836,0.00011624732461277836,0.00011624732461277836,0.0032280427933172305,-0.0006177094315752095,False,False,False,-9.594165832223575e-05,-9.594165832223575e-05,-9.594165832223575e-05,0.005464087098106116,-0.008761932160813505,False,False,False,-0.0029900142336890295,-0.0029900142336890295,-0.0029900142336890295,0.0006092234679378398,-0.0010512472004830353,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
28,0.624259664,5.160711232,0.007725632297223599,0.02883485285565257,0.004453309753444046,0.029176715150394418,0.009720036759972572,-0.011202200315892696,0.014831331920384107,49.137716046537015,49.137716046537015,49.137716046537015,43.12234684580342,-0.2578877148675668,False,False,False,0.0001145044378410068,0.0001145044378410068,0.0001145044378410068,0.003311180387656045,-0.0006636368480711449,False,False,False,-1.804559543219065e-05,-1.804559543219065e-05,-1.804559543219065e-05,0.0057319043460765,-0.007257952535215037,False,False,False,-0.002968568739089181,-0.002968568739089181,-0.002968568739089181,0.0008030755126869218,-0.0006990109942448922,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
29,0.639846896,5.160711232,0.007963953983235867,0.029967463575303555,0.0041526043205522,0.030253809607720714,0.010235600173473358,-0.010908195748925209,0.014958484061163345,49.18498279001155,49.18498279001155,49.18498279001155,43.12539427069517,-0.24568306643861615,False,False,False,0.0001878978979862557,0.0001878978979862557,0.0001878978979862557,0.0035887672743782897,0.001270379788444185,False,False,False,-5.4598552393245344e-05,-5.4598552393245344e-05,-5.4598552393245344e-05,0.006025716695885599,-0.00796369940463518,False,False,False,-0.0029795838506304954,-0.0029795838506304954,-0.0029795838506304954,0.0007084775799582177,-0.000879931097651132,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
30,0.668180246,5.160711232,0.008397363626049223,0.03031699312850833,0.004098416946362704,0.030592762114922775,0.010382481850683689,-0.010798921808600426,0.014980408592826903,49.14018965191914,49.14018965191914,49.14018965191914,43.12689170083198,-0.2572490103192608,False,False,False,8.905904787890668e-05,8.905904787890668e-05,8.905904787890668e-05,0.0031333647083747044,-0.0013341571834243158,False,False,False,5.768986908115197e-06,5.768986908115197e-06,5.768986908115197e-06,0.006264971520336556,-0.006798152061312852,False,False,False,-0.002978543180619702,-0.002978543180619702,-0.002978543180619702,0.000719003881888781,-0.0008628383859470071,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
31,0.681930328,5.160711232,0.008607630341351421,0.030483325943350792,0.004079834267031401,0.030755133038486555,0.010415571741759777,-0.010739253833889961,0.014960471503815147,49.1137431604855,49.1137431604855,49.1137431604855,43.12725304644879,-0.26407770437347783,False,False,False,0.00013703140450319195,0.00013703140450319195,0.00013703140450319195,0.0031975180348756526,-7.002090179105055e-05,False,False,False,-0.00014828980664832232,-0.00014828980664832232,-0.00014828980664832232,0.0059501867711852134,-0.009772644969641515,False,False,False,-0.002990216068570102,-0.002990216068570102,-0.002990216068570102,0.0006061493897769926,-0.0010545622815348805,False,False,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.05,False,False,False,False,False,,,,,False,0.0,False,0.03,False,False,False,False,False,,,,,False,0.0,False
