split,run_name,samples,pairs,tick_dt_ms_mean,tick_dt_ms_std,solver_ms_mean,rmse_x,rmse_dx,rmse_theta,rmse_wb,solver_ms_std,collective_below_1n_fraction,state_x_range,state_y_range,state_z_range,state_x_min,state_x_max,state_y_min,state_y_max,state_z_min,state_z_max,control_0_min,control_0_max,control_0_mean,control_0_std,control_0_near_limit_fraction,control_1_min,control_1_max,control_1_mean,control_1_std,control_1_near_limit_fraction,control_2_min,control_2_max,control_2_mean,control_2_std,control_2_near_limit_fraction,control_3_min,control_3_max,control_3_mean,control_3_std,control_3_near_limit_fraction
train,3-31-26_1120_4,2401,2400,9.995812471886714,0.22640901402930294,0.38342819700686875,0.0027391967555232257,0.030313660124865912,0.006337224836418497,0.028089401032408423,0.09027600329974285,0.0,0.1882518231868744,0.24803490936756134,0.8545241057872772,-0.05329826474189758,0.1349535584449768,-0.1363842785358429,0.11165063083171844,-0.013977378606796265,0.840546727180481,41.91834495527382,60.98524453077903,51.18153033923185,4.981931932773345,0.006247396917950854,-0.11114841344090345,0.1039798390636805,-0.00023560693711291217,0.024179655496431356,0.0,-0.049810273093737145,0.04833622569132699,-0.00027590046634778107,0.013255319747217631,0.0,-0.6,0.6,0.012863544225161783,0.22148481211460988,0.07080383173677635
train,3-31-26_1120_5,2400,2399,9.995869693333335,0.22552500085414057,0.41372120459679235,0.0022070943657646466,0.034633357130070784,0.005536919000093655,0.02565375300041547,0.10132156408317965,0.0,0.24855756014585495,0.301164835691452,0.8295475393533707,-0.11343171447515488,0.13512584567070007,-0.17901836335659027,0.12214647233486176,-0.010578885674476624,0.818968653678894,42.832393397184475,62.0,52.155838077139414,4.936674123834966,0.030416666666666668,-0.07408479963461487,0.08227629759328788,-0.0008576421594206671,0.024206288225515276,0.0,-0.0921036380256049,0.05759905466199215,0.0004112103840418435,0.015593457195877127,0.0,-0.6,0.6,0.0007237317327608098,0.28070534079058196,0.1225
train,3-31-26_1120_6,2400,2399,9.995868368333333,0.23457740193243465,0.4154517558314789,0.0031081932167352,0.0338053361897236,0.006720699048740767,0.024863082132644643,0.10390814086016134,0.0,0.19945882260799408,0.2753860652446747,0.7894623130559921,-0.09631530940532684,0.10314351320266724,-0.20568689703941345,0.06969916820526123,0.011164382100105286,0.8006266951560974,41.43275264633128,62.0,51.37463386006212,5.213371686892482,0.017083333333333332,-0.08332423449406887,0.13565392677524504,0.0008217726462730206,0.023897898863470067,0.0,-0.03780987624393015,0.0430293292269054,-0.00046403700449313735,0.010938032733178357,0.0,-0.6,0.6,0.00555057464442128,0.2454907422924955,0.08625
eval,3-31-26_1120_7,2401,2400,9.995760191170346,0.22721147790634286,0.4181125476968222,0.0023871643229470604,0.04030550333521014,0.010251582033511387,0.03366688004426024,0.09949035946299935,0.0,0.3020738735795021,0.25040195137262344,0.8346083164215088,-0.2042096108198166,0.09786426275968552,-0.046301014721393585,0.20410093665122986,-0.0075157880783081055,0.8270925283432007,42.52658374237299,62.0,51.179177490830796,4.501705742488603,0.03373594335693461,-0.09280979484790039,0.1019299122616599,-0.00020923746748576405,0.025110850152636196,0.0,-0.08055823768188021,0.054876136099769254,-0.0007428605396304667,0.013347634689034708,0.0,-0.48261948369430474,0.6,6.699991137425597e-05,0.16068484655387963,0.0020824656393169513
