step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,px4_collective_command_newton,px4_collective_normalized,px4_thrust_body_z,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
0,1774128802073959110,0.0,0,0.0,0.9533700067549944,42.898888973913984,0.6919175640953869,-0.6919175640953869,-0.021927429363131523,0.010840760543942451,-0.062140434980392456,-0.004055564291775227,0.009973008185625076,-0.031217418611049652,0.9945296328414742,-0.10445471370026294,-0.0003699441196658357,0.10445481449935246,0.994529655895451,0.0002644712559040387,0.0003402951247781065,-0.00030166691056037723,0.9999998965981516,-0.0003223131352569908,-5.476492515299469e-05,-0.00041200732812285423,-0.021927429363131523,0.010840760543942451,-0.062140434980392456,-0.004055564291775227,0.009973008185625076,-0.031217418611049652,0.9945296328414742,-0.10445471370026294,-0.0003699441196658357,0.10445481449935246,0.994529655895451,0.0002644712559040387,0.0003402951247781065,-0.00030166691056037723,0.9999998965981516,-0.0003223131352569908,-5.476492515299469e-05,-0.00041200732812285423,42.898888973913984,0.0015726886804524423,0.0003766343595822909,9.786193035349747e-05,42.898888973913984,0.0015726886804524423,0.0003766343595822909,9.786193035349747e-05,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
1,1774128802083783324,0.009824214,9,9.824214,0.3196689940523356,42.89412462283406,0.6918407197231301,-0.6918407197231301,-0.022078095003962517,0.011121885851025581,-0.061964958906173706,-0.003989441320300102,0.009761418215930462,-0.031026693060994148,0.9945294382566935,-0.1044568396800194,-0.00038880321051467824,0.1044569532758004,0.9945294616978352,0.00028427173389668713,0.00035698211460108626,-0.0003233297466273201,0.9999998840108254,0.00033604883356019855,0.0006586702074855566,0.0005603835452347994,-0.022078095003962517,0.011121885851025581,-0.061964958906173706,-0.003989441320300102,0.009761418215930462,-0.031026693060994148,0.9945294382566935,-0.1044568396800194,-0.00038880321051467824,0.1044569532758004,0.9945294616978352,0.00028427173389668713,0.00035698211460108626,-0.0003233297466273201,0.9999998840108254,0.00033604883356019855,0.0006586702074855566,0.0005603835452347994,42.89412462283406,0.0013510362890578006,0.00015615733340528185,-4.6281593404696664e-05,42.89412462283406,0.0013510362890578006,0.00015615733340528185,-4.6281593404696664e-05,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
2,1774128802093950637,0.019991527,19,10.167313,0.6554769934155047,42.890617774437096,0.6917841576522112,-0.6917841576522112,-0.022143034264445305,0.01125794555991888,-0.061849579215049744,-0.003930038772523403,0.009662908501923084,-0.030868133530020714,0.9945293674693565,-0.1044564852188461,-0.00040014214040190454,0.10445660741790896,0.994529390579826,0.0002976855122395136,0.0003668579373508618,-0.00033785448128653,0.9999998756347928,0.0011648142244666815,0.0002092289214488119,6.246033444767818e-05,-0.022143034264445305,0.01125794555991888,-0.061849579215049744,-0.003930038772523403,0.009662908501923084,-0.030868133530020714,0.9945293674693565,-0.1044564852188461,-0.00040014214040190454,0.10445660741790896,0.994529390579826,0.0002976855122395136,0.0003668579373508618,-0.00033785448128653,0.9999998756347928,0.0011648142244666815,0.0002092289214488119,6.246033444767818e-05,42.890617774437096,0.001108152746883924,0.0002362110573836275,2.813472739076801e-05,42.890617774437096,0.001108152746883924,0.0002362110573836275,2.813472739076801e-05,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
3,1774128802103819771,0.029860661,29,9.869134,0.6570080004166812,42.8870331458853,0.6917263410626661,-0.6917263410626661,-0.022206217050552368,0.01139054261147976,-0.06174156069755554,-0.003933807369321585,0.009549785405397415,-0.030692264437675476,0.9945291549693205,-0.10445896566971613,-0.00041251546691552406,0.10445909609167159,0.9945291790244188,0.0003083415714899881,0.00037804962430911947,-0.00034974564573870236,0.9999998673782288,0.0004474880115594715,0.0005476253572851419,-0.00014500562974717468,-0.022206217050552368,0.01139054261147976,-0.06174156069755554,-0.003933807369321585,0.009549785405397415,-0.030692264437675476,0.9945291549693205,-0.10445896566971613,-0.00041251546691552406,0.10445909609167159,0.9945291790244188,0.0003083415714899881,0.00037804962430911947,-0.00034974564573870236,0.9999998673782288,0.0004474880115594715,0.0005476253572851419,-0.00014500562974717468,42.8870331458853,0.001254011645749493,0.00012886608862294898,6.12508670110243e-05,42.8870331458853,0.001254011645749493,0.00012886608862294898,6.12508670110243e-05,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
4,1774128802113829560,0.03987045,39,10.009789,0.3941850154660642,42.8831094319101,0.6916630553533887,-0.6916630553533887,-0.022267790511250496,0.011519623920321465,-0.061640411615371704,-0.0038839387707412243,0.009441428817808628,-0.030475836247205734,0.9945287305937593,-0.10446392656425907,-0.00041945280202252853,0.10446406161818378,0.9945287552711879,0.0003140689719485425,0.0003843489860370162,-0.0003561682596718613,0.9999998627100221,-3.5213452065363526e-05,-0.0007309283246286213,-0.0008557901601307094,-0.022267790511250496,0.011519623920321465,-0.061640411615371704,-0.0038839387707412243,0.009441428817808628,-0.030475836247205734,0.9945287305937593,-0.10446392656425907,-0.00041945280202252853,0.10446406161818378,0.9945287552711879,0.0003140689719485425,0.0003843489860370162,-0.0003561682596718613,0.9999998627100221,-3.5213452065363526e-05,-0.0007309283246286213,-0.0008557901601307094,42.8831094319101,0.001355263778487251,0.0004284051775697333,0.00017185245528115507,42.8831094319101,0.001355263778487251,0.0004284051775697333,0.00017185245528115507,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
5,1774128802123879232,0.049920122,49,10.049672,0.6464350153692067,42.87607578014752,0.691549609357218,-0.691549609357218,-0.0223823431879282,0.01176210306584835,-0.06141898036003113,-0.003787513356655836,0.009253423660993576,-0.030141707509756088,0.994529408522738,-0.10445737150868584,-0.0004432749798809253,0.1044575196744526,0.9945294385289566,0.0003253530024743259,0.0004068644869472402,-0.00036987642972843306,0.999999848826366,0.0012566284276545048,0.0005549697089008987,0.0009513937402516603,-0.0223823431879282,0.01176210306584835,-0.06141898036003113,-0.003787513356655836,0.009253423660993576,-0.030141707509756088,0.994529408522738,-0.10445737150868584,-0.0004432749798809253,0.1044575196744526,0.9945294385289566,0.0003253530024743259,0.0004068644869472402,-0.00036987642972843306,0.999999848826366,0.0012566284276545048,0.0005549697089008987,0.0009513937402516603,42.87607578014752,0.0009976291222959558,4.174377820157122e-05,-0.00010448613571659453,42.87607578014752,0.0009976291222959558,4.174377820157122e-05,-0.00010448613571659453,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
6,1774128802133891274,0.059932164,59,10.012042,0.398762000259012,42.872391545944105,0.6914901862249049,-0.6914901862249049,-0.022435370832681656,0.01187560148537159,-0.061285629868507385,-0.0037261764518916607,0.00913621298968792,-0.029993273317813873,0.9945296215968077,-0.10445489079804782,-0.0004520489701304812,0.10445504846899833,0.9945296495062231,0.0003404347061009925,0.0004140160272184581,-0.0003857911218785922,0.9999998398779711,0.0007975850021466613,-0.00011210252705495805,-0.00010680388368200511,-0.022435370832681656,0.01187560148537159,-0.061285629868507385,-0.0037261764518916607,0.00913621298968792,-0.029993273317813873,0.9945296215968077,-0.10445489079804782,-0.0004520489701304812,0.10445504846899833,0.9945296495062231,0.0003404347061009925,0.0004140160272184581,-0.0003857911218785922,0.9999998398779711,0.0007975850021466613,-0.00011210252705495805,-0.00010680388368200511,42.872391545944105,0.0010661219958245478,0.0001801006400793657,5.225191481734797e-05,42.872391545944105,0.0010661219958245478,0.0001801006400793657,5.225191481734797e-05,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
7,1774128802143872550,0.06991344,69,9.981276,0.42728299740701914,42.86841797111592,0.6914260963083213,-0.6914260963083213,-0.02248651161789894,0.011985787190496922,-0.061159759759902954,-0.0036496929824352264,0.009022735990583897,-0.02980799414217472,0.9945292060255476,-0.10445967446910154,-0.00046572207213417777,0.10445984293943744,0.9945292346035607,0.00035335113864737853,0.0004262632584079941,-0.0004000671321012898,0.9999998291229771,0.0009478580905124545,0.0006096531869843602,-0.00041710169170983136,-0.02248651161789894,0.011985787190496922,-0.061159759759902954,-0.0036496929824352264,0.009022735990583897,-0.02980799414217472,0.9945292060255476,-0.10445967446910154,-0.00046572207213417777,0.10445984293943744,0.9945292346035607,0.00035335113864737853,0.0004262632584079941,-0.0004000671321012898,0.9999998291229771,0.0009478580905124545,0.0006096531869843602,-0.00041710169170983136,42.86841797111592,0.0009883961263989587,-4.428551175709253e-05,0.00010264323412942712,42.86841797111592,0.0009883961263989587,-4.428551175709253e-05,0.00010264323412942712,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
8,1774128802153805556,0.079846446,79,9.933006,0.552518991753459,42.865393845265125,0.6913773200849214,-0.6913773200849214,-0.022535664960741997,0.012092990800738335,-0.061041370034217834,-0.0035867972765117884,0.008905124850571156,-0.029700014740228653,0.9945284346448104,-0.10446623020524792,-0.0004850945183601423,0.10446641088206321,0.9945284676080732,0.00036332030025883026,0.0004444855971972462,-0.000412008356963099,0.9999998163408366,0.0005431087920442224,0.001589072635397315,-0.0008186090853996575,-0.022535664960741997,0.012092990800738335,-0.061041370034217834,-0.0035867972765117884,0.008905124850571156,-0.029700014740228653,0.9945284346448104,-0.10446623020524792,-0.0004850945183601423,0.10446641088206321,0.9945284676080732,0.00036332030025883026,0.0004444855971972462,-0.000412008356963099,0.9999998163408366,0.0005431087920442224,0.001589072635397315,-0.0008186090853996575,42.865393845265125,0.0010552326339340586,-0.00034501828046580655,0.00016815753484826458,42.865393845265125,0.0010552326339340586,-0.00034501828046580655,0.00016815753484826458,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
9,1774128802163818369,0.089859259,89,10.012813,0.35160299739800394,42.857584246110896,0.6912513588082403,-0.6912513588082403,-0.022633327171206474,0.012304949574172497,-0.06076224148273468,-0.003527229418978095,0.008661417290568352,-0.029376724734902382,0.9945269021270368,-0.1044809362135164,-0.0005108870732439936,0.10448113336422327,0.9945269416728147,0.00037569928274023895,0.00046883753363534614,-0.0004270209827561982,0.9999997989222295,-0.0003189973358530551,0.0002032104239333421,-0.0004580643435474485,-0.022633327171206474,0.012304949574172497,-0.06076224148273468,-0.003527229418978095,0.008661417290568352,-0.029376724734902382,0.9945269021270368,-0.1044809362135164,-0.0005108870732439936,0.10448113336422327,0.9945269416728147,0.00037569928274023895,0.00046883753363534614,-0.0004270209827561982,0.9999997989222295,-0.0003189973358530551,0.0002032104239333421,-0.0004580643435474485,42.857584246110896,0.0012178018063994434,-6.486982440540032e-05,0.00012591072721700893,42.857584246110896,0.0012178018063994434,-6.486982440540032e-05,0.00012591072721700893,-0.02006683126091957,0.008799638599157333,-0.0631415843963623,0.0,0.0,0.0,0.994534322815963,-0.1044102463045613,-0.0003005988661617179,0.10441029463013152,0.9945343518910078,0.00014978668295197173,0.0002833166274785817,-0.00018035358971095483,0.9999999436021368,0.0,0.0,0.0
