step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,px4_collective_command_newton,px4_collective_normalized,px4_thrust_body_z,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_internal_0,control_internal_1,control_internal_2,control_internal_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
0,1775256549696384298,0.0,0,0.0,55.70220699883066,49.11365602664367,0.7921557423652205,-0.7921557423652205,-0.03199087828397751,0.032032761722803116,0.012206777930259705,-0.00225983839482069,0.006670589093118906,0.0019084244268015027,0.994460877421393,-0.10510480871330441,-0.0008579065292630417,0.1051049251440197,0.9944612309438656,9.165207135416326e-05,0.0008435216438593685,-0.00018131450983430858,0.9999996277981058,-0.0003516074502840638,0.00041818455792963505,-0.0010795269627124071,-0.03199087828397751,0.032032761722803116,0.012206777930259705,-0.00225983839482069,0.006670589093118906,0.0019084244268015027,0.994460877421393,-0.10510480871330441,-0.0008579065292630417,0.1051049251440197,0.9944612309438656,9.165207135416326e-05,0.0008435216438593685,-0.00018131450983430858,0.9999996277981058,-0.0003516074502840638,0.00041818455792963505,-0.0010795269627124071,49.11365602664367,0.00014150818059203377,0.0018629411785809238,-0.002849946831200817,-0.2641002030232191,4.7948184509543815e-05,0.02905923320149116,0.0012493204194601825,49.11365602664367,0.00014150818059203377,0.0018629411785809238,-0.002849946831200817,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
1,1775256549762176959,0.065792661,65,65.792661,49.14461700536776,48.42631241221308,0.7810695550356949,-0.7810695550356949,-0.03199087828397751,0.032032761722803116,0.012206777930259705,-0.00225983839482069,0.006670589093118906,0.0019084244268015027,0.994460877421393,-0.10510480871330441,-0.0008579065292630417,0.1051049251440197,0.9944612309438656,9.165207135416326e-05,0.0008435216438593685,-0.00018131450983430858,0.9999996277981058,-0.0003516074502840638,0.00041818455792963505,-0.0010795269627124071,-0.03199087828397751,0.032032761722803116,0.012206777930259705,-0.00225983839482069,0.006670589093118906,0.0019084244268015027,0.994460877421393,-0.10510480871330441,-0.0008579065292630417,0.1051049251440197,0.9944612309438656,9.165207135416326e-05,0.0008435216438593685,-0.00018131450983430858,0.9999996277981058,-0.0003516074502840638,0.00041818455792963505,-0.0010795269627124071,48.42631241221308,0.00020105425984826518,0.002080822226111391,-0.002854545257021203,-0.44157778128133746,0.0016170676631783397,0.033265975418391464,0.0011737925710303427,48.42631241221308,0.00020105425984826518,0.002080822226111391,-0.002854545257021203,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
2,1775256549818601860,0.122217562,122,56.424901,41.3232160062762,47.91621241984443,0.7728421358039423,-0.7728421358039423,-0.03155197575688362,0.03200550377368927,0.012345090508460999,-0.0017734187422320247,0.006598989944905043,0.001912199193611741,0.9944598124758631,-0.10511527253168818,-0.0008810903189039113,0.10511539428704819,0.9944601855886258,9.290876804555342e-05,0.0008664430011762828,-0.0001850100401561347,0.9999996075238844,0.0006797057576477528,-0.00015252659795805812,-0.0001003263532766141,-0.03155197575688362,0.03200550377368927,0.012345090508460999,-0.0017734187422320247,0.006598989944905043,0.001912199193611741,0.9944598124758631,-0.10511527253168818,-0.0008810903189039113,0.10511539428704819,0.9944601855886258,9.290876804555342e-05,0.0008664430011762828,-0.0001850100401561347,0.9999996075238844,0.0006797057576477528,-0.00015252659795805812,-0.0001003263532766141,47.91621241984443,0.00017829698412135772,0.002226084601054695,-0.0028803570784980185,-0.5732896491366475,0.0010173827625005135,0.036070631317228874,0.0007498406761109369,47.91621241984443,0.00017829698412135772,0.002226084601054695,-0.0028803570784980185,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
3,1775256549865472356,0.169088058,169,46.870496,38.1367340014549,47.56072288858987,0.7671084336869334,-0.7671084336869334,-0.03061632625758648,0.032223355025053024,0.012665778398513794,-0.0007820581085979939,0.006556175649166107,0.0018389291362836957,0.9944614546946776,-0.10509809979653029,-0.0009138160785802096,0.10509821320589663,0.9944618595949725,7.685025364242634e-05,0.000900678409832132,-0.0001724650370912295,0.9999995795170239,0.0006616142927668989,0.0005151495570316911,-0.0004958545905537903,-0.03061632625758648,0.032223355025053024,0.012665778398513794,-0.0007820581085979939,0.006556175649166107,0.0018389291362836957,0.9944614546946776,-0.10509809979653029,-0.0009138160785802096,0.10509821320589663,0.9944618595949725,7.685025364242634e-05,0.000900678409832132,-0.0001724650370912295,0.9999995795170239,0.0006616142927668989,0.0005151495570316911,-0.0004958545905537903,47.56072288858987,0.00022098969580384338,0.0021985450095552187,-0.002879977690359458,-0.6650798684368423,0.00214239328099185,0.03553891016245135,0.0007560720193889397,47.56072288858987,0.00022098969580384338,0.0021985450095552187,-0.002879977690359458,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
4,1775256549910019548,0.21363525,213,44.547192,27.533373999176547,47.38757308519085,0.7643156949224331,-0.7643156949224331,-0.030106959864497185,0.032530542463064194,0.012856006622314453,-0.00019326779874973,0.006817915011197329,0.001722758519463241,0.9944634371458453,-0.10507950999434201,-0.0009365613846997328,0.10507960537165983,0.9944638666663305,5.308298519232993e-05,0.000925798479127219,-0.00015120253527417526,0.9999995600174094,-0.000693212728947401,0.00048901850823313,0.001368246041238308,-0.030106959864497185,0.032530542463064194,0.012856006622314453,-0.00019326779874973,0.006817915011197329,0.001722758519463241,0.9944634371458453,-0.10507950999434201,-0.0009365613846997328,0.10507960537165983,0.9944638666663305,5.308298519232993e-05,0.000925798479127219,-0.00015120253527417526,0.9999995600174094,-0.000693212728947401,0.00048901850823313,0.001368246041238308,47.38757308519085,0.00032352287580042103,0.0022557123529421404,-0.002918808036141377,-0.7097885223589206,0.004844280826772575,0.03664266966599501,0.00011829453090729052,47.38757308519085,0.00032352287580042103,0.0022557123529421404,-0.002918808036141377,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
5,1775256549940533829,0.244149531,244,30.514281,36.65079700294882,47.24228545478538,0.7619723460449255,-0.7619723460449255,-0.02933938428759575,0.033294908702373505,0.013099178671836853,0.0005933603970333934,0.007443038746714592,0.001539923483505845,0.9944657447354254,-0.10505826326591028,-0.0009230502670396247,0.1050583046491298,0.9944661687383806,-3.673450952978996e-06,0.0009183281021566819,-9.332087929897134e-05,0.9999995739823045,0.0002476207446306944,-0.0009156168671324849,9.698526264401153e-05,-0.02933938428759575,0.033294908702373505,0.013099178671836853,0.0005933603970333934,0.007443038746714592,0.001539923483505845,0.9944657447354254,-0.10505826326591028,-0.0009230502670396247,0.1050583046491298,0.9944661687383806,-3.673450952978996e-06,0.0009183281021566819,-9.332087929897134e-05,0.9999995739823045,0.0002476207446306944,-0.0009156168671324849,9.698526264401153e-05,47.24228545478538,0.00026242661019054746,0.002444779113627577,-0.002903867228946514,-0.7473029420085215,0.0032343118474574065,0.04029307952496541,0.00036369307930407785,47.24228545478538,0.00026242661019054746,0.002444779113627577,-0.002903867228946514,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
6,1775256549982634719,0.286250421,286,42.10089,13.78123000904452,47.112976228774926,0.7598867133673375,-0.7598867133673375,-0.028794391080737114,0.034197475761175156,0.01336696743965149,0.0011570017086341977,0.008251342922449112,0.0013975688489153981,0.9944694364187718,-0.10502354511773704,-0.0009097767862248259,0.1050235414924412,0.9944698515961896,-5.189031763146168e-05,0.0009101951894004423,-4.394454470988893e-05,0.9999995848067547,0.0004395571013446897,0.0015200094785541296,0.00033910435740835965,-0.028794391080737114,0.034197475761175156,0.01336696743965149,0.0011570017086341977,0.008251342922449112,0.0013975688489153981,0.9944694364187718,-0.10502354511773704,-0.0009097767862248259,0.1050235414924412,0.9944698515961896,-5.189031763146168e-05,0.0009101951894004423,-4.394454470988893e-05,0.9999995848067547,0.0004395571013446897,0.0015200094785541296,0.00033910435740835965,47.112976228774926,0.0003242997869727606,0.0021755244075711343,-0.0029040804330667564,-0.7806916107863339,0.004864753483729009,0.03509443947845868,0.00036019126170230007,47.112976228774926,0.0003242997869727606,0.0021755244075711343,-0.0029040804330667564,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
7,1775256550002639453,0.306255155,306,20.004734,36.578023005858995,46.985768257507296,0.7578349718952789,-0.7578349718952789,-0.028603969141840935,0.03466102108359337,0.013497650623321533,0.001362715964205563,0.008664953522384167,0.0015111166285350919,0.9944705761944957,-0.10501133292704701,-0.0009166079557419715,0.10501130544705362,0.9944709984431969,-7.818932130962408e-05,0.0009197508176526925,-1.8497240970999362e-05,0.9999995768580431,0.0013228353345766664,0.0008763829246163368,6.524700438603759e-05,-0.028603969141840935,0.03466102108359337,0.013497650623321533,0.001362715964205563,0.008664953522384167,0.0015111166285350919,0.9944705761944957,-0.10501133292704701,-0.0009166079557419715,0.10501130544705362,0.9944709984431969,-7.818932130962408e-05,0.0009197508176526925,-1.8497240970999362e-05,0.9999995768580431,0.0013228353345766664,0.0008763829246163368,6.524700438603759e-05,46.985768257507296,0.00028155523973788954,0.002236209510963365,-0.0029004629935203514,-0.8135377189071036,0.0037383770285387098,0.03626611819613768,0.00041960668698843564,46.985768257507296,0.00028155523973788954,0.002236209510963365,-0.0029004629935203514,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
8,1775256550045334627,0.348950329,348,42.695174,37.72018499148544,46.958272435937545,0.7573914909022185,-0.7573914909022185,-0.02819807268679142,0.03591057285666466,0.013946890830993652,0.0018130862154066563,0.009646455757319927,0.0015489686047658324,0.9944737348693456,-0.10498193448104498,-0.0009083793448375899,0.10498186495382433,0.9944741493451369,-0.00012401807470618226,0.0009163794143007276,2.796937659749893e-05,0.999999579733161,0.000102706064353697,0.00016016923473216593,-0.00019581815286073834,-0.02819807268679142,0.03591057285666466,0.013946890830993652,0.0018130862154066563,0.009646455757319927,0.0015489686047658324,0.9944737348693456,-0.10498193448104498,-0.0009083793448375899,0.10498186495382433,0.9944741493451369,-0.00012401807470618226,0.0009163794143007276,2.796937659749893e-05,0.999999579733161,0.000102706064353697,0.00016016923473216593,-0.00019581815286073834,46.958272435937545,0.0003496200548425009,0.0023576348114630356,-0.002897762384983046,-0.8206373583333879,0.0055319766832373695,0.03861053935438617,0.00046396342127991917,46.958272435937545,0.0003496200548425009,0.0023576348114630356,-0.002897762384983046,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
9,1775256550089713105,0.393328807,393,44.378478,18.94336799159646,46.931362686159346,0.7569574626799894,-0.7569574626799894,-0.027879834175109863,0.03731409087777138,0.014311030507087708,0.0020816014148294926,0.010765939019620419,0.0015450890641659498,0.9944788341243925,-0.10493517921088968,-0.0008842813059914065,0.10493504199736692,0.9944792215804777,-0.0002002910834625858,0.0009004168035448533,0.00010639326169712554,0.999999588965003,0.000117643823614344,0.0003280754608567804,2.403166399744805e-05,-0.027879834175109863,0.03731409087777138,0.014311030507087708,0.0020816014148294926,0.010765939019620419,0.0015450890641659498,0.9944788341243925,-0.10493517921088968,-0.0008842813059914065,0.10493504199736692,0.9944792215804777,-0.0002002910834625858,0.0009004168035448533,0.00010639326169712554,0.999999588965003,0.000117643823614344,0.0003280754608567804,2.403166399744805e-05,46.931362686159346,0.00038156270106247945,0.0023532025356889997,-0.002900575297380317,-0.8275856693701085,0.006373708481704175,0.0385249631107114,0.0004177621277316678,46.931362686159346,0.00038156270106247945,0.0023532025356889997,-0.002900575297380317,-0.0408916212618351,0.034846771508455276,0.014897197484970093,0.0,0.0,0.0,0.9944864636935298,-0.10486598404817093,-7.172533345302856e-05,0.10486597193770941,0.9944864553631911,-0.00015573467777236843,8.766112014540898e-05,0.00014735447510905034,0.9999999853010946,0.0,0.0,0.0
